Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KYU_M_R
15144,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
15145,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
15146,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
15147,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
15148,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
15149,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
15150,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
15151,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Water
15152,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
15153,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
15154,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15155,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
15156,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
15157,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
15158,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
15159,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
15160,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
15161,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
15162,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
15163,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
15164,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
15165,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
15166,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
15167,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
15168,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
15169,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
15170,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
15171,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
15172,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
15173,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,NULL
15174,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
15175,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
15176,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
15177,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
15178,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
15179,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
15180,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
15181,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
15182,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
15183,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
15184,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
15185,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
15186,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Water
15187,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
15188,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
15189,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
15190,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
15191,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
15192,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
15193,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
15194,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
15195,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
15196,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
15197,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
15198,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
15199,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
15200,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
15201,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
15202,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
15203,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
15204,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
15205,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
15206,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
15207,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Water
15208,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
15209,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
15210,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15211,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Cropland
15212,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
15213,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Built-up
15214,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
15215,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
15216,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
15217,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
15218,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
15219,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
15220,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
15221,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
15222,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
15223,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
15224,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
15225,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
15226,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
15227,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
15228,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
15229,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
15230,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Wetland
15231,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
15232,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
15233,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
15234,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,NULL
15235,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
15236,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
15237,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Bareland
15238,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
15239,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
15240,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
15241,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
15242,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Cropland
15243,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
15244,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
15245,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
15246,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
15247,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
15248,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
15249,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
15250,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
15251,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
15252,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Water
15253,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
15254,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
15255,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15256,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
15257,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
15258,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
15259,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
15260,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
15261,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
15262,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
15263,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
15264,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
15265,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
15266,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
15267,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
15268,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
15269,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
15270,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
15271,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
15272,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,NULL
15273,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
15274,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Water
15275,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
15276,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
15277,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
15278,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
15279,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
15280,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
15281,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
15282,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
15283,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
15284,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
15285,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
15286,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
15287,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Grassland
15288,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Wetland
15289,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Water
15290,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
15291,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
15292,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
15293,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
15294,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Water
15295,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
15296,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
15297,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
15298,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
15299,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
15300,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
15301,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
15302,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
15303,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,NULL
15304,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
15305,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Water
15306,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
15307,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,NULL
15308,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
15309,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Wetland
15310,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Bareland
15311,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
15312,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
15313,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,NULL
15314,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
15315,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Wetland
15316,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Bareland
15317,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
15318,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
15319,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
15320,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
15321,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
15322,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
15323,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
15324,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Water
15325,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
15326,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
15327,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
15328,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
15329,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
15330,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Built-up
15331,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
15332,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
15333,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
15334,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
15335,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
15336,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
15337,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
15338,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
15339,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
15340,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Cropland
15341,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
15342,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
15343,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
15344,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
15345,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
15346,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Cropland
15347,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Built-up
15348,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Water
15349,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
15350,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
15351,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
15352,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,NULL
15353,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Cropland
15354,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Wetland
15355,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
15356,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
15357,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
15358,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
15359,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
15360,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
15361,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
15362,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
15363,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
15364,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
15365,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
15366,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
15367,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
15368,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
15369,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
15370,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
15371,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
15372,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
15373,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
15374,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
15375,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
15376,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15377,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15378,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
15379,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
15380,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
15381,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Water
15382,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
15383,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
15384,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15385,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
15386,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
15387,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
15388,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15389,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
15390,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
15391,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
15392,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
15393,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
15394,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
15395,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
15396,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
15397,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
15398,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
15399,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
15400,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
15401,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
15402,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
15403,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Water
15404,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
15405,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
15406,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
15407,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
15408,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
15409,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
15410,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
15411,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
15412,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15413,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Bareland,NULL
15414,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
15415,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
15416,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
15417,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
15418,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
15419,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
15420,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
15421,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
15422,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
15423,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
15424,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
15425,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
15426,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
15427,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
15428,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Water
15429,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
15430,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
15431,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
15432,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
15433,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
15434,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
15435,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
15436,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
15437,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
15438,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
15439,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
15440,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
15441,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Water
15442,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
15443,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
15444,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
15445,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
15446,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
15447,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
15448,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
15449,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
15450,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
15451,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Water
15452,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
15453,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
15454,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
15455,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
15456,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
15457,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
15458,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
15459,Forest,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
