Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYR_M_R
4016,Water,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
4017,Water,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
4018,Water,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
4019,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4020,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4021,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4022,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4023,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4024,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4025,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4026,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4027,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4028,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4029,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4030,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4031,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4032,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4033,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4034,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4035,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4036,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4037,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4038,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4039,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
4040,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Water,Grassland
4041,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4042,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4043,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4044,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
4045,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Water
4046,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
4047,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4048,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4049,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4050,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4051,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4052,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4053,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
4054,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4055,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4056,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4057,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
4058,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
4059,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4060,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
4061,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
4062,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
4063,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
4064,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Forest
4065,Forest,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
4066,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4067,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4068,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4069,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4070,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4071,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4072,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4073,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4074,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4075,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4076,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4077,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4078,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4079,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4080,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4081,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4082,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4083,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4084,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4085,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4086,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4087,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4088,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4089,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
4090,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
4091,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
4092,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4093,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4094,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4095,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4096,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4097,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4098,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4099,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4100,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4101,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
4102,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4103,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4104,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4105,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4106,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
4107,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4108,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4109,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4110,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4111,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
4112,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
4113,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
4114,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4115,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4116,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
4117,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4118,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4119,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4120,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
4121,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Water
4122,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
4123,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4124,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4125,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4126,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4127,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
4128,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4129,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
4130,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4131,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
4132,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4133,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4134,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4135,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4136,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
4137,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
4138,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
4139,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4140,Forest,NULL,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
4141,Forest,NULL,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
4142,Forest,NULL,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
4143,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
4144,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
4145,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
4146,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4147,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
4148,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Water
4149,Forest,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Forest
4150,Forest,NULL,Grassland,Water,Non_Wetland,Water,Water,Water
4151,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4152,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4153,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4154,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4155,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4156,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4157,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4158,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
4159,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4160,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4161,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4162,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4163,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
4164,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4165,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4166,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
4167,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
4168,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4169,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4170,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4171,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
4172,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
4173,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4174,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4175,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4176,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
4177,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4178,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4179,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
4180,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4181,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
4182,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
4183,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Built-up,Forest
4184,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Grassland
4185,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Wetland,Water
4186,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4187,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4188,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
4189,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4190,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
4191,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4192,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4193,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Water
4194,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
4195,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
4196,Forest,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
4197,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4198,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4199,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4200,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4201,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Water,Forest
4202,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4203,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
4204,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
4205,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
4206,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
4207,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Water
4208,Forest,NULL,Water,NULL,Water,Grassland,Forest,Grassland
4209,Forest,NULL,Water,NULL,Water,Grassland,Forest,Forest
4210,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
4211,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Water
4212,Forest,NULL,Water,NULL,Water,Built-up,Water,Forest
4213,Forest,NULL,Water,NULL,Water,Water,Grassland,Water
4214,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
4215,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
4216,Forest,NULL,Water,NULL,Water,Water,Bareland,Water
4217,Forest,NULL,Water,NULL,Water,Water,Water,Water
4218,Forest,NULL,Water,NULL,Water,Water,Forest,Grassland
4219,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
4220,Forest,NULL,Water,Non_Water,Water,NULL,Water,Grassland
4221,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
4222,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
4223,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
4224,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
4225,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Water
4226,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Forest
4227,Forest,NULL,Water,Non_Water,Water,Wetland,Forest,Water
4228,Forest,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
4229,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Water
4230,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,Water
4231,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,Forest
4232,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
4233,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Water
4234,Forest,NULL,Water,Non_Water,Water,Built-up,Built-up,Water
4235,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
4236,Forest,NULL,Water,Non_Water,Water,Water,Forest,Water
4237,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
4238,Forest,NULL,Water,Water,Water,Grassland,Wetland,Grassland
4239,Forest,NULL,Water,Water,Water,Grassland,Wetland,Water
4240,Forest,NULL,Water,Water,Water,Grassland,Water,Grassland
4241,Forest,NULL,Water,Water,Water,Grassland,Water,Water
4242,Forest,NULL,Water,Water,Water,Grassland,Water,Forest
4243,Forest,NULL,Water,Water,Water,Grassland,Forest,Grassland
4244,Forest,NULL,Water,Water,Water,Grassland,Forest,Water
4245,Forest,NULL,Water,Water,Water,Grassland,Forest,Forest
4246,Forest,NULL,Water,Water,Water,Bareland,Wetland,Water
4247,Forest,NULL,Water,Water,Water,Bareland,Water,Water
4248,Forest,NULL,Water,Water,Water,Bareland,Forest,Grassland
4249,Forest,NULL,Water,Water,Water,Bareland,Forest,Water
4250,Forest,NULL,Water,Water,Water,Built-up,Water,Water
4251,Forest,NULL,Water,Water,Water,Water,Grassland,Grassland
4252,Forest,NULL,Water,Water,Water,Water,Grassland,Water
4253,Forest,NULL,Water,Water,Water,Water,Grassland,Forest
4254,Forest,NULL,Water,Water,Water,Water,Wetland,Water
4255,Forest,NULL,Water,Water,Water,Water,Water,Water
4256,Forest,NULL,Water,Water,Water,Water,Forest,Water
4257,Forest,NULL,Water,Water,Water,Forest,Forest,Water
4258,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4259,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4260,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4261,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4262,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4263,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4264,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4265,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4266,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4267,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4268,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4269,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
4270,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4271,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4272,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4273,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4274,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4275,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
4276,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4277,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4278,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4279,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4280,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4281,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4282,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4283,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
4284,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
4285,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4286,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4287,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4288,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4289,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4290,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4291,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4292,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4293,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4294,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
4295,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
4296,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
4297,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
4298,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
4299,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
4300,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4301,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
4302,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4303,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
4304,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4305,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
4306,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
4307,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
4308,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
4309,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
4310,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4311,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4312,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4313,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
4314,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4315,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4316,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4317,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4318,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
4319,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4320,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
4321,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4322,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
4323,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4324,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4325,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4326,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
4327,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
