Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPH_M_R
6381,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6382,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6383,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6384,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
6385,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6386,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
6387,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
6388,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
6389,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6390,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6391,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6392,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
6393,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
6394,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6395,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
6396,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
6397,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6398,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6399,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6400,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
6401,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
6402,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
6403,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
6404,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6405,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
6406,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6407,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
6408,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6409,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
6410,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6411,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6412,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
6413,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
6414,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
6415,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
6416,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
6417,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
6418,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
6419,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
6420,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6421,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6422,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6423,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6424,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
6425,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6426,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
6427,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
6428,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
6429,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
6430,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
6431,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
6432,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
6433,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
6434,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,NULL
6435,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Water
6436,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
6437,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6438,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
6439,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6440,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6441,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
6442,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
6443,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
6444,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
6445,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
6446,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Water
6447,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6448,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6449,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6450,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
6451,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6452,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
6453,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6454,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
6455,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6456,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
6457,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6458,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
6459,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6460,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6461,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6462,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6463,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6464,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
6465,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6466,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6467,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
6468,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
6469,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
6470,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
6471,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
6472,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
6473,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
6474,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Forest
6475,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
6476,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Wetland
6477,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
6478,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
6479,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
6480,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
6481,Forest,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Forest
6482,Forest,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
6483,Forest,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Forest
6484,Forest,NULL,Grassland,Water,Non_Wetland,Water,Forest,Water
6485,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6486,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6487,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6488,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6489,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6490,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6491,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6492,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6493,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6494,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6495,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6496,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
6497,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6498,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6499,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6500,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6501,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6502,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6503,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
6504,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
6505,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
6506,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
6507,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6508,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6509,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6510,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6511,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
6512,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6513,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6514,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6515,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6516,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
6517,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
6518,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
6519,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
6520,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
6521,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
6522,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
6523,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
6524,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
6525,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
6526,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
6527,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
6528,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
6529,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
6530,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6531,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
6532,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6533,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
6534,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6535,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
6536,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6537,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
6538,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
6539,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
6540,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6541,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
6542,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Water
6543,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
6544,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
6545,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
6546,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
6547,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
6548,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
6549,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
6550,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6551,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
6552,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6553,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
6554,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6555,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6556,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
6557,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
6558,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6559,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
6560,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
6561,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
6562,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
6563,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
6564,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
6565,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
6566,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
6567,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6568,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,NULL
6569,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
6570,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
6571,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
6572,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
6573,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
6574,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
6575,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
6576,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
6577,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
6578,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
6579,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
6580,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
6581,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,NULL
6582,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
6583,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
6584,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Water
6585,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
6586,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
6587,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
6588,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Wetland
6589,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
6590,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
6591,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
6592,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
6593,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
6594,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
6595,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
6596,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
6597,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
6598,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
6599,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6600,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6601,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6602,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6603,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
6604,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
6605,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
6606,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6607,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
6608,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
6609,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
6610,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
6611,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
6612,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6613,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6614,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6615,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
6616,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6617,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
6618,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
6619,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
6620,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
6621,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
6622,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
6623,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Forest
6624,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
6625,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
6626,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
6627,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,NULL
6628,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6629,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
6630,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
6631,Forest,NULL,Wetland,Water,Wetland,Grassland,Bareland,Forest
6632,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
6633,Forest,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
6634,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
6635,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
6636,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
6637,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
6638,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
6639,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Water
6640,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
6641,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
6642,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
6643,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
6644,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
6645,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
6646,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
6647,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
6648,Forest,NULL,Wetland,Water,Wetland,Forest,Grassland,Forest
6649,Forest,NULL,Wetland,Water,Wetland,Forest,Wetland,Forest
6650,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
6651,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
6652,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
6653,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6654,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6655,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
6656,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
6657,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6658,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
6659,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6660,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6661,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
6662,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
6663,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
6664,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
6665,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
6666,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6667,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
6668,Forest,NULL,Water,NULL,Water,NULL,Grassland,Forest
6669,Forest,NULL,Water,NULL,Water,NULL,Wetland,Forest
6670,Forest,NULL,Water,NULL,Water,NULL,Water,Forest
6671,Forest,NULL,Water,NULL,Water,NULL,Forest,Forest
6672,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
6673,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
6674,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
6675,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
6676,Forest,NULL,Water,NULL,Water,Grassland,Water,Forest
6677,Forest,NULL,Water,NULL,Water,Grassland,Forest,Water
6678,Forest,NULL,Water,NULL,Water,Grassland,Forest,Forest
6679,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
6680,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
6681,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
6682,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
6683,Forest,NULL,Water,NULL,Water,Wetland,Water,Wetland
6684,Forest,NULL,Water,NULL,Water,Wetland,Water,Forest
6685,Forest,NULL,Water,NULL,Water,Wetland,Forest,Wetland
6686,Forest,NULL,Water,NULL,Water,Wetland,Forest,Forest
6687,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
6688,Forest,NULL,Water,NULL,Water,Water,Grassland,Water
6689,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
6690,Forest,NULL,Water,NULL,Water,Water,Wetland,Water
6691,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
6692,Forest,NULL,Water,NULL,Water,Water,Water,Wetland
6693,Forest,NULL,Water,NULL,Water,Water,Water,Water
6694,Forest,NULL,Water,NULL,Water,Water,Water,Forest
6695,Forest,NULL,Water,NULL,Water,Water,Forest,Wetland
6696,Forest,NULL,Water,NULL,Water,Water,Forest,Water
6697,Forest,NULL,Water,NULL,Water,Water,Forest,Forest
6698,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
6699,Forest,NULL,Water,NULL,Water,Forest,Wetland,Forest
6700,Forest,NULL,Water,NULL,Water,Forest,Water,Wetland
6701,Forest,NULL,Water,NULL,Water,Forest,Water,Forest
6702,Forest,NULL,Water,NULL,Water,Forest,Forest,Wetland
6703,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
6704,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Forest
6705,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Forest
6706,Forest,NULL,Water,Non_Water,Water,Grassland,Forest,Wetland
6707,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
6708,Forest,NULL,Water,Non_Water,Water,Wetland,Forest,Wetland
6709,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
6710,Forest,NULL,Water,Non_Water,Water,Water,Forest,Grassland
6711,Forest,NULL,Water,Water,Water,NULL,Grassland,Forest
6712,Forest,NULL,Water,Water,Water,NULL,Wetland,Wetland
6713,Forest,NULL,Water,Water,Water,NULL,Wetland,Water
6714,Forest,NULL,Water,Water,Water,NULL,Wetland,Forest
6715,Forest,NULL,Water,Water,Water,NULL,Water,Forest
6716,Forest,NULL,Water,Water,Water,NULL,Forest,Water
6717,Forest,NULL,Water,Water,Water,Grassland,Wetland,Wetland
6718,Forest,NULL,Water,Water,Water,Grassland,Wetland,Water
6719,Forest,NULL,Water,Water,Water,Grassland,Wetland,Forest
6720,Forest,NULL,Water,Water,Water,Grassland,Bareland,Forest
6721,Forest,NULL,Water,Water,Water,Grassland,Water,Water
6722,Forest,NULL,Water,Water,Water,Grassland,Water,Forest
6723,Forest,NULL,Water,Water,Water,Grassland,Forest,Grassland
6724,Forest,NULL,Water,Water,Water,Grassland,Forest,Wetland
6725,Forest,NULL,Water,Water,Water,Grassland,Forest,Water
6726,Forest,NULL,Water,Water,Water,Wetland,Grassland,Water
6727,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
6728,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
