Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDT_M_R
5783,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5784,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5785,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
5786,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5787,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Water
5788,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
5789,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
5790,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
5791,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
5792,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Forest,Bareland
5793,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Bareland,Water
5794,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
5795,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5796,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5797,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
5798,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5799,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5800,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5801,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
5802,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5803,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
5804,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5805,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
5806,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Bareland,Water
5807,Water,Wetland,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
5808,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Water
5809,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5810,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5811,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5812,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Water
5813,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5814,Water,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
5815,Water,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
5816,Water,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
5817,Water,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
5818,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5819,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5820,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
5821,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5822,Water,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5823,Water,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
5824,Water,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
5825,Water,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
5826,Water,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
5827,Water,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
5828,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Water
5829,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Forest
5830,Water,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
5831,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5832,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5833,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
5834,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
5835,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5836,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Grassland
5837,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Bareland
5838,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Water
5839,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Forest
5840,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
5841,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
5842,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
5843,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
5844,Water,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Forest
5845,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
5846,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
5847,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
5848,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Forest
5849,Water,Wetland,Wetland,Water,Wetland,Water,Bareland,Water
5850,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5851,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5852,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
5853,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
5854,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
5855,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5856,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
5857,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
5858,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
5859,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
5860,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5861,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5862,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
5863,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5864,Water,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5865,Water,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
5866,Water,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
5867,Water,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
5868,Water,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
5869,Water,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
5870,Water,Wetland,Water,NULL,Water,Bareland,Grassland,Forest
5871,Water,Wetland,Water,NULL,Water,Bareland,Bareland,Grassland
5872,Water,Wetland,Water,NULL,Water,Bareland,Bareland,Bareland
5873,Water,Wetland,Water,NULL,Water,Bareland,Bareland,Water
5874,Water,Wetland,Water,NULL,Water,Bareland,Bareland,Forest
5875,Water,Wetland,Water,NULL,Water,Water,Water,Water
5876,Water,Wetland,Water,Non_Water,Water,Bareland,Bareland,Grassland
5877,Water,Wetland,Water,Non_Water,Water,Bareland,Bareland,Bareland
5878,Water,Wetland,Water,Non_Water,Water,Bareland,Bareland,Water
5879,Water,Wetland,Water,Non_Water,Water,Bareland,Bareland,Forest
5880,Water,Wetland,Water,Water,Water,Bareland,Bareland,Grassland
5881,Water,Wetland,Water,Water,Water,Bareland,Bareland,Bareland
5882,Water,Wetland,Water,Water,Water,Bareland,Bareland,Water
5883,Water,Wetland,Water,Water,Water,Bareland,Bareland,Forest
5884,Water,Wetland,Water,Water,Water,Bareland,Water,Water
5885,Water,Wetland,Water,Water,Water,Bareland,Water,Forest
5886,Water,Wetland,Water,Water,Water,Water,Bareland,Water
5887,Water,Wetland,Water,Water,Water,Water,Bareland,Forest
5888,Water,Wetland,Water,Water,Water,Forest,Bareland,Water
5889,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5890,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5891,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5892,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5893,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5894,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
5895,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5896,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5897,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
5898,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5899,Water,Wetland,Forest,NULL,Non_Wetland,Water,Bareland,Water
5900,Water,Wetland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
5901,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5902,Water,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5903,Water,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5904,Water,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
5905,Water,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5906,Water,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
5907,Water,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
5908,Water,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
5909,Water,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
5910,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5911,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5912,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5913,Water,Bareland,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
5914,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
5915,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
5916,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
5917,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5918,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5919,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
5920,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5921,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5922,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
5923,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
5924,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
5925,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
5926,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5927,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5928,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5929,Water,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
5930,Water,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
5931,Water,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
5932,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5933,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5934,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5935,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
5936,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
5937,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
5938,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
5939,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5940,Water,Bareland,Wetland,NULL,Wetland,Water,Bareland,Water
5941,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
5942,Water,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Water
5943,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
5944,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
5945,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Forest
5946,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
5947,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
5948,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5949,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
5950,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
5951,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5952,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5953,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
5954,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Water
5955,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Forest
5956,Water,Bareland,Water,NULL,Water,Water,Bareland,Bareland
5957,Water,Bareland,Water,Water,Water,Bareland,Wetland,Water
5958,Water,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
5959,Water,Bareland,Water,Water,Water,Bareland,Bareland,Water
5960,Water,Bareland,Water,Water,Water,Water,Bareland,Bareland
5961,Water,Bareland,Water,Water,Water,Water,Bareland,Water
5962,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5963,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5964,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
5965,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5966,Water,Bareland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
5967,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
5968,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
5969,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
5970,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5971,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5972,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5973,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5974,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5975,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5976,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
5977,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5978,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5979,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5980,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
5981,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5982,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5983,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5984,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5985,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5986,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
5987,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
5988,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5989,Water,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
5990,Water,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5991,Water,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Water
5992,Water,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
5993,Water,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Forest
5994,Water,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Bareland
5995,Water,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
5996,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5997,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5998,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5999,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6000,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
6001,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
6002,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
6003,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6004,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6005,Water,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
6006,Water,Built-up,Water,Water,Water,Bareland,Bareland,Bareland
6007,Water,Built-up,Water,Water,Water,Bareland,Bareland,Water
6008,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6009,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
6010,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6011,Water,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6012,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
6013,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
6014,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
6015,Water,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
6016,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
6017,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
6018,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6019,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6020,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6021,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
6022,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6023,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
6024,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
6025,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6026,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
6027,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
6028,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
6029,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
6030,Water,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
6031,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6032,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
6033,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
6034,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6035,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
6036,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
6037,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
6038,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6039,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6040,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
6041,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6042,Water,Water,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
6043,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
6044,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
6045,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
6046,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
6047,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
6048,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
6049,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6050,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
6051,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
6052,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
6053,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
6054,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
6055,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
6056,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
6057,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
6058,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
6059,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
6060,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
6061,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
6062,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
6063,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
6064,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
6065,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
6066,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
6067,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
6068,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
6069,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
6070,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
6071,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
6072,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6073,Water,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
6074,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
6075,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
6076,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6077,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6078,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Water
6079,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6080,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6081,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6082,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
6083,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6084,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
6085,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
6086,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Bareland
6087,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
6088,Water,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
6089,Water,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Water
6090,Water,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
6091,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
6092,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
6093,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
6094,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Bareland
6095,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
6096,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
6097,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Water
6098,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
6099,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Water
6100,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
