Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KTB_M_R
7243,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7244,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
7245,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
7246,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
7247,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Built-up
7248,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
7249,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
7250,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7251,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
7252,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
7253,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
7254,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Built-up
7255,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
7256,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
7257,Water,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
7258,Water,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Wetland
7259,Water,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Water
7260,Water,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
7261,Water,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
7262,Water,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Water
7263,Water,NULL,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
7264,Water,NULL,Cropland,NULL,Non_Wetland,Water,Built-up,Water
7265,Water,NULL,Cropland,NULL,Non_Wetland,Water,Built-up,Forest
7266,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7267,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Cropland
7268,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Wetland
7269,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
7270,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Built-up
7271,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
7272,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
7273,Water,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Water
7274,Water,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Forest
7275,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
7276,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7277,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Water
7278,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7279,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
7280,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
7281,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Water
7282,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Forest
7283,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7284,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7285,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
7286,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7287,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
7288,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
7289,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7290,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7291,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
7292,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
7293,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7294,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7295,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7296,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Water
7297,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7298,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
7299,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Water
7300,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
7301,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
7302,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
7303,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
7304,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
7305,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
7306,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
7307,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7308,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7309,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
7310,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Water
7311,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
7312,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7313,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7314,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7315,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7316,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
7317,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7318,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7319,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
7320,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
7321,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
7322,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
7323,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
7324,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
7325,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
7326,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
7327,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Water,Grassland
7328,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Water,Cropland
7329,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7330,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7331,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
7332,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7333,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7334,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
7335,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Built-up,Water
7336,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
7337,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
7338,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
7339,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7340,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
7341,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7342,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7343,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7344,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7345,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
7346,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
7347,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
7348,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
7349,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
7350,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
7351,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7352,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
7353,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
7354,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
7355,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
7356,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7357,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Wetland
7358,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
7359,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
7360,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
7361,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
7362,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
7363,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Water
7364,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
7365,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
7366,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
7367,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
7368,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
7369,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
7370,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
7371,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
7372,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
7373,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
7374,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
7375,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
7376,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
7377,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Wetland
7378,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
7379,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
7380,Water,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
7381,Water,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Cropland
7382,Water,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Wetland
7383,Water,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Water
7384,Water,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
7385,Water,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
7386,Water,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Bareland
7387,Water,NULL,Cropland,Water,Non_Wetland,NULL,Built-up,Grassland
7388,Water,NULL,Cropland,Water,Non_Wetland,NULL,Built-up,Cropland
7389,Water,NULL,Cropland,Water,Non_Wetland,NULL,Built-up,Water
7390,Water,NULL,Cropland,Water,Non_Wetland,NULL,Built-up,Forest
7391,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
7392,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Cropland
7393,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Wetland
7394,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Bareland
7395,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
7396,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Forest
7397,Water,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
7398,Water,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
7399,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
7400,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
7401,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
7402,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
7403,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Cropland
7404,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Wetland
7405,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Water
7406,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
7407,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
7408,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
7409,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
7410,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Water
7411,Water,NULL,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
7412,Water,NULL,Cropland,Water,Non_Wetland,Cropland,NULL,Cropland
7413,Water,NULL,Cropland,Water,Non_Wetland,Cropland,NULL,Water
7414,Water,NULL,Cropland,Water,Non_Wetland,Cropland,Water,Cropland
7415,Water,NULL,Cropland,Water,Non_Wetland,Cropland,Water,Water
7416,Water,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
7417,Water,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Wetland
7418,Water,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Water
7419,Water,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
7420,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
7421,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Wetland
7422,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Water
7423,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Forest
7424,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Cropland
7425,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Wetland
7426,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Water
7427,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Water,Wetland
7428,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Water,Water
7429,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
7430,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Cropland
7431,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
7432,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
7433,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Built-up,Bareland
7434,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
7435,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
7436,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
7437,Water,NULL,Cropland,Water,Non_Wetland,Built-up,NULL,Forest
7438,Water,NULL,Cropland,Water,Non_Wetland,Built-up,Built-up,Cropland
7439,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
7440,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Cropland
7441,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Wetland
7442,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
7443,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Forest
7444,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
7445,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Cropland
7446,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Wetland
7447,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
7448,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Forest
7449,Water,NULL,Cropland,Water,Non_Wetland,Water,Wetland,Cropland
7450,Water,NULL,Cropland,Water,Non_Wetland,Water,Wetland,Water
7451,Water,NULL,Cropland,Water,Non_Wetland,Water,Wetland,Forest
7452,Water,NULL,Cropland,Water,Non_Wetland,Water,Bareland,Water
7453,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
7454,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Cropland
7455,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
7456,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
7457,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
7458,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Forest
7459,Water,NULL,Cropland,Water,Non_Wetland,Water,Forest,Water
7460,Water,NULL,Cropland,Water,Non_Wetland,Water,Forest,Forest
7461,Water,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Water
7462,Water,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Forest
7463,Water,NULL,Wetland,NULL,NULL,Wetland,Water,Water
7464,Water,NULL,Wetland,NULL,NULL,Water,Water,Water
7465,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
7466,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
7467,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
7468,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
7469,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
7470,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
7471,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Cropland
7472,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
7473,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Water
7474,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
7475,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
7476,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7477,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Water
7478,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
7479,Water,NULL,Wetland,NULL,Wetland,NULL,Built-up,Grassland
7480,Water,NULL,Wetland,NULL,Wetland,NULL,Built-up,Wetland
7481,Water,NULL,Wetland,NULL,Wetland,NULL,Built-up,Built-up
7482,Water,NULL,Wetland,NULL,Wetland,NULL,Built-up,Water
7483,Water,NULL,Wetland,NULL,Wetland,NULL,Built-up,Forest
7484,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
7485,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Cropland
7486,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
7487,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Bareland
7488,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Built-up
7489,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Water
7490,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
7491,Water,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
7492,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7493,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
7494,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
7495,Water,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
7496,Water,NULL,Wetland,NULL,Wetland,Wetland,NULL,Water
7497,Water,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
7498,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7499,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7500,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
7501,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7502,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
7503,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7504,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
7505,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Cropland
7506,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
7507,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
7508,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
7509,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
7510,Water,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
7511,Water,NULL,Wetland,NULL,Wetland,Bareland,NULL,Bareland
7512,Water,NULL,Wetland,NULL,Wetland,Bareland,NULL,Water
7513,Water,NULL,Wetland,NULL,Wetland,Bareland,NULL,Forest
7514,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
7515,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
7516,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
7517,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
7518,Water,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Bareland
7519,Water,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Water
7520,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
7521,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
7522,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
7523,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
7524,Water,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
7525,Water,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Water
7526,Water,NULL,Wetland,NULL,Wetland,Built-up,Water,Bareland
7527,Water,NULL,Wetland,NULL,Wetland,Built-up,Water,Built-up
7528,Water,NULL,Wetland,NULL,Wetland,Built-up,Water,Water
7529,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
7530,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Cropland
7531,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
7532,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Bareland
7533,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Water
7534,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
7535,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
7536,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
7537,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
7538,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
7539,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Cropland
7540,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
7541,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
7542,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
7543,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Water
7544,Water,NULL,Wetland,NULL,Wetland,Water,Built-up,Bareland
7545,Water,NULL,Wetland,NULL,Wetland,Water,Built-up,Water
7546,Water,NULL,Wetland,NULL,Wetland,Water,Built-up,Forest
7547,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
7548,Water,NULL,Wetland,NULL,Wetland,Water,Water,Cropland
7549,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
7550,Water,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
7551,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
7552,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
7553,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
7554,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
7555,Water,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
7556,Water,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
7557,Water,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
7558,Water,NULL,Wetland,NULL,Wetland,Forest,Wetland,Water
7559,Water,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
7560,Water,NULL,Wetland,NULL,Wetland,Forest,Water,Water
7561,Water,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
7562,Water,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
7563,Water,NULL,Wetland,Non_Water,NULL,NULL,Wetland,Wetland
7564,Water,NULL,Wetland,Non_Water,NULL,NULL,Water,Wetland
7565,Water,NULL,Wetland,Non_Water,NULL,NULL,Water,Bareland
7566,Water,NULL,Wetland,Non_Water,NULL,NULL,Water,Water
7567,Water,NULL,Wetland,Non_Water,NULL,Wetland,Wetland,Water
7568,Water,NULL,Wetland,Non_Water,NULL,Wetland,Water,Wetland
7569,Water,NULL,Wetland,Non_Water,NULL,Wetland,Water,Water
7570,Water,NULL,Wetland,Non_Water,NULL,Water,Water,Wetland
7571,Water,NULL,Wetland,Non_Water,NULL,Water,Water,Bareland
7572,Water,NULL,Wetland,Non_Water,NULL,Water,Water,Water
7573,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7574,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
7575,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
7576,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
7577,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
7578,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7579,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
7580,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
7581,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
7582,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Water
7583,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
7584,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
7585,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Cropland
7586,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
7587,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Water
7588,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7589,Water,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Water
7590,Water,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
7591,Water,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Cropland
7592,Water,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Wetland
7593,Water,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Water
7594,Water,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
