Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LBK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LBK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LBK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LBK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LBK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LBK_M_R
2566,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2567,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2568,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
2569,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2570,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Bareland
2571,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
2572,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
2573,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2574,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2575,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2576,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2577,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
2578,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2579,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
2580,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2581,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
2582,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2583,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
2584,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
2585,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2586,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Bareland
2587,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Water
2588,Forest,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
2589,Forest,NULL,Grassland,Water,Non_Wetland,Water,Water,Water
2590,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2591,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2592,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2593,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2594,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2595,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2596,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2597,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2598,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2599,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
2600,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2601,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2602,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2603,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2604,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2605,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2606,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2607,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2608,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2609,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2610,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2611,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2612,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
2613,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2614,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2615,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Forest
2616,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2617,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2618,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2619,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2620,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Bareland
2621,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2622,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2623,Forest,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
2624,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2625,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2626,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2627,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2628,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2629,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2630,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2631,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2632,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2633,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2634,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2635,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2636,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
2637,Forest,NULL,Water,NULL,Water,Grassland,Water,Grassland
2638,Forest,NULL,Water,NULL,Water,Grassland,Forest,Water
2639,Forest,NULL,Water,NULL,Water,Bareland,Water,Water
2640,Forest,NULL,Water,NULL,Water,Water,Grassland,Water
2641,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
2642,Forest,NULL,Water,NULL,Water,Water,Wetland,Bareland
2643,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
2644,Forest,NULL,Water,NULL,Water,Water,Water,Water
2645,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2646,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2647,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2648,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
2649,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Water
2650,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Forest
2651,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Forest
2652,Forest,NULL,Water,Non_Water,Water,Grassland,Forest,Forest
2653,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2654,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2655,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2656,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2657,Forest,NULL,Water,Water,Water,NULL,Water,Water
2658,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
2659,Forest,NULL,Water,Water,Water,Grassland,Grassland,Bareland
2660,Forest,NULL,Water,Water,Water,Grassland,Wetland,Water
2661,Forest,NULL,Water,Water,Water,Grassland,Water,Bareland
2662,Forest,NULL,Water,Water,Water,Grassland,Water,Water
2663,Forest,NULL,Water,Water,Water,Grassland,Forest,Bareland
2664,Forest,NULL,Water,Water,Water,Grassland,Forest,Water
2665,Forest,NULL,Water,Water,Water,Water,Grassland,Bareland
2666,Forest,NULL,Water,Water,Water,Water,Grassland,Water
2667,Forest,NULL,Water,Water,Water,Water,Wetland,Bareland
2668,Forest,NULL,Water,Water,Water,Water,Water,Bareland
2669,Forest,NULL,Water,Water,Water,Water,Water,Water
2670,Forest,NULL,Water,Water,Water,Water,Forest,Water
2671,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2672,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2673,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2674,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2675,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2676,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2677,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2678,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2679,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
2680,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2681,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2682,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2683,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2684,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2685,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2686,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2687,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2688,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2689,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2690,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2691,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2692,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2693,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2694,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2695,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2696,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2697,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Water
2698,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2699,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
2700,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
2701,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2702,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
2703,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2704,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
2705,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2706,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2707,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
2708,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2709,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Bareland
2710,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2711,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2712,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2713,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2714,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
2715,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2716,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2717,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2718,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2719,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2720,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2721,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
2722,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2723,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2724,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2725,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2726,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2727,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2728,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2729,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2730,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2731,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2732,Forest,NULL,Forest,Non_Water,Non_Wetland,Built-up,Water,Water
2733,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
2734,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2735,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2736,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2737,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2738,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2739,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2740,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2741,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2742,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2743,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
2744,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
2745,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Bareland
2746,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
2747,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
2748,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2749,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2750,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2751,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2752,Forest,Bareland,NULL,NULL,Non_Wetland,Water,Forest,Forest
2753,Forest,Bareland,NULL,Non_Water,Non_Wetland,Water,Forest,Bareland
2754,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2755,Forest,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
2756,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2757,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2758,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2759,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2760,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2761,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2762,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2763,Forest,Bareland,Shrubland,Water,Non_Wetland,Water,Forest,Bareland
2764,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2765,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2766,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2767,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
2768,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
2769,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
2770,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
2771,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2772,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2773,Forest,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
2774,Forest,Bareland,Grassland,Water,Non_Wetland,Water,Water,Bareland
2775,Forest,Bareland,Grassland,Water,Non_Wetland,Water,Water,Water
2776,Forest,Bareland,Grassland,Water,Non_Wetland,Water,Forest,Bareland
2777,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2778,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2779,Forest,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2780,Forest,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2781,Forest,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Bareland
2782,Forest,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Bareland
2783,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2784,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2785,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2786,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2787,Forest,Bareland,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
2788,Forest,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
2789,Forest,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
2790,Forest,Bareland,Bareland,Water,Non_Wetland,Water,Forest,Bareland
2791,Forest,Bareland,Bareland,Water,Non_Wetland,Water,Forest,Water
2792,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2793,Forest,Bareland,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
2794,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2795,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2796,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2797,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
2798,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
2799,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
2800,Forest,Bareland,Water,NULL,Water,Water,Water,Grassland
2801,Forest,Bareland,Water,NULL,Water,Water,Water,Water
2802,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2803,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
2804,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2805,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
2806,Forest,Bareland,Water,Non_Water,Water,Built-up,Water,Water
2807,Forest,Bareland,Water,Non_Water,Water,Water,Bareland,Bareland
2808,Forest,Bareland,Water,Non_Water,Water,Water,Water,Grassland
2809,Forest,Bareland,Water,Non_Water,Water,Water,Water,Bareland
2810,Forest,Bareland,Water,Non_Water,Water,Water,Water,Water
2811,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
2812,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
2813,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2814,Forest,Bareland,Water,Water,Water,Grassland,Wetland,Water
2815,Forest,Bareland,Water,Water,Water,Bareland,Water,Bareland
2816,Forest,Bareland,Water,Water,Water,Bareland,Water,Water
2817,Forest,Bareland,Water,Water,Water,Water,Wetland,Bareland
2818,Forest,Bareland,Water,Water,Water,Water,Wetland,Water
2819,Forest,Bareland,Water,Water,Water,Water,Water,Bareland
2820,Forest,Bareland,Water,Water,Water,Water,Water,Water
2821,Forest,Bareland,Water,Water,Water,Water,Forest,Water
2822,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2823,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2824,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2825,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up,Water,Forest
2826,Forest,Bareland,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
2827,Forest,Bareland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2828,Forest,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Water
2829,Forest,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Forest
2830,Forest,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
2831,Forest,Bareland,Forest,Non_Water,Non_Wetland,Water,Wetland,Bareland
2832,Forest,Bareland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2833,Forest,Bareland,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
2834,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2835,Forest,Bareland,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2836,Forest,Bareland,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
2837,Forest,Bareland,Forest,Water,Non_Wetland,Water,Wetland,Bareland
2838,Forest,Bareland,Forest,Water,Non_Wetland,Water,Wetland,Water
2839,Forest,Bareland,Forest,Water,Non_Wetland,Water,Forest,Grassland
2840,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2841,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2842,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2843,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2844,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2845,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2846,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2847,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2848,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2849,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2850,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2851,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2852,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2853,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
2854,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
2855,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2856,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2857,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2858,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2859,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2860,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Grassland,Forest
2861,Forest,Built-up,Water,NULL,Water,Built-up,Forest,Bareland
2862,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2863,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2864,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2865,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2866,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2867,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2868,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2869,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2870,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2871,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2872,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2873,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2874,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
2875,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
2876,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2877,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2878,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2879,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2880,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
2881,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
2882,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2883,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
2884,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2885,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2886,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2887,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2888,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2889,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2890,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2891,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
2892,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2893,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
