Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NQF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NQF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NQF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NQF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NQF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NQF_M_R
3190,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3191,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3192,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3193,Water,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
3194,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3195,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3196,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
3197,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3198,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3199,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3200,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3201,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
3202,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3203,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3204,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3205,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
3206,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3207,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3208,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3209,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3210,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3211,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
3212,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3213,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
3214,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3215,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3216,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3217,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3218,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3219,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
3220,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3221,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
3222,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3223,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
3224,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3225,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3226,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3227,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3228,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3229,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3230,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3231,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3232,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3233,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3234,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3235,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3236,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
3237,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3238,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
3239,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3240,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3241,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
3242,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
3243,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
3244,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3245,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3246,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3247,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3248,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3249,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
3250,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
3251,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
3252,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
3253,Permanent_ice_and_snow,Wetland,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
3254,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3255,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3256,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3257,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,Bareland,Water,Grassland
3258,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3259,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
3260,Permanent_ice_and_snow,Bareland,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
3261,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3262,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3263,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3264,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
3265,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3266,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3267,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3268,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3269,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3270,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3271,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3272,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3273,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3274,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3275,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3276,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
3277,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3278,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3279,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3280,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Water,Water
3281,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3282,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3283,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3284,Permanent_ice_and_snow,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3285,Permanent_ice_and_snow,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3286,Permanent_ice_and_snow,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3287,Permanent_ice_and_snow,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3288,Permanent_ice_and_snow,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
3289,Permanent_ice_and_snow,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3290,Permanent_ice_and_snow,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
3291,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3292,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3293,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3294,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3295,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
3296,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3297,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3298,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3299,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3300,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3301,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3302,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3303,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3304,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3305,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3306,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3307,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3308,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3309,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3310,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3311,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
3312,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3313,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3314,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
3315,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3316,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3317,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3318,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3319,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
3320,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3321,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
3322,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3323,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3324,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3325,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3326,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3327,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3328,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
3329,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3330,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3331,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3332,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3333,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3334,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3335,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3336,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3337,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3338,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3339,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3340,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
3341,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3342,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3343,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
3344,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3345,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3346,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
3347,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3348,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
3349,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3350,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
3351,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3352,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3353,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3354,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3355,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3356,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
3357,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3358,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3359,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3360,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3361,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
3362,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3363,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3364,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
3365,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3366,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
3367,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3368,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3369,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3370,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
3371,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
3372,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3373,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3374,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3375,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
3376,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3377,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3378,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
3379,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3380,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3381,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3382,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3383,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3384,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3385,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3386,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
3387,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3388,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3389,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3390,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
3391,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3392,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
3393,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3394,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3395,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3396,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3397,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3398,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3399,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3400,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3401,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3402,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3403,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3404,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3405,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3406,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3407,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3408,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3409,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3410,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3411,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3412,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3413,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3414,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3415,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3416,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3417,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3418,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3419,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
3420,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3421,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3422,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3423,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3424,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3425,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3426,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3427,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3428,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
3429,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3430,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3431,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
3432,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3433,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
3434,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3435,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3436,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3437,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3438,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
3439,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3440,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
3441,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3442,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3443,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
3444,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3445,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3446,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3447,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3448,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3449,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3450,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3451,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3452,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3453,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3454,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
3455,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3456,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3457,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3458,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3459,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3460,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
3461,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3462,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3463,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3464,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
3465,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
3466,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3467,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
