Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBQ_M_R
9649,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
9650,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9651,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9652,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9653,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9654,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
9655,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9656,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
9657,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
9658,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
9659,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
9660,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9661,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9662,Water,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
9663,Water,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
9664,Water,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
9665,Water,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
9666,Water,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
9667,Water,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
9668,Water,Forest,Forest,NULL,Non_Wetland,Cropland,Built-up,NULL
9669,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
9670,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
9671,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
9672,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
9673,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9674,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
9675,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9676,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
9677,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
9678,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
9679,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9680,Water,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9681,Water,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
9682,Water,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
9683,Water,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
9684,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
9685,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
9686,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
9687,Water,Forest,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
9688,Water,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
9689,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
9690,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9691,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9692,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
9693,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9694,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9695,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9696,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9697,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
9698,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
9699,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
9700,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
9701,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9702,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9703,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9704,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9705,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
9706,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
9707,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9708,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
9709,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
9710,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9711,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
9712,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9713,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
9714,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
9715,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
9716,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
9717,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9718,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
9719,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
9720,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
9721,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
9722,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9723,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9724,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
9725,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9726,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
9727,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9728,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
9729,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
9730,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
9731,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
9732,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
9733,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
9734,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
9735,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9736,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9737,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9738,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
9739,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
9740,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Forest,Wetland
9741,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
9742,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
9743,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
9744,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
9745,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
9746,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
9747,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9748,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9749,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9750,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
9751,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
9752,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9753,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9754,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
9755,Permanent_ice_and_snow,NULL,Water,NULL,NULL,NULL,NULL,Water
9756,Permanent_ice_and_snow,NULL,Water,Water,NULL,NULL,NULL,Water
9757,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
9758,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9759,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
9760,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
9761,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
9762,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
9763,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
9764,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9765,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9766,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
9767,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9768,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9769,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
9770,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9771,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
9772,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9773,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
9774,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9775,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
9776,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
9777,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9778,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
9779,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
9780,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9781,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9782,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
9783,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9784,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
9785,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9786,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
9787,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
9788,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
9789,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
9790,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
9791,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9792,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
9793,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9794,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
9795,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
9796,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9797,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
9798,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9799,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9800,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9801,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
9802,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
9803,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9804,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9805,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9806,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
9807,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9808,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
9809,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
9810,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
9811,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
9812,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
9813,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
9814,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
9815,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9816,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9817,Permanent_ice_and_snow,Built-up,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
9818,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9819,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9820,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9821,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9822,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Water
9823,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
9824,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9825,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
9826,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9827,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
9828,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9829,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
9830,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
9831,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9832,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
9833,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
9834,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
9835,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
9836,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
9837,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9838,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
9839,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
9840,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
9841,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
9842,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
9843,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
9844,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
9845,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9846,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
9847,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
9848,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
9849,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
9850,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9851,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9852,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9853,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
9854,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
9855,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
9856,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
9857,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9858,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9859,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
9860,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9861,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
9862,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
9863,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
9864,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
9865,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9866,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
9867,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
9868,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
9869,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
9870,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
9871,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
9872,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9873,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
9874,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
9875,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
9876,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9877,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
9878,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
9879,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
9880,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
9881,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9882,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
9883,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
9884,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
9885,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
9886,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
9887,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
9888,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,NULL
9889,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Wetland
9890,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
9891,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
9892,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
9893,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
9894,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9895,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
9896,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9897,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
9898,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
9899,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
9900,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
9901,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
9902,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9903,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9904,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
9905,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9906,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
9907,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9908,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
9909,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9910,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9911,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
9912,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
9913,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9914,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9915,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
9916,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
9917,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
9918,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
9919,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
9920,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
9921,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
9922,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
9923,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9924,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
9925,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
9926,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
9927,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9928,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9929,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
9930,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9931,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
9932,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
9933,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
9934,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
9935,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
9936,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
9937,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
9938,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
9939,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
9940,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
9941,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
9942,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
