Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKC_M_R
22197,Forest,Forest,Water,NULL,Water,Cropland,NULL,Cropland
22198,Forest,Forest,Water,NULL,Water,Wetland,Shrubland,Grassland
22199,Forest,Forest,Water,NULL,Water,Wetland,Shrubland,Water
22200,Forest,Forest,Water,NULL,Water,Wetland,Shrubland,Forest
22201,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
22202,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
22203,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
22204,Forest,Forest,Water,NULL,Water,Wetland,Water,Wetland
22205,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
22206,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
22207,Forest,Forest,Water,NULL,Water,Wetland,Forest,Wetland
22208,Forest,Forest,Water,NULL,Water,Wetland,Forest,Water
22209,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
22210,Forest,Forest,Water,NULL,Water,Bareland,NULL,Grassland
22211,Forest,Forest,Water,NULL,Water,Bareland,Shrubland,Bareland
22212,Forest,Forest,Water,NULL,Water,Bareland,Shrubland,Water
22213,Forest,Forest,Water,NULL,Water,Bareland,Shrubland,Forest
22214,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Water
22215,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
22216,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Bareland
22217,Forest,Forest,Water,NULL,Water,Bareland,Built-up,Water
22218,Forest,Forest,Water,NULL,Water,Bareland,Water,Water
22219,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
22220,Forest,Forest,Water,NULL,Water,Bareland,Forest,Grassland
22221,Forest,Forest,Water,NULL,Water,Bareland,Forest,Bareland
22222,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
22223,Forest,Forest,Water,NULL,Water,Water,Shrubland,Forest
22224,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
22225,Forest,Forest,Water,NULL,Water,Water,Water,Water
22226,Forest,Forest,Water,NULL,Water,Water,Water,Forest
22227,Forest,Forest,Water,NULL,Water,Water,Forest,Water
22228,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
22229,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
22230,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Grassland
22231,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Forest
22232,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
22233,Forest,Forest,Water,NULL,Water,Forest,Wetland,Bareland
22234,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
22235,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
22236,Forest,Forest,Water,NULL,Water,Forest,Forest,Grassland
22237,Forest,Forest,Water,NULL,Water,Forest,Forest,Wetland
22238,Forest,Forest,Water,NULL,Water,Forest,Forest,Bareland
22239,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
22240,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
22241,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
22242,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
22243,Forest,Forest,Water,Non_Water,Water,Shrubland,NULL,Forest
22244,Forest,Forest,Water,Non_Water,Water,Shrubland,Shrubland,NULL
22245,Forest,Forest,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
22246,Forest,Forest,Water,Non_Water,Water,Shrubland,Shrubland,Water
22247,Forest,Forest,Water,Non_Water,Water,Shrubland,Shrubland,Forest
22248,Forest,Forest,Water,Non_Water,Water,Shrubland,Wetland,Forest
22249,Forest,Forest,Water,Non_Water,Water,Shrubland,Forest,NULL
22250,Forest,Forest,Water,Non_Water,Water,Wetland,Water,NULL
22251,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
22252,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
22253,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
22254,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Wetland
22255,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Water
22256,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
22257,Forest,Forest,Water,Non_Water,Water,Bareland,NULL,Forest
22258,Forest,Forest,Water,Non_Water,Water,Bareland,Shrubland,Wetland
22259,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
22260,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
22261,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,NULL
22262,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Water
22263,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Forest
22264,Forest,Forest,Water,Non_Water,Water,Water,Shrubland,NULL
22265,Forest,Forest,Water,Non_Water,Water,Water,Shrubland,Forest
22266,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
22267,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
22268,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
22269,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Forest
22270,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
22271,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
22272,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
22273,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
22274,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
22275,Forest,Forest,Water,Water,Water,Shrubland,Shrubland,NULL
22276,Forest,Forest,Water,Water,Water,Shrubland,Shrubland,Grassland
22277,Forest,Forest,Water,Water,Water,Shrubland,Shrubland,Forest
22278,Forest,Forest,Water,Water,Water,Shrubland,Grassland,NULL
22279,Forest,Forest,Water,Water,Water,Shrubland,Water,Forest
22280,Forest,Forest,Water,Water,Water,Shrubland,Forest,Forest
22281,Forest,Forest,Water,Water,Water,Wetland,Shrubland,Water
22282,Forest,Forest,Water,Water,Water,Wetland,Shrubland,Forest
22283,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
22284,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
22285,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
22286,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
22287,Forest,Forest,Water,Water,Water,Wetland,Water,Water
22288,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
22289,Forest,Forest,Water,Water,Water,Wetland,Forest,Wetland
22290,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
22291,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
22292,Forest,Forest,Water,Water,Water,Bareland,Shrubland,Wetland
22293,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
22294,Forest,Forest,Water,Water,Water,Bareland,Water,Bareland
22295,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
22296,Forest,Forest,Water,Water,Water,Bareland,Forest,Water
22297,Forest,Forest,Water,Water,Water,Bareland,Forest,Forest
22298,Forest,Forest,Water,Water,Water,Water,Water,Water
22299,Forest,Forest,Water,Water,Water,Water,Water,Forest
22300,Forest,Forest,Water,Water,Water,Water,Forest,Water
22301,Forest,Forest,Water,Water,Water,Water,Forest,Forest
22302,Forest,Forest,Water,Water,Water,Forest,NULL,Forest
22303,Forest,Forest,Water,Water,Water,Forest,Shrubland,Water
22304,Forest,Forest,Water,Water,Water,Forest,Shrubland,Forest
22305,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
22306,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
22307,Forest,Forest,Water,Water,Water,Forest,Bareland,Forest
22308,Forest,Forest,Water,Water,Water,Forest,Water,Water
22309,Forest,Forest,Water,Water,Water,Forest,Water,Forest
22310,Forest,Forest,Water,Water,Water,Forest,Forest,Water
22311,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
22312,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
22313,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
22314,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
22315,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
22316,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
22317,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
22318,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
22319,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
22320,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
22321,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
22322,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
22323,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
22324,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
22325,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
22326,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
22327,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
22328,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
22329,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
22330,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
22331,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
22332,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
22333,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
22334,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
22335,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
22336,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
22337,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
22338,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
22339,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
22340,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
22341,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
22342,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
22343,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
22344,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
22345,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
22346,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
22347,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
22348,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
22349,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
22350,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
22351,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
22352,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
22353,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
22354,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
22355,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
22356,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
22357,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
22358,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Cropland
22359,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
22360,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
22361,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
22362,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
22363,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
22364,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
22365,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
22366,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
22367,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
22368,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
22369,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
22370,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Water
22371,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
22372,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
22373,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
22374,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
22375,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
22376,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
22377,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
22378,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
22379,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
22380,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
22381,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
22382,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
22383,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
22384,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
22385,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
22386,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
22387,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
22388,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
22389,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
22390,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
22391,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
22392,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
22393,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
22394,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
22395,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
22396,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
22397,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
22398,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
22399,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
22400,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
22401,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
22402,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
22403,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
22404,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
22405,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
22406,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
22407,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
22408,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
22409,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
22410,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
22411,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
22412,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
22413,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
22414,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
22415,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
22416,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
22417,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
22418,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
22419,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
22420,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
22421,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
22422,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
22423,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
22424,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
22425,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
22426,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
22427,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Cropland
22428,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
22429,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
22430,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
22431,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
22432,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
22433,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
22434,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
22435,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
22436,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
22437,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
22438,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
22439,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
22440,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
22441,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
22442,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,NULL
22443,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
22444,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
22445,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
22446,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
22447,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
22448,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Cropland
22449,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
22450,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
22451,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
22452,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
22453,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
22454,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
22455,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Water
22456,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
22457,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
22458,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
22459,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
22460,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
22461,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
22462,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
22463,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
22464,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
22465,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
22466,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
22467,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
22468,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
22469,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
22470,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
22471,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
22472,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,NULL
22473,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
22474,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Water
22475,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
22476,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
22477,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
22478,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
22479,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
22480,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
22481,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
22482,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
22483,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
22484,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
22485,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
22486,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
22487,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
22488,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
22489,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
22490,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
22491,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,NULL
22492,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
22493,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
22494,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Water
22495,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
22496,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
22497,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
22498,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
22499,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
22500,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,NULL
22501,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
22502,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Wetland
22503,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
22504,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
22505,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
22506,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
22507,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
22508,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Water
22509,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
22510,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
22511,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
22512,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
22513,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
22514,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Built-up
22515,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
22516,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
22517,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
22518,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
22519,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
22520,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
22521,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
22522,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
22523,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Cropland
22524,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
22525,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Built-up
22526,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
22527,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
22528,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
22529,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
22530,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
