Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYQ_M_R
2651,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
2652,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2653,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2654,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2655,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2656,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2657,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2658,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2659,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2660,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2661,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2662,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2663,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2664,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
2665,Forest,Cropland,Forest,Water,Non_Wetland,Water,Wetland,Water
2666,Forest,Cropland,Forest,Water,Non_Wetland,Water,Forest,Water
2667,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2668,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2669,Forest,Bareland,Grassland,NULL,Non_Wetland,Water,Forest,Water
2670,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2671,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2672,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
2673,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
2674,Forest,Bareland,Grassland,Water,Non_Wetland,Water,NULL,Water
2675,Forest,Bareland,Grassland,Water,Non_Wetland,Water,Water,Grassland
2676,Forest,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Bareland
2677,Forest,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water,NULL,Water
2678,Forest,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Grassland
2679,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2680,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2681,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2682,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Water
2683,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2684,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
2685,Forest,Bareland,Water,NULL,Water,Water,Water,Water
2686,Forest,Bareland,Water,NULL,Water,Water,Forest,Water
2687,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2688,Forest,Bareland,Water,Non_Water,Water,Water,Grassland,Water
2689,Forest,Bareland,Water,Non_Water,Water,Water,Wetland,Grassland
2690,Forest,Bareland,Water,Non_Water,Water,Water,Wetland,Water
2691,Forest,Bareland,Water,Non_Water,Water,Water,Water,Forest
2692,Forest,Bareland,Water,Non_Water,Water,Water,Forest,Water
2693,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2694,Forest,Bareland,Water,Water,Water,Water,Grassland,Water
2695,Forest,Bareland,Water,Water,Water,Water,Wetland,Grassland
2696,Forest,Bareland,Water,Water,Water,Water,Wetland,Bareland
2697,Forest,Bareland,Water,Water,Water,Water,Wetland,Water
2698,Forest,Bareland,Water,Water,Water,Water,Water,Water
2699,Forest,Bareland,Water,Water,Water,Water,Forest,Water
2700,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2701,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2702,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2703,Forest,Bareland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2704,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2705,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2706,Forest,Bareland,Forest,Water,Non_Wetland,Water,Wetland,Water
2707,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2708,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2709,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2710,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2711,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2712,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2713,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2714,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2715,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Water,Grassland
2716,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Forest,Bareland
2717,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Forest,Forest
2718,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2719,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2720,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2721,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2722,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2723,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
2724,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2725,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2726,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2727,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2728,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2729,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2730,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2731,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2732,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2733,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
2734,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
2735,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2736,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
2737,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2738,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2739,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2740,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
2741,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
2742,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2743,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland,Water,Forest
2744,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2745,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2746,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2747,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2748,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2749,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
2750,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2751,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
2752,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2753,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2754,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
2755,Forest,Built-up,Water,NULL,Water,Water,Grassland,Forest
2756,Forest,Built-up,Water,Non_Water,Water,Grassland,Water,Forest
2757,Forest,Built-up,Water,Non_Water,Water,Water,Water,Water
2758,Forest,Built-up,Water,Water,Water,Grassland,Grassland,Forest
2759,Forest,Built-up,Water,Water,Water,Water,Water,Grassland
2760,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2761,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2762,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2763,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2764,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2765,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2766,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2767,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2768,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2769,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2770,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2771,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2772,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2773,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2774,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2775,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2776,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2777,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
2778,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
2779,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
2780,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2781,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2782,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
2783,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2784,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Water,Forest
2785,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2786,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Bareland
2787,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
2788,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2789,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2790,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2791,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2792,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2793,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2794,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2795,Forest,Built-up,Forest,Water,Non_Wetland,Grassland,Water,Forest
2796,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2797,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2798,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2799,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2800,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2801,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2802,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
2803,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
2804,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2805,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2806,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2807,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2808,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2809,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Water
2810,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2811,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
2812,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2813,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Water
2814,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2815,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2816,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
2817,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
2818,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2819,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
2820,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
2821,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2822,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
2823,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
2824,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Bareland
2825,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
2826,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
2827,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2828,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2829,Forest,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2830,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Bareland
2831,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
2832,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
2833,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
2834,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2835,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2836,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2837,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2838,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
2839,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2840,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
2841,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2842,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
2843,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2844,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
2845,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2846,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
2847,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Water
2848,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
2849,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
2850,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
2851,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
2852,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2853,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
2854,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2855,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
2856,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
2857,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
2858,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2859,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2860,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2861,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2862,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2863,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
2864,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Forest
2865,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
2866,Forest,Water,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
2867,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
2868,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
2869,Forest,Water,NULL,Water,Non_Wetland,Grassland,Forest,Water
2870,Forest,Water,NULL,Water,Non_Wetland,Grassland,Forest,Forest
2871,Forest,Water,NULL,Water,Non_Wetland,Bareland,Forest,Forest
2872,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
2873,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
2874,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
2875,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Bareland
2876,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
2877,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
2878,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
2879,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Water
2880,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
2881,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2882,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2883,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2884,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2885,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
2886,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2887,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2888,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2889,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2890,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2891,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
2892,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
2893,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2894,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
2895,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2896,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
2897,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2898,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2899,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2900,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2901,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2902,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2903,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
2904,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2905,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
2906,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
2907,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2908,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
2909,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
2910,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
2911,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
2912,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2913,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2914,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2915,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2916,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
2917,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
2918,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
2919,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
2920,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
2921,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
2922,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
2923,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2924,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2925,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2926,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2927,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2928,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2929,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2930,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2931,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2932,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
2933,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2934,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2935,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2936,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2937,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2938,Forest,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
2939,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2940,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2941,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2942,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Water
2943,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
2944,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2945,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
2946,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
2947,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
2948,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2949,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2950,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2951,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2952,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2953,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2954,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Water
2955,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2956,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2957,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
2958,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2959,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2960,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
2961,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2962,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
2963,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2964,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
2965,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2966,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Bareland
2967,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
2968,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2969,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2970,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
2971,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2972,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
2973,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
2974,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
2975,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
2976,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
2977,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2978,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2979,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
