Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDM_M_R
17008,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Grassland
17009,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Wetland
17010,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
17011,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
17012,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
17013,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
17014,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
17015,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
17016,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
17017,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
17018,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
17019,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
17020,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17021,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
17022,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17023,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17024,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17025,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17026,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
17027,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
17028,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
17029,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
17030,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
17031,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
17032,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
17033,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
17034,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Wetland
17035,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
17036,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
17037,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
17038,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
17039,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Bareland
17040,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
17041,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
17042,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
17043,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
17044,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
17045,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
17046,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
17047,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
17048,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
17049,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
17050,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
17051,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
17052,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
17053,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
17054,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
17055,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
17056,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
17057,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
17058,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Water
17059,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
17060,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
17061,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
17062,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17063,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
17064,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17065,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17066,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
17067,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
17068,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Forest
17069,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Built-up
17070,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
17071,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
17072,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
17073,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
17074,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17075,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
17076,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
17077,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
17078,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
17079,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
17080,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
17081,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
17082,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
17083,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
17084,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
17085,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
17086,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
17087,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
17088,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Built-up
17089,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
17090,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
17091,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
17092,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
17093,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
17094,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17095,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
17096,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
17097,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
17098,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
17099,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
17100,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
17101,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
17102,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
17103,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
17104,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
17105,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
17106,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
17107,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
17108,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
17109,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
17110,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
17111,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
17112,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
17113,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
17114,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
17115,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
17116,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Water,Forest
17117,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
17118,Forest,Forest,Water,NULL,Water,NULL,Shrubland,Grassland
17119,Forest,Forest,Water,NULL,Water,NULL,Shrubland,Forest
17120,Forest,Forest,Water,NULL,Water,NULL,Grassland,Bareland
17121,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
17122,Forest,Forest,Water,NULL,Water,NULL,Wetland,Wetland
17123,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
17124,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
17125,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
17126,Forest,Forest,Water,NULL,Water,NULL,Forest,Grassland
17127,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
17128,Forest,Forest,Water,NULL,Water,Shrubland,NULL,Forest
17129,Forest,Forest,Water,NULL,Water,Shrubland,Shrubland,Grassland
17130,Forest,Forest,Water,NULL,Water,Shrubland,Shrubland,Wetland
17131,Forest,Forest,Water,NULL,Water,Shrubland,Shrubland,Water
17132,Forest,Forest,Water,NULL,Water,Shrubland,Shrubland,Forest
17133,Forest,Forest,Water,NULL,Water,Shrubland,Grassland,Grassland
17134,Forest,Forest,Water,NULL,Water,Shrubland,Grassland,Water
17135,Forest,Forest,Water,NULL,Water,Shrubland,Grassland,Forest
17136,Forest,Forest,Water,NULL,Water,Shrubland,Wetland,NULL
17137,Forest,Forest,Water,NULL,Water,Shrubland,Wetland,Grassland
17138,Forest,Forest,Water,NULL,Water,Shrubland,Wetland,Wetland
17139,Forest,Forest,Water,NULL,Water,Shrubland,Wetland,Water
17140,Forest,Forest,Water,NULL,Water,Shrubland,Wetland,Forest
17141,Forest,Forest,Water,NULL,Water,Shrubland,Water,Grassland
17142,Forest,Forest,Water,NULL,Water,Shrubland,Water,Wetland
17143,Forest,Forest,Water,NULL,Water,Shrubland,Water,Forest
17144,Forest,Forest,Water,NULL,Water,Shrubland,Forest,Grassland
17145,Forest,Forest,Water,NULL,Water,Shrubland,Forest,Wetland
17146,Forest,Forest,Water,NULL,Water,Shrubland,Forest,Water
17147,Forest,Forest,Water,NULL,Water,Shrubland,Forest,Forest
17148,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
17149,Forest,Forest,Water,NULL,Water,Grassland,Shrubland,Forest
17150,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
17151,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Bareland
17152,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
17153,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
17154,Forest,Forest,Water,NULL,Water,Grassland,Water,Wetland
17155,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
17156,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
17157,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
17158,Forest,Forest,Water,NULL,Water,Wetland,NULL,Wetland
17159,Forest,Forest,Water,NULL,Water,Wetland,NULL,Forest
17160,Forest,Forest,Water,NULL,Water,Wetland,Shrubland,Grassland
17161,Forest,Forest,Water,NULL,Water,Wetland,Shrubland,Forest
17162,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
17163,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Wetland
17164,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Bareland
17165,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Water
17166,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
17167,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
17168,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
17169,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
17170,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
17171,Forest,Forest,Water,NULL,Water,Wetland,Forest,Wetland
17172,Forest,Forest,Water,NULL,Water,Wetland,Forest,Water
17173,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
17174,Forest,Forest,Water,NULL,Water,Bareland,NULL,Grassland
17175,Forest,Forest,Water,NULL,Water,Bareland,NULL,Forest
17176,Forest,Forest,Water,NULL,Water,Bareland,Shrubland,Grassland
17177,Forest,Forest,Water,NULL,Water,Bareland,Shrubland,Water
17178,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
17179,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Water
17180,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
17181,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
17182,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
17183,Forest,Forest,Water,NULL,Water,Water,NULL,Water
17184,Forest,Forest,Water,NULL,Water,Water,NULL,Forest
17185,Forest,Forest,Water,NULL,Water,Water,Shrubland,Forest
17186,Forest,Forest,Water,NULL,Water,Water,Grassland,Grassland
17187,Forest,Forest,Water,NULL,Water,Water,Grassland,Wetland
17188,Forest,Forest,Water,NULL,Water,Water,Grassland,Bareland
17189,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
17190,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
17191,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
17192,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
17193,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
17194,Forest,Forest,Water,NULL,Water,Water,Water,Wetland
17195,Forest,Forest,Water,NULL,Water,Water,Water,Water
17196,Forest,Forest,Water,NULL,Water,Water,Water,Forest
17197,Forest,Forest,Water,NULL,Water,Water,Forest,Wetland
17198,Forest,Forest,Water,NULL,Water,Water,Forest,Water
17199,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
17200,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
17201,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Grassland
17202,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Wetland
17203,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Water
17204,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Forest
17205,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
17206,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
17207,Forest,Forest,Water,NULL,Water,Forest,Water,Water
17208,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
17209,Forest,Forest,Water,NULL,Water,Forest,Forest,Wetland
17210,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
17211,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
17212,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
17213,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
17214,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
17215,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
17216,Forest,Forest,Water,Non_Water,Water,Shrubland,NULL,Forest
17217,Forest,Forest,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
17218,Forest,Forest,Water,Non_Water,Water,Shrubland,Shrubland,Forest
17219,Forest,Forest,Water,Non_Water,Water,Shrubland,Grassland,Grassland
17220,Forest,Forest,Water,Non_Water,Water,Shrubland,Grassland,Forest
17221,Forest,Forest,Water,Non_Water,Water,Shrubland,Wetland,NULL
17222,Forest,Forest,Water,Non_Water,Water,Shrubland,Wetland,Grassland
17223,Forest,Forest,Water,Non_Water,Water,Shrubland,Wetland,Forest
17224,Forest,Forest,Water,Non_Water,Water,Shrubland,Water,Grassland
17225,Forest,Forest,Water,Non_Water,Water,Shrubland,Forest,NULL
17226,Forest,Forest,Water,Non_Water,Water,Shrubland,Forest,Grassland
17227,Forest,Forest,Water,Non_Water,Water,Shrubland,Forest,Water
17228,Forest,Forest,Water,Non_Water,Water,Shrubland,Forest,Forest
17229,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Grassland
17230,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Grassland
17231,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
17232,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
17233,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
17234,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
17235,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Grassland
17236,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Grassland
17237,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Water
17238,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
17239,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
17240,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
17241,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
17242,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Wetland
17243,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
17244,Forest,Forest,Water,Non_Water,Water,Bareland,NULL,Forest
17245,Forest,Forest,Water,Non_Water,Water,Bareland,Shrubland,Forest
17246,Forest,Forest,Water,Non_Water,Water,Water,NULL,Grassland
17247,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Forest
17248,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
17249,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
17250,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
17251,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
17252,Forest,Forest,Water,Non_Water,Water,Water,Forest,Wetland
17253,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
17254,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
17255,Forest,Forest,Water,Non_Water,Water,Forest,Shrubland,Grassland
17256,Forest,Forest,Water,Non_Water,Water,Forest,Shrubland,Forest
17257,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
17258,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
17259,Forest,Forest,Water,Non_Water,Water,Forest,Water,Grassland
17260,Forest,Forest,Water,Non_Water,Water,Forest,Water,Wetland
17261,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
17262,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
17263,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Wetland
17264,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Water
17265,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
17266,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
17267,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
17268,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
17269,Forest,Forest,Water,Water,Water,NULL,Water,Forest
17270,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
17271,Forest,Forest,Water,Water,Water,Shrubland,NULL,Forest
17272,Forest,Forest,Water,Water,Water,Shrubland,Shrubland,Forest
17273,Forest,Forest,Water,Water,Water,Shrubland,Grassland,Water
17274,Forest,Forest,Water,Water,Water,Shrubland,Wetland,Wetland
17275,Forest,Forest,Water,Water,Water,Shrubland,Wetland,Forest
17276,Forest,Forest,Water,Water,Water,Shrubland,Water,Wetland
17277,Forest,Forest,Water,Water,Water,Shrubland,Water,Water
17278,Forest,Forest,Water,Water,Water,Shrubland,Water,Forest
17279,Forest,Forest,Water,Water,Water,Shrubland,Forest,Water
17280,Forest,Forest,Water,Water,Water,Shrubland,Forest,Forest
17281,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
17282,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
17283,Forest,Forest,Water,Water,Water,Wetland,Shrubland,Water
17284,Forest,Forest,Water,Water,Water,Wetland,Grassland,Water
17285,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
17286,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
17287,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
17288,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
17289,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
17290,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
17291,Forest,Forest,Water,Water,Water,Bareland,Forest,Grassland
17292,Forest,Forest,Water,Water,Water,Water,NULL,Water
17293,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
17294,Forest,Forest,Water,Water,Water,Water,Wetland,Water
17295,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
17296,Forest,Forest,Water,Water,Water,Water,Water,Grassland
17297,Forest,Forest,Water,Water,Water,Water,Water,Wetland
17298,Forest,Forest,Water,Water,Water,Water,Water,Water
17299,Forest,Forest,Water,Water,Water,Water,Water,Forest
17300,Forest,Forest,Water,Water,Water,Water,Forest,Wetland
17301,Forest,Forest,Water,Water,Water,Water,Forest,Water
17302,Forest,Forest,Water,Water,Water,Water,Forest,Forest
17303,Forest,Forest,Water,Water,Water,Forest,Shrubland,Water
17304,Forest,Forest,Water,Water,Water,Forest,Shrubland,Forest
17305,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
17306,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
17307,Forest,Forest,Water,Water,Water,Forest,Water,Grassland
17308,Forest,Forest,Water,Water,Water,Forest,Water,Wetland
17309,Forest,Forest,Water,Water,Water,Forest,Water,Water
17310,Forest,Forest,Water,Water,Water,Forest,Water,Forest
17311,Forest,Forest,Water,Water,Water,Forest,Forest,Wetland
17312,Forest,Forest,Water,Water,Water,Forest,Forest,Water
17313,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
17314,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
17315,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
17316,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
17317,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
17318,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
17319,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
17320,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
17321,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
17322,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
17323,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
17324,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
17325,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
17326,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
17327,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
17328,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
17329,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
17330,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
17331,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
17332,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
17333,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
17334,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
17335,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
17336,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
17337,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
17338,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
17339,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
17340,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
17341,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
17342,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
