Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLJ_M_R
3632,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Grassland
3633,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Bareland
3634,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3635,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
3636,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3637,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3638,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,NULL
3639,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Bareland
3640,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
3641,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
3642,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
3643,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3644,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3645,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3646,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3647,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3648,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3649,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3650,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3651,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3652,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3653,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3654,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
3655,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
3656,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
3657,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3658,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3659,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3660,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3661,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3662,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3663,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3664,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3665,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3666,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
3667,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3668,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
3669,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3670,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3671,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3672,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3673,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3674,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3675,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3676,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3677,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3678,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3679,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3680,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3681,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3682,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
3683,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
3684,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3685,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
3686,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3687,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3688,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3689,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
3690,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3691,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3692,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
3693,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3694,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3695,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
3696,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3697,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3698,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
3699,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3700,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3701,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3702,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
3703,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3704,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3705,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3706,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3707,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
3708,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
3709,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3710,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
3711,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3712,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3713,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
3714,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
3715,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3716,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
3717,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
3718,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3719,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3720,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
3721,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
3722,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
3723,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3724,Bareland,NULL,Wetland,NULL,Wetland,Forest,Water,Grassland
3725,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
3726,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
3727,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
3728,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Bareland
3729,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
3730,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3731,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3732,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3733,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3734,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3735,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3736,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
3737,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3738,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3739,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
3740,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3741,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3742,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
3743,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
3744,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
3745,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Water
3746,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
3747,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
3748,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
3749,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
3750,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3751,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3752,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3753,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
3754,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3755,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
3756,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
3757,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Bareland
3758,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3759,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3760,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3761,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
3762,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
3763,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
3764,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Water
3765,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
3766,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
3767,Bareland,NULL,Water,NULL,Water,NULL,NULL,Cropland
3768,Bareland,NULL,Water,NULL,Water,Shrubland,Bareland,NULL
3769,Bareland,NULL,Water,NULL,Water,Shrubland,Water,Grassland
3770,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
3771,Bareland,NULL,Water,NULL,Water,Grassland,Bareland,NULL
3772,Bareland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
3773,Bareland,NULL,Water,NULL,Water,Grassland,Bareland,Bareland
3774,Bareland,NULL,Water,NULL,Water,Grassland,Water,Grassland
3775,Bareland,NULL,Water,NULL,Water,Bareland,Shrubland,NULL
3776,Bareland,NULL,Water,NULL,Water,Bareland,Shrubland,Grassland
3777,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
3778,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
3779,Bareland,NULL,Water,NULL,Water,Bareland,Wetland,Bareland
3780,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
3781,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
3782,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Water
3783,Bareland,NULL,Water,NULL,Water,Bareland,Water,NULL
3784,Bareland,NULL,Water,NULL,Water,Bareland,Water,Grassland
3785,Bareland,NULL,Water,NULL,Water,Bareland,Water,Bareland
3786,Bareland,NULL,Water,NULL,Water,Bareland,Water,Water
3787,Bareland,NULL,Water,NULL,Water,Water,Water,Water
3788,Bareland,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
3789,Bareland,NULL,Water,Non_Water,Water,Bareland,Water,Water
3790,Bareland,NULL,Water,Non_Water,Water,Water,Water,Water
3791,Bareland,NULL,Water,Water,Water,Bareland,Bareland,Bareland
3792,Bareland,NULL,Water,Water,Water,Bareland,Water,Bareland
3793,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3794,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3795,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3796,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3797,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3798,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3799,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3800,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
3801,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3802,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3803,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3804,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3805,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3806,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3807,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3808,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3809,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3810,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3811,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3812,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3813,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3814,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3815,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3816,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3817,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3818,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
3819,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
3820,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3821,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3822,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3823,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3824,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3825,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
3826,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
3827,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
3828,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3829,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
3830,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
3831,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3832,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3833,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3834,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3835,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3836,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
3837,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
3838,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
3839,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
3840,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3841,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
3842,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
3843,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Bareland
3844,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Cropland
3845,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3846,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3847,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3848,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3849,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3850,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3851,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3852,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3853,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3854,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3855,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3856,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
3857,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
3858,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3859,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3860,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
3861,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
3862,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
3863,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
3864,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
3865,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
3866,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3867,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3868,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3869,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3870,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3871,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3872,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3873,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3874,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
3875,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3876,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3877,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3878,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3879,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3880,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3881,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3882,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
3883,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
3884,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
3885,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
3886,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
3887,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
3888,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3889,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3890,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
3891,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3892,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3893,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
3894,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
3895,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
3896,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3897,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
3898,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3899,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3900,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3901,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3902,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3903,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3904,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3905,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3906,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3907,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3908,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3909,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
3910,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3911,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3912,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
3913,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
3914,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
3915,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
3916,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
3917,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
3918,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3919,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3920,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3921,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3922,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3923,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3924,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3925,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3926,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3927,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3928,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3929,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3930,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
3931,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
3932,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
3933,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3934,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3935,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3936,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3937,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
3938,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
3939,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
3940,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
3941,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3942,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
3943,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3944,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3945,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3946,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3947,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3948,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
