Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LVM_M_R
28929,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
28930,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
28931,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
28932,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
28933,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
28934,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
28935,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
28936,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
28937,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
28938,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
28939,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
28940,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
28941,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
28942,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
28943,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
28944,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
28945,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
28946,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
28947,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
28948,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
28949,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
28950,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
28951,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
28952,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
28953,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
28954,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
28955,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
28956,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
28957,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
28958,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
28959,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
28960,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
28961,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
28962,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
28963,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Shrubland,Forest
28964,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
28965,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
28966,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
28967,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
28968,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
28969,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
28970,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Cropland
28971,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
28972,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
28973,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
28974,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
28975,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
28976,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
28977,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
28978,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
28979,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
28980,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
28981,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
28982,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
28983,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
28984,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
28985,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
28986,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
28987,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
28988,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
28989,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
28990,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
28991,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
28992,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
28993,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
28994,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
28995,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
28996,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
28997,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
28998,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
28999,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
29000,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
29001,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
29002,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
29003,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
29004,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
29005,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Shrubland,Forest
29006,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
29007,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
29008,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
29009,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
29010,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
29011,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
29012,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Cropland
29013,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Wetland
29014,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Water
29015,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
29016,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
29017,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
29018,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
29019,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
29020,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
29021,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
29022,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
29023,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
29024,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
29025,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
29026,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
29027,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
29028,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
29029,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
29030,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
29031,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
29032,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
29033,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
29034,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
29035,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
29036,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
29037,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
29038,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
29039,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
29040,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
29041,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,NULL
29042,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
29043,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
29044,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
29045,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
29046,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
29047,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
29048,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
29049,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
29050,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
29051,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
29052,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
29053,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
29054,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
29055,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
29056,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
29057,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
29058,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
29059,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
29060,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
29061,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
29062,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
29063,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
29064,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
29065,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
29066,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
29067,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
29068,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
29069,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
29070,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
29071,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
29072,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
29073,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
29074,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
29075,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
29076,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
29077,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
29078,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
29079,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
29080,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
29081,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
29082,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
29083,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
29084,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
29085,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
29086,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
29087,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
29088,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
29089,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
29090,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
29091,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
29092,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
29093,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
29094,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
29095,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
29096,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
29097,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
29098,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
29099,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
29100,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
29101,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
29102,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
29103,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
29104,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
29105,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
29106,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
29107,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
29108,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
29109,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
29110,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
29111,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
29112,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
29113,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
29114,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
29115,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
29116,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
29117,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
29118,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
29119,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
29120,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
29121,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
29122,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
29123,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
29124,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
29125,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
29126,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
29127,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
29128,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
29129,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
29130,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
29131,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
29132,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
29133,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
29134,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
29135,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
29136,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
29137,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
29138,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
29139,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
29140,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
29141,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
29142,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
29143,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
29144,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
29145,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
29146,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
29147,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
29148,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
29149,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
29150,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
29151,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
29152,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
29153,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
29154,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
29155,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
29156,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
29157,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
29158,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
29159,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
29160,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
29161,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
29162,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
29163,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
29164,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
29165,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
29166,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
29167,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
29168,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
29169,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
29170,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
29171,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
29172,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
29173,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
29174,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
29175,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
29176,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
29177,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,NULL
29178,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
29179,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Cropland
29180,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
29181,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
29182,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
29183,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
29184,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
29185,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
29186,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
29187,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
29188,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
29189,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
29190,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
29191,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
29192,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
29193,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
29194,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
29195,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
29196,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
29197,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
29198,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
29199,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
29200,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Forest
29201,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
29202,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
29203,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
29204,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
29205,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
29206,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
29207,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
29208,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
29209,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
29210,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
29211,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
29212,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
29213,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
29214,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,NULL
29215,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
29216,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Cropland
29217,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
29218,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Built-up
29219,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Water
29220,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
29221,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
29222,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Cropland
29223,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
29224,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Built-up
29225,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
29226,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up,Grassland
29227,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up,Forest
29228,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
29229,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
29230,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
29231,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
29232,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Built-up
29233,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
29234,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
29235,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
29236,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
29237,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
29238,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
29239,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
29240,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
29241,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
29242,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
29243,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
29244,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
