Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKS_M_R
10672,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
10673,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
10674,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
10675,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
10676,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
10677,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
10678,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
10679,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
10680,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
10681,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
10682,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
10683,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
10684,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
10685,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
10686,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
10687,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
10688,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
10689,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
10690,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
10691,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
10692,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
10693,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
10694,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
10695,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
10696,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
10697,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
10698,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
10699,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
10700,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
10701,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
10702,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
10703,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
10704,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
10705,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
10706,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
10707,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Forest
10708,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
10709,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
10710,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
10711,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
10712,Forest,Forest,Wetland,Water,Wetland,Cropland,Forest,Grassland
10713,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
10714,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
10715,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
10716,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
10717,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
10718,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
10719,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
10720,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
10721,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Water
10722,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Forest
10723,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
10724,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
10725,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
10726,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Grassland
10727,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
10728,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
10729,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
10730,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
10731,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
10732,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
10733,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
10734,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
10735,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
10736,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
10737,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
10738,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
10739,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
10740,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
10741,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Grassland
10742,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
10743,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Grassland
10744,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
10745,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Grassland,Forest
10746,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
10747,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
10748,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Forest
10749,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
10750,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
10751,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
10752,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
10753,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Forest
10754,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
10755,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
10756,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
10757,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
10758,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
10759,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Bareland
10760,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
10761,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
10762,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,NULL,Forest
10763,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Grassland
10764,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
10765,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Bareland,Forest
10766,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Grassland
10767,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
10768,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Forest
10769,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10770,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Forest,Forest,Forest
10771,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
10772,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
10773,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
10774,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
10775,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
10776,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
10777,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
10778,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
10779,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
10780,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
10781,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
10782,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10783,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
10784,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
10785,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10786,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
10787,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
10788,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10789,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
10790,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10791,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Built-up,Forest
10792,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
10793,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
10794,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
10795,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
10796,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
10797,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
10798,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10799,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
10800,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Wetland,Forest
10801,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Forest,Grassland
10802,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Forest,Forest
10803,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
10804,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10805,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
10806,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
10807,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10808,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
10809,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
10810,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
10811,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
10812,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
10813,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
10814,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
10815,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10816,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10817,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
10818,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10819,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
10820,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10821,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10822,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
10823,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10824,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
10825,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,NULL
10826,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
10827,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
10828,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
10829,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
10830,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
10831,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
10832,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
10833,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
10834,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
10835,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
10836,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
10837,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
10838,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
10839,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
10840,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
10841,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
10842,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10843,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
10844,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
10845,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
10846,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
10847,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
10848,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
10849,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
10850,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
10851,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
10852,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10853,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
10854,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10855,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10856,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10857,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
10858,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
10859,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10860,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10861,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
10862,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
10863,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
10864,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
10865,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
10866,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
10867,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
10868,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
10869,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
10870,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
10871,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Grassland,Forest
10872,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
10873,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
10874,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
10875,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
10876,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
10877,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
10878,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Grassland,Forest
10879,Forest,Forest,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
10880,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
10881,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Grassland,Forest
10882,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
10883,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
10884,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
10885,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
10886,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
10887,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10888,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
10889,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
10890,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
10891,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
10892,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
10893,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
10894,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
10895,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
10896,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
10897,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
10898,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
10899,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
10900,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
10901,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
10902,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
10903,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
10904,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
10905,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
10906,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
10907,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
10908,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
10909,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
10910,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
10911,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
10912,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
10913,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
10914,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
10915,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
10916,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
10917,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
10918,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
10919,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
10920,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
10921,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
10922,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
10923,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
10924,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
10925,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
10926,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
10927,Forest,Forest,Water,NULL,Water,NULL,Forest,Grassland
10928,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
10929,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
10930,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
10931,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
10932,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
10933,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
10934,Forest,Forest,Water,NULL,Water,Cropland,Forest,Forest
10935,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
10936,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Water
10937,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
10938,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
10939,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
10940,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
10941,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
10942,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
10943,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Bareland
10944,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
10945,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
10946,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
10947,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
10948,Forest,Forest,Water,NULL,Water,Water,Grassland,Grassland
10949,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
10950,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
10951,Forest,Forest,Water,NULL,Water,Water,Water,Forest
10952,Forest,Forest,Water,NULL,Water,Water,Forest,Water
10953,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
10954,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
10955,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
10956,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
10957,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
10958,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
10959,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Forest
10960,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
10961,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
10962,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
10963,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
10964,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Grassland
10965,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
10966,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
10967,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
10968,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Grassland
10969,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
10970,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
10971,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
10972,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
10973,Forest,Forest,Water,Non_Water,Water,Wetland,Bareland,Grassland
10974,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Forest
10975,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
10976,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Forest
10977,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
10978,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
10979,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
10980,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
10981,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
10982,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
10983,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Water
10984,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
10985,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
