Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KCB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KCB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KCB_M_R
13695,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
13696,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
13697,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
13698,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
13699,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Water
13700,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
13701,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
13702,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
13703,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
13704,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Water
13705,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
13706,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
13707,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
13708,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
13709,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
13710,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
13711,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
13712,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,NULL
13713,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
13714,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Built-up
13715,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
13716,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
13717,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
13718,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
13719,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
13720,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
13721,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
13722,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
13723,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
13724,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
13725,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
13726,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
13727,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
13728,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
13729,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
13730,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
13731,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
13732,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Water
13733,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
13734,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
13735,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
13736,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
13737,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Water
13738,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
13739,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
13740,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
13741,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
13742,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
13743,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
13744,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13745,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
13746,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
13747,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
13748,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Water
13749,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
13750,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
13751,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
13752,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
13753,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
13754,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
13755,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
13756,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
13757,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
13758,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
13759,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13760,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13761,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Built-up
13762,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
13763,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13764,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
13765,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
13766,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
13767,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
13768,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
13769,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
13770,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
13771,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
13772,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
13773,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
13774,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
13775,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
13776,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
13777,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Water
13778,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
13779,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
13780,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
13781,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
13782,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
13783,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
13784,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
13785,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
13786,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
13787,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Water
13788,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
13789,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
13790,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
13791,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
13792,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
13793,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
13794,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
13795,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
13796,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
13797,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Built-up
13798,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Water
13799,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Forest
13800,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
13801,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
13802,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
13803,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
13804,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
13805,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
13806,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
13807,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
13808,Forest,Wetland,Forest,Water,Non_Wetland,Water,Forest,Water
13809,Forest,Wetland,Forest,Water,Non_Wetland,Forest,NULL,Forest
13810,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
13811,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
13812,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Forest
13813,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
13814,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
13815,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
13816,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
13817,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
13818,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
13819,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
13820,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
13821,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
13822,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
13823,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
13824,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
13825,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
13826,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13827,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
13828,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
13829,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
13830,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
13831,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
13832,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
13833,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
13834,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Built-up
13835,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
13836,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
13837,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Built-up
13838,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
13839,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
13840,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
13841,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
13842,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
13843,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
13844,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
13845,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
13846,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
13847,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
13848,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
13849,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
13850,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
13851,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Water,Forest
13852,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
13853,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13854,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
13855,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
13856,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
13857,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
13858,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
13859,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
13860,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
13861,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13862,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
13863,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
13864,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
13865,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
13866,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
13867,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
13868,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
13869,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
13870,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13871,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13872,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13873,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
13874,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
13875,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
13876,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
13877,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13878,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13879,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
13880,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
13881,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
13882,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
13883,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13884,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13885,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
13886,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13887,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13888,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13889,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
13890,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13891,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13892,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13893,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
13894,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
13895,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
13896,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
13897,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13898,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
13899,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
13900,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Cropland
13901,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
13902,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
13903,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13904,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
13905,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
13906,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13907,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
13908,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
13909,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
13910,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
13911,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
13912,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
13913,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
13914,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
13915,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
13916,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13917,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
13918,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
13919,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
13920,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13921,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
13922,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
13923,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
13924,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
13925,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
13926,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
13927,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
13928,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
13929,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
13930,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Built-up
13931,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
13932,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
13933,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
13934,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
13935,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
13936,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
13937,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
13938,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
13939,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13940,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
13941,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
13942,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
13943,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
13944,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
13945,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
13946,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
13947,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
13948,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
13949,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
13950,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
13951,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
13952,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
13953,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
13954,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
13955,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
13956,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
13957,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
13958,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
13959,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13960,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
13961,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13962,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13963,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
13964,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
13965,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
13966,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
13967,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
13968,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13969,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
13970,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13971,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13972,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
13973,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13974,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13975,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
13976,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
13977,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
13978,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
13979,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
13980,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
13981,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
13982,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
13983,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
13984,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
13985,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
13986,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
13987,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
13988,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
13989,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
13990,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
13991,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
13992,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13993,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
13994,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13995,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
13996,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
13997,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Water
13998,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
13999,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
14000,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
14001,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
14002,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
14003,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
14004,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
14005,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
14006,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
14007,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
14008,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
14009,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14010,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
