Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRV_M_R
11560,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
11561,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Water,Forest
11562,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
11563,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11564,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
11565,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest,Built-up,Forest
11566,Forest,Built-up,Water,NULL,Water,NULL,Water,Forest
11567,Forest,Built-up,Water,Non_Water,Water,NULL,Built-up,Forest
11568,Forest,Built-up,Water,Non_Water,Water,NULL,Water,Forest
11569,Forest,Built-up,Water,Non_Water,Water,Water,NULL,Forest
11570,Forest,Built-up,Water,Non_Water,Water,Water,Water,Forest
11571,Forest,Built-up,Water,Non_Water,Water,Forest,Water,Forest
11572,Forest,Built-up,Water,Non_Water,Water,Forest,Forest,Forest
11573,Forest,Built-up,Water,Water,Water,NULL,Water,Forest
11574,Forest,Built-up,Water,Water,Water,Water,Water,Water
11575,Forest,Built-up,Water,Water,Water,Water,Water,Forest
11576,Forest,Built-up,Water,Water,Water,Forest,Water,Forest
11577,Forest,Built-up,Water,Water,Water,Forest,Forest,Forest
11578,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11579,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11580,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
11581,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11582,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11583,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11584,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
11585,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11586,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11587,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
11588,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
11589,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Built-up
11590,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
11591,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
11592,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11593,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
11594,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
11595,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
11596,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
11597,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
11598,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Water
11599,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11600,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11601,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11602,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11603,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11604,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
11605,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
11606,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11607,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
11608,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
11609,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11610,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11611,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
11612,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11613,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11614,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11615,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11616,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
11617,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
11618,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
11619,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
11620,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11621,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11622,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
11623,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
11624,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
11625,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
11626,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
11627,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
11628,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
11629,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
11630,Forest,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Water
11631,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
11632,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Water,Forest
11633,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,NULL
11634,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11635,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
11636,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11637,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11638,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11639,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
11640,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
11641,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
11642,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
11643,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
11644,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
11645,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Water
11646,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11647,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
11648,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
11649,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Forest
11650,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
11651,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
11652,Forest,Built-up,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11653,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11654,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
11655,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
11656,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11657,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
11658,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
11659,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11660,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11661,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11662,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
11663,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11664,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
11665,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
11666,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
11667,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
11668,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
11669,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
11670,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
11671,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11672,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
11673,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11674,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11675,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11676,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
11677,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
11678,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
11679,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
11680,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
11681,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
11682,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Cropland
11683,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
11684,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
11685,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
11686,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
11687,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
11688,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
11689,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
11690,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
11691,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
11692,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
11693,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
11694,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11695,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11696,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
11697,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
11698,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
11699,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
11700,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11701,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
11702,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
11703,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
11704,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Water
11705,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
11706,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11707,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
11708,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
11709,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
11710,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
11711,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
11712,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
11713,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
11714,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
11715,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
11716,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
11717,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
11718,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
11719,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
11720,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
11721,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
11722,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
11723,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
11724,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
11725,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
11726,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
11727,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
11728,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
11729,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
11730,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
11731,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
11732,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
11733,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,NULL
11734,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
11735,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
11736,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
11737,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
11738,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
11739,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Water
11740,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
11741,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
11742,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
11743,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
11744,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
11745,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
11746,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Water
11747,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
11748,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11749,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
11750,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
11751,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11752,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11753,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11754,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
11755,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11756,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
11757,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
11758,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
11759,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
11760,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
11761,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11762,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
11763,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
11764,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11765,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
11766,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11767,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11768,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11769,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
11770,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
11771,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
11772,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
11773,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
11774,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
11775,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
11776,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
11777,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
11778,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
11779,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
11780,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
11781,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
11782,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
11783,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
11784,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
11785,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
11786,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
11787,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
11788,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
11789,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
11790,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11791,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
11792,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
11793,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
11794,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
11795,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11796,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
11797,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11798,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11799,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11800,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
11801,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
11802,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
11803,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11804,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11805,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11806,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
11807,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
11808,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
11809,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
11810,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
11811,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
11812,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
11813,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
11814,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
11815,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
11816,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
11817,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
11818,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
11819,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
11820,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
11821,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
11822,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
11823,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
11824,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
11825,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
11826,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
11827,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
11828,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
11829,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
11830,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
11831,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
11832,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
11833,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
11834,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
11835,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
11836,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
11837,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Water
11838,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
11839,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
11840,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
11841,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11842,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11843,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
11844,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
11845,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
11846,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11847,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
11848,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
11849,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11850,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
11851,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
11852,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
11853,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11854,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
11855,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11856,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
11857,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
11858,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11859,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
11860,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11861,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
11862,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
11863,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
11864,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11865,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
11866,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
11867,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
11868,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11869,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11870,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11871,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11872,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11873,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11874,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11875,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
11876,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
11877,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
11878,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
11879,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
11880,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
11881,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
11882,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
11883,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
11884,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
11885,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
11886,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
11887,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
11888,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
11889,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
11890,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
