Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MBA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MBA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MBA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MBA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MBA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MBA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MBA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MBA_M_R
2657,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
2658,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2659,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2660,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
2661,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
2662,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2663,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2664,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
2665,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2666,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
2667,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
2668,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2669,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2670,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
2671,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
2672,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2673,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
2674,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
2675,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2676,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2677,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
2678,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2679,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2680,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2681,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2682,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
2683,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2684,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2685,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
2686,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2687,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
2688,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2689,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2690,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
2691,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
2692,Water,Water,Forest,Water,Non_Wetland,Grassland,Forest,Water
2693,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
2694,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2695,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
2696,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
2697,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
2698,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
2699,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2700,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2701,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
2702,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2703,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2704,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2705,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2706,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
2707,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
2708,Water,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2709,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2710,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2711,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2712,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2713,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2714,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2715,Water,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2716,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2717,Water,Forest,Water,NULL,Water,Water,Grassland,Forest
2718,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2719,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2720,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2721,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2722,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2723,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2724,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
2725,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2726,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2727,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2728,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2729,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2730,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2731,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2732,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2733,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2734,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2735,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2736,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2737,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2738,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2739,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2740,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2741,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2742,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2743,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2744,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2745,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2746,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2747,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2748,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2749,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2750,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2751,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2752,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2753,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2754,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
2755,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2756,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
2757,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
2758,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2759,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2760,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2761,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2762,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2763,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
2764,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2765,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2766,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2767,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2768,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2769,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2770,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2771,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2772,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2773,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2774,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2775,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2776,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2777,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2778,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2779,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2780,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2781,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2782,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2783,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2784,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2785,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
2786,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2787,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2788,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
2789,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2790,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2791,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2792,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2793,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2794,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2795,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2796,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
2797,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2798,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2799,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2800,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2801,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2802,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2803,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2804,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2805,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2806,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
2807,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2808,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2809,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
2810,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2811,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2812,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2813,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2814,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2815,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2816,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2817,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2818,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2819,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
2820,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2821,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2822,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2823,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2824,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2825,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2826,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2827,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2828,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2829,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
2830,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2831,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2832,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
2833,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
2834,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
2835,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2836,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2837,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2838,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2839,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2840,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2841,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2842,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
2843,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2844,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2845,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2846,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2847,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2848,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2849,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2850,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2851,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2852,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2853,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2854,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2855,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2856,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2857,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2858,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2859,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2860,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2861,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2862,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2863,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2864,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2865,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2866,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2867,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2868,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
2869,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2870,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2871,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2872,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
2873,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2874,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2875,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2876,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2877,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2878,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2879,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2880,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2881,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2882,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2883,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2884,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2885,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2886,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
2887,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
2888,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2889,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
2890,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2891,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2892,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2893,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2894,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2895,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
2896,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2897,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2898,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2899,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2900,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2901,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2902,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2903,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
2904,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
2905,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
2906,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2907,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Forest
2908,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
2909,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
2910,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
2911,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2912,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2913,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2914,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2915,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
2916,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2917,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2918,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
2919,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
2920,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2921,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2922,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2923,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
2924,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2925,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2926,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
2927,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2928,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2929,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2930,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
2931,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
2932,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
2933,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2934,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2935,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2936,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2937,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
2938,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2939,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2940,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
2941,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
2942,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2943,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
2944,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
2945,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
2946,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2947,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2948,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2949,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2950,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2951,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2952,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,NULL
2953,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
2954,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
2955,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
2956,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2957,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
2958,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2959,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
2960,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
2961,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
2962,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2963,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
2964,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
2965,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2966,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2967,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
2968,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
2969,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2970,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2971,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
2972,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
