Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMN_M_R
8275,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
8276,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
8277,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8278,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
8279,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8280,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8281,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
8282,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8283,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8284,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8285,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8286,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8287,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8288,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8289,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8290,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8291,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8292,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8293,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8294,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8295,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
8296,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8297,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8298,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
8299,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
8300,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8301,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8302,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8303,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8304,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
8305,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
8306,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8307,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
8308,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
8309,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
8310,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
8311,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8312,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
8313,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8314,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8315,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8316,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
8317,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
8318,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
8319,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
8320,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8321,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
8322,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
8323,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
8324,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
8325,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
8326,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
8327,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8328,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
8329,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
8330,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
8331,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
8332,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
8333,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8334,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8335,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8336,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
8337,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
8338,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
8339,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8340,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8341,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8342,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8343,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8344,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8345,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8346,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8347,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Built-up
8348,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
8349,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
8350,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8351,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8352,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8353,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8354,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8355,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8356,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8357,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
8358,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
8359,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
8360,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8361,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8362,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8363,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,NULL
8364,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
8365,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
8366,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8367,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8368,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
8369,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8370,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8371,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
8372,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
8373,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8374,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
8375,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
8376,Forest,Built-up,Forest,Water,Non_Wetland,Water,Water,Forest
8377,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8378,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
8379,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8380,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
8381,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8382,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
8383,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
8384,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
8385,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
8386,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
8387,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
8388,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Wetland
8389,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
8390,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8391,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
8392,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
8393,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8394,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
8395,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
8396,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
8397,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
8398,Forest,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
8399,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8400,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8401,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8402,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8403,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
8404,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8405,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8406,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8407,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8408,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
8409,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8410,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8411,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8412,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8413,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
8414,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8415,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8416,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
8417,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
8418,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
8419,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
8420,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
8421,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8422,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
8423,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
8424,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8425,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8426,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
8427,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8428,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
8429,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
8430,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
8431,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
8432,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8433,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8434,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
8435,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
8436,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
8437,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
8438,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
8439,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
8440,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
8441,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
8442,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
8443,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
8444,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
8445,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8446,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8447,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8448,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8449,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8450,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
8451,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Shrubland,Water
8452,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
8453,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8454,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
8455,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8456,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
8457,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
8458,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
8459,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8460,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
8461,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
8462,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
8463,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
8464,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
8465,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
8466,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
8467,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
8468,Forest,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
8469,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
8470,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
8471,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
8472,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
8473,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
8474,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
8475,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
8476,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
8477,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
8478,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
8479,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
8480,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Grassland
8481,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
8482,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
8483,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8484,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
8485,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
8486,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
8487,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
8488,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
8489,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
8490,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
8491,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8492,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
8493,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
8494,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
8495,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
8496,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
8497,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8498,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Water
8499,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
8500,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Water
8501,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
8502,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
8503,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
8504,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
8505,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
8506,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
8507,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8508,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8509,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Grassland
8510,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
8511,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
8512,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
8513,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
8514,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
8515,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
8516,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
8517,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Water
8518,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
8519,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
8520,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Forest
8521,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
8522,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
8523,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
8524,Forest,Water,Water,NULL,Water,Water,Water,Grassland
8525,Forest,Water,Water,NULL,Water,Water,Water,Water
8526,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
8527,Forest,Water,Water,NULL,Water,Forest,Water,Water
8528,Forest,Water,Water,NULL,Water,Forest,Water,Forest
8529,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
8530,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
8531,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Water
8532,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Forest
8533,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
8534,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
8535,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
8536,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
8537,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
8538,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Forest
8539,Forest,Water,Water,Water,Water,Shrubland,Water,Bareland
8540,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
8541,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
8542,Forest,Water,Water,Water,Water,Water,Water,Water
8543,Forest,Water,Water,Water,Water,Water,Water,Forest
8544,Forest,Water,Water,Water,Water,Forest,Shrubland,Forest
8545,Forest,Water,Water,Water,Water,Forest,Water,Water
8546,Forest,Water,Water,Water,Water,Forest,Water,Forest
8547,Forest,Water,Water,Water,Water,Forest,Forest,Forest
8548,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8549,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8550,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8551,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8552,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
8553,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8554,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8555,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
8556,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
8557,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
8558,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8559,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8560,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
8561,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8562,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
8563,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8564,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8565,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8566,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
8567,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8568,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
8569,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8570,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8571,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
8572,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
8573,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
8574,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
8575,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
8576,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8577,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
8578,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
8579,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
8580,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
8581,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
8582,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
8583,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
8584,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
8585,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8586,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8587,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8588,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
8589,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
8590,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
8591,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8592,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
8593,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8594,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
8595,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
8596,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
8597,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
8598,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
8599,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
8600,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
8601,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
8602,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
8603,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
8604,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
8605,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
8606,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
8607,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
