Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NMP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NMP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NMP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NMP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NMP_M_R
2314,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest
2315,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
2316,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
2317,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water
2318,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
2319,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland
2320,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland
2321,Forest,Water,Forest,Water,Non_Wetland,NULL,Water
2322,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest
2323,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL
2324,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
2325,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland
2326,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest
2327,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland
2328,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest
2329,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water
2330,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest
2331,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
2332,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
2333,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
2334,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
2335,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
2336,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
2337,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL
2338,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2339,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2340,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2341,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water
2342,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2343,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL
2344,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
2345,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland
2346,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water
2347,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
2348,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL
2349,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
2350,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
2351,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland
2352,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up
2353,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water
2354,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
2355,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2356,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland
2357,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
2358,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
2359,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland
2360,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest
2361,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL
2362,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
2363,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
2364,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
2365,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water
2366,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
2367,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL
2368,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2369,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2370,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
2371,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
2372,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest
2373,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL
2374,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland
2375,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland
2376,Forest,Forest,Wetland,NULL,Wetland,NULL,Water
2377,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest
2378,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL
2379,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
2380,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
2381,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water
2382,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest
2383,Forest,Forest,Wetland,Water,Wetland,NULL,NULL
2384,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland
2385,Forest,Forest,Wetland,Water,Wetland,NULL,Cropland
2386,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland
2387,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland
2388,Forest,Forest,Wetland,Water,Wetland,NULL,Water
2389,Forest,Forest,Wetland,Water,Wetland,NULL,Forest
2390,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL
2391,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland
2392,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
2393,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL
2394,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
2395,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up
2396,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
2397,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest
2398,Forest,Forest,Water,NULL,Water,NULL,Grassland
2399,Forest,Forest,Water,NULL,Water,NULL,Wetland
2400,Forest,Forest,Water,NULL,Water,NULL,Water
2401,Forest,Forest,Water,NULL,Water,NULL,Forest
2402,Forest,Forest,Water,Non_Water,Water,NULL,Grassland
2403,Forest,Forest,Water,Non_Water,Water,NULL,Wetland
2404,Forest,Forest,Water,Non_Water,Water,NULL,Water
2405,Forest,Forest,Water,Non_Water,Water,NULL,Forest
2406,Forest,Forest,Water,Water,Water,NULL,NULL
2407,Forest,Forest,Water,Water,Water,NULL,Grassland
2408,Forest,Forest,Water,Water,Water,NULL,Wetland
2409,Forest,Forest,Water,Water,Water,NULL,Bareland
2410,Forest,Forest,Water,Water,Water,NULL,Water
2411,Forest,Forest,Water,Water,Water,NULL,Forest
2412,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL
2413,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
2414,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
2415,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
2416,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up
2417,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water
2418,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest
2419,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL
2420,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
2421,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
2422,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
2423,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland
2424,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland
2425,Forest,Forest,Forest,Water,Non_Wetland,NULL,Bareland
2426,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water
2427,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest
