Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNA_M_R
18309,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
18310,Forest,Wetland,Water,Water,Water,Water,Water,Water
18311,Forest,Wetland,Water,Water,Water,Water,Forest,Water
18312,Forest,Wetland,Water,Water,Water,Forest,Water,Water
18313,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
18314,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
18315,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
18316,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
18317,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
18318,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
18319,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
18320,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
18321,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Water
18322,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
18323,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
18324,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
18325,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
18326,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
18327,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18328,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18329,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18330,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18331,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
18332,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
18333,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
18334,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
18335,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18336,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
18337,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
18338,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
18339,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
18340,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Water
18341,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
18342,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
18343,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
18344,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
18345,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
18346,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
18347,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
18348,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
18349,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
18350,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
18351,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
18352,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
18353,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
18354,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
18355,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Water
18356,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
18357,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
18358,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
18359,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
18360,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
18361,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
18362,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
18363,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Water
18364,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
18365,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
18366,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
18367,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
18368,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
18369,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
18370,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
18371,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
18372,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
18373,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
18374,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
18375,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
18376,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
18377,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18378,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
18379,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
18380,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
18381,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
18382,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
18383,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
18384,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
18385,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Water
18386,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
18387,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
18388,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
18389,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
18390,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
18391,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
18392,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
18393,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
18394,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
18395,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
18396,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Wetland
18397,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
18398,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
18399,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
18400,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
18401,Forest,Bareland,Shrubland,Water,Non_Wetland,Grassland,Water,Water
18402,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
18403,Forest,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
18404,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
18405,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
18406,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
18407,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
18408,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
18409,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
18410,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
18411,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
18412,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
18413,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
18414,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
18415,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
18416,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
18417,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
18418,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
18419,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
18420,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Water
18421,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
18422,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,NULL
18423,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
18424,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
18425,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
18426,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
18427,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
18428,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
18429,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18430,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18431,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18432,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
18433,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18434,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
18435,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
18436,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
18437,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
18438,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
18439,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
18440,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Built-up
18441,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
18442,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Water,Water
18443,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
18444,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
18445,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
18446,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
18447,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
18448,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
18449,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
18450,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
18451,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18452,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
18453,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
18454,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
18455,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
18456,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
18457,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
18458,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
18459,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
18460,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
18461,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
18462,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
18463,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
18464,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
18465,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
18466,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
18467,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Water
18468,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
18469,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
18470,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
18471,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
18472,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Cropland
18473,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
18474,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Forest
18475,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
18476,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
18477,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18478,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
18479,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
18480,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
18481,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Forest
18482,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
18483,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
18484,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
18485,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
18486,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
18487,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
18488,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
18489,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
18490,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
18491,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
18492,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
18493,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Shrubland,Water
18494,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
18495,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
18496,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
18497,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
18498,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
18499,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
18500,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Water,Forest
18501,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,NULL
18502,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
18503,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
18504,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
18505,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
18506,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
18507,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
18508,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
18509,Forest,Built-up,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
18510,Forest,Built-up,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18511,Forest,Built-up,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
18512,Forest,Built-up,NULL,Non_Water,Non_Wetland,Shrubland,Built-up,Forest
18513,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
18514,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
18515,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
18516,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Forest
18517,Forest,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
18518,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
18519,Forest,Built-up,NULL,Water,Non_Wetland,NULL,Water,Water
18520,Forest,Built-up,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
18521,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
18522,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
18523,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
18524,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
18525,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
18526,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18527,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
18528,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
18529,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
18530,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
18531,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
18532,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
18533,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
18534,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
18535,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
18536,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
18537,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
18538,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
18539,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Water
18540,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
18541,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
18542,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
18543,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
18544,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
18545,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18546,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
18547,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18548,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18549,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
18550,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
18551,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18552,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
18553,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18554,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
18555,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
18556,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
18557,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
18558,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
18559,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
18560,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
18561,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
18562,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
18563,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
18564,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
18565,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
18566,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
18567,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
18568,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
18569,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
18570,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
18571,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
18572,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
18573,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18574,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
18575,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
18576,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18577,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
18578,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
18579,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
18580,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
18581,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
18582,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
18583,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
18584,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
18585,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
18586,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
18587,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
18588,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
18589,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
18590,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
18591,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
18592,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
18593,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
18594,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
18595,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
18596,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
18597,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
18598,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
18599,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
18600,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
18601,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
18602,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
18603,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
18604,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
18605,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
18606,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
18607,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18608,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
18609,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
18610,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
18611,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
18612,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
18613,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
18614,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
18615,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
18616,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
18617,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
18618,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
18619,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
18620,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
18621,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
18622,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
18623,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
18624,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
18625,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
18626,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
18627,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
18628,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
18629,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
