Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDR_M_R
3850,Water,Water,Water,NULL,Water,Forest,Water,Water
3851,Water,Water,Water,NULL,Water,Forest,Water,Forest
3852,Water,Water,Water,Non_Water,Water,NULL,Water,Water
3853,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
3854,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
3855,Water,Water,Water,Non_Water,Water,Water,Grassland,Grassland
3856,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
3857,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
3858,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
3859,Water,Water,Water,Non_Water,Water,Water,Bareland,Water
3860,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
3861,Water,Water,Water,Non_Water,Water,Water,Water,Water
3862,Water,Water,Water,Non_Water,Water,Water,Water,Forest
3863,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
3864,Water,Water,Water,Water,Water,NULL,Wetland,Forest
3865,Water,Water,Water,Water,Water,Shrubland,Grassland,Forest
3866,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
3867,Water,Water,Water,Water,Water,Grassland,Grassland,Water
3868,Water,Water,Water,Water,Water,Grassland,Grassland,Forest
3869,Water,Water,Water,Water,Water,Grassland,Water,Grassland
3870,Water,Water,Water,Water,Water,Grassland,Water,Water
3871,Water,Water,Water,Water,Water,Grassland,Water,Forest
3872,Water,Water,Water,Water,Water,Grassland,Forest,Water
3873,Water,Water,Water,Water,Water,Wetland,Grassland,Grassland
3874,Water,Water,Water,Water,Water,Wetland,Wetland,Grassland
3875,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
3876,Water,Water,Water,Water,Water,Wetland,Water,Grassland
3877,Water,Water,Water,Water,Water,Wetland,Water,Wetland
3878,Water,Water,Water,Water,Water,Wetland,Water,Water
3879,Water,Water,Water,Water,Water,Bareland,Grassland,Grassland
3880,Water,Water,Water,Water,Water,Bareland,Grassland,Water
3881,Water,Water,Water,Water,Water,Bareland,Grassland,Forest
3882,Water,Water,Water,Water,Water,Bareland,Wetland,Water
3883,Water,Water,Water,Water,Water,Bareland,Bareland,Water
3884,Water,Water,Water,Water,Water,Bareland,Bareland,Forest
3885,Water,Water,Water,Water,Water,Bareland,Water,Grassland
3886,Water,Water,Water,Water,Water,Bareland,Water,Bareland
3887,Water,Water,Water,Water,Water,Bareland,Water,Water
3888,Water,Water,Water,Water,Water,Bareland,Water,Forest
3889,Water,Water,Water,Water,Water,Water,Grassland,Grassland
3890,Water,Water,Water,Water,Water,Water,Grassland,Wetland
3891,Water,Water,Water,Water,Water,Water,Grassland,Water
3892,Water,Water,Water,Water,Water,Water,Grassland,Forest
3893,Water,Water,Water,Water,Water,Water,Wetland,Grassland
3894,Water,Water,Water,Water,Water,Water,Wetland,Wetland
3895,Water,Water,Water,Water,Water,Water,Wetland,Water
3896,Water,Water,Water,Water,Water,Water,Wetland,Forest
3897,Water,Water,Water,Water,Water,Water,Bareland,Water
3898,Water,Water,Water,Water,Water,Water,Water,Grassland
3899,Water,Water,Water,Water,Water,Water,Water,Wetland
3900,Water,Water,Water,Water,Water,Water,Water,Bareland
3901,Water,Water,Water,Water,Water,Water,Water,Water
3902,Water,Water,Water,Water,Water,Water,Water,Forest
3903,Water,Water,Water,Water,Water,Water,Forest,Water
3904,Water,Water,Water,Water,Water,Water,Forest,Forest
3905,Water,Water,Water,Water,Water,Forest,Grassland,Water
3906,Water,Water,Water,Water,Water,Forest,Grassland,Forest
3907,Water,Water,Water,Water,Water,Forest,Water,Water
3908,Water,Water,Water,Water,Water,Forest,Water,Forest
3909,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
3910,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3911,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3912,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3913,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
3914,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
3915,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3916,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3917,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3918,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
3919,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3920,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
3921,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3922,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3923,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
3924,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
3925,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3926,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3927,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
3928,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3929,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3930,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3931,Water,Water,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3932,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3933,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
3934,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3935,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3936,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3937,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3938,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
3939,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3940,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3941,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
3942,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3943,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3944,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
3945,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3946,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
3947,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3948,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
3949,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
3950,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
3951,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3952,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3953,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
3954,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
3955,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3956,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3957,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
3958,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
3959,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
3960,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3961,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3962,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
3963,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
3964,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3965,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
3966,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
3967,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
3968,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
3969,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3970,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
3971,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
3972,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3973,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
3974,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3975,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3976,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3977,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
3978,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
3979,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3980,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3981,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3982,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3983,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
3984,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Bareland
3985,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
3986,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
3987,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3988,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
3989,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Bareland
3990,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3991,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3992,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3993,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3994,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3995,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3996,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
3997,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
3998,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3999,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4000,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
4001,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
4002,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
4003,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
4004,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
4005,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
4006,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
4007,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4008,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
4009,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
4010,Water,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
4011,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
4012,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
4013,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
4014,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
4015,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Bareland
4016,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
4017,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
4018,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
4019,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
4020,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
4021,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
4022,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4023,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
4024,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
4025,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
4026,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
4027,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
4028,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4029,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
4030,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4031,Water,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
4032,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
4033,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
4034,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4035,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4036,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4037,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4038,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4039,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4040,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4041,Water,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
4042,Water,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4043,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4044,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4045,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
4046,Water,Forest,Wetland,Water,Wetland,Water,Water,Forest
4047,Water,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4048,Water,Forest,Water,NULL,Water,Bareland,Grassland,Forest
4049,Water,Forest,Water,NULL,Water,Water,Wetland,Forest
4050,Water,Forest,Water,Water,Water,Water,Grassland,Forest
4051,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4052,Water,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4053,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4054,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4055,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4056,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4057,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4058,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
4059,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4060,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
4061,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Wetland
4062,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
4063,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4064,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
4065,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
4066,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4067,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
4068,Permanent_ice_and_snow,Water,Water,NULL,Water,Bareland,Bareland,Water
4069,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4070,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4071,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
4072,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
4073,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4074,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4075,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4076,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
4077,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
4078,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4079,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4080,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4081,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4082,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4083,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4084,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4085,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4086,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4087,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4088,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
4089,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4090,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
4091,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
4092,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
4093,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4094,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4095,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4096,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4097,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4098,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4099,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4100,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4101,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4102,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
4103,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4104,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4105,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4106,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
4107,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4108,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
4109,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4110,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4111,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4112,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4113,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4114,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4115,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
4116,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
4117,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4118,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
4119,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
4120,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4121,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4122,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
4123,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
4124,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
4125,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4126,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4127,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4128,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
4129,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
4130,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4131,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4132,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4133,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4134,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
4135,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
4136,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4137,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
4138,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4139,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
4140,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4141,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
4142,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4143,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4144,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
4145,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4146,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
4147,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
4148,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4149,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
4150,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4151,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
4152,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4153,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4154,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4155,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
4156,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4157,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
4158,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4159,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4160,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
4161,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4162,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4163,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
4164,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
4165,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
4166,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
4167,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
4168,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
4169,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
4170,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
4171,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Water
4172,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
4173,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
