Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NMG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NMG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NMG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NMG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NMG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NMG_M_R
2129,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
2130,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
2131,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2132,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
2133,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2134,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2135,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2136,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2137,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2138,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2139,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2140,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
2141,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2142,Forest,Forest,Water,Water,Water,Grassland,Water,Water
2143,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2144,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2145,Forest,Forest,Water,Water,Water,Wetland,Water,Water
2146,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2147,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
2148,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
2149,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2150,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2151,Forest,Forest,Water,Water,Water,Water,Water,Forest
2152,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2153,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2154,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2155,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2156,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2157,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2158,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2159,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2160,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2161,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2162,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2163,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2164,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2165,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2166,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2167,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2168,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2169,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2170,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
2171,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2172,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2173,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2174,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2175,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2176,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2177,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2178,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2179,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2180,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2181,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2182,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2183,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2184,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2185,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2186,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2187,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2188,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2189,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2190,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2191,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2192,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2193,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
2194,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2195,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2196,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2197,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2198,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,NULL
2199,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2200,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
2201,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
2202,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2203,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2204,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2205,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
2206,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
2207,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
2208,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2209,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
2210,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2211,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2212,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2213,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2214,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2215,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2216,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2217,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2218,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2219,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2220,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2221,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2222,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2223,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2224,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2225,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2226,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2227,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2228,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
2229,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2230,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2231,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2232,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
2233,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
2234,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,NULL
2235,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2236,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
2237,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Water
2238,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2239,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2240,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2241,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2242,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2243,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,NULL
2244,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Wetland
2245,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2246,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2247,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,NULL
2248,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2249,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Bareland
2250,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2251,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2252,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2253,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2254,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2255,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2256,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2257,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2258,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Bareland
2259,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2260,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2261,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2262,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2263,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2264,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Grassland
2265,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2266,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2267,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2268,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
2269,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2270,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2271,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2272,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2273,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2274,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2275,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
2276,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2277,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2278,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2279,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2280,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2281,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2282,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2283,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2284,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2285,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2286,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2287,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2288,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2289,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2290,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2291,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2292,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2293,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
2294,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
2295,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Forest,Forest
2296,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2297,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2298,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
2299,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2300,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2301,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
