Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KKS_M_R
8004,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
8005,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8006,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
8007,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8008,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
8009,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8010,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
8011,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
8012,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
8013,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8014,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
8015,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,NULL
8016,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
8017,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Cropland
8018,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Built-up
8019,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
8020,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
8021,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Built-up
8022,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Water
8023,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
8024,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
8025,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
8026,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Cropland
8027,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Wetland
8028,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Water
8029,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
8030,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
8031,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8032,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
8033,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
8034,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8035,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
8036,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
8037,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8038,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8039,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8040,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8041,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8042,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8043,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
8044,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8045,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
8046,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
8047,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
8048,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
8049,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
8050,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
8051,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
8052,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8053,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
8054,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
8055,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8056,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8057,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
8058,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8059,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8060,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
8061,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
8062,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
8063,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8064,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
8065,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
8066,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
8067,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8068,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
8069,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
8070,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
8071,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
8072,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8073,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
8074,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
8075,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
8076,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
8077,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
8078,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
8079,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8080,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
8081,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8082,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
8083,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
8084,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Built-up
8085,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
8086,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
8087,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
8088,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8089,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
8090,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8091,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8092,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8093,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
8094,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Cropland
8095,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
8096,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
8097,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
8098,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
8099,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
8100,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Water
8101,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
8102,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8103,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
8104,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
8105,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Water
8106,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Forest
8107,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
8108,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
8109,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
8110,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
8111,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
8112,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
8113,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Water
8114,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8115,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
8116,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8117,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
8118,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Built-up
8119,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8120,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
8121,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8122,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
8123,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8124,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,NULL
8125,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
8126,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Cropland
8127,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Wetland
8128,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Built-up
8129,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
8130,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
8131,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
8132,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Cropland
8133,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
8134,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
8135,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
8136,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
8137,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
8138,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Built-up
8139,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Water
8140,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Forest
8141,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
8142,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8143,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
8144,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
8145,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
8146,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Water
8147,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8148,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
8149,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8150,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
8151,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
8152,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
8153,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
8154,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
8155,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
8156,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
8157,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8158,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8159,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,NULL
8160,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8161,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
8162,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Built-up
8163,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Water
8164,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8165,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
8166,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Water
8167,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
8168,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
8169,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
8170,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
8171,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
8172,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
8173,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
8174,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
8175,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest,NULL
8176,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
8177,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest,Cropland
8178,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest,Water
8179,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
8180,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8181,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
8182,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8183,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8184,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
8185,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8186,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
8187,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
8188,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8189,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8190,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8191,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
8192,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
8193,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
8194,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
8195,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
8196,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Water
8197,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
8198,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
8199,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Forest,Forest
8200,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
8201,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
8202,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
8203,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
8204,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
8205,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8206,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8207,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
8208,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8209,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
8210,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8211,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
8212,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Built-up,Forest
8213,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8214,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
8215,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
8216,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8217,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
8218,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
8219,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
8220,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
8221,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8222,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8223,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8224,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
8225,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
8226,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8227,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
8228,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
8229,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
8230,Forest,NULL,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
8231,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
8232,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
8233,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Water
8234,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
8235,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Forest,Cropland
8236,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
8237,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,NULL
8238,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
8239,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Cropland
8240,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Bareland
8241,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Water
8242,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
8243,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,NULL
8244,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
8245,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8246,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
8247,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Water
8248,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8249,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
8250,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
8251,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
8252,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Cropland
8253,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
8254,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
8255,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
8256,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
8257,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
8258,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
8259,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
8260,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Water
8261,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
8262,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
8263,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Cropland
8264,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
8265,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Forest
8266,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Forest,Water
8267,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Forest,Forest
8268,Forest,NULL,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
8269,Forest,NULL,Cropland,Water,Non_Wetland,Cropland,NULL,Cropland
8270,Forest,NULL,Cropland,Water,Non_Wetland,Cropland,NULL,Bareland
8271,Forest,NULL,Cropland,Water,Non_Wetland,Cropland,Water,Cropland
8272,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
8273,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Cropland
8274,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Water
8275,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
8276,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,Water,Water
8277,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,Water,Forest
8278,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
8279,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Water
8280,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
8281,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
8282,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
8283,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Wetland
8284,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
8285,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
8286,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Forest
8287,Forest,NULL,Cropland,Water,Non_Wetland,Water,Forest,Water
8288,Forest,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
8289,Forest,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Forest
8290,Forest,NULL,Cropland,Water,Non_Wetland,Forest,Wetland,Water
8291,Forest,NULL,Cropland,Water,Non_Wetland,Forest,Water,Water
8292,Forest,NULL,Cropland,Water,Non_Wetland,Forest,Water,Forest
8293,Forest,NULL,Cropland,Water,Non_Wetland,Forest,Forest,Forest
8294,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
8295,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
8296,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
8297,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
8298,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
8299,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
8300,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
8301,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
8302,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
8303,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
8304,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8305,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Cropland
8306,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
8307,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Water
8308,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
8309,Forest,NULL,Wetland,NULL,Wetland,NULL,Built-up,Forest
8310,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
8311,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Cropland
8312,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Water
8313,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
8314,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
8315,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Water
8316,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
8317,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Water
8318,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
8319,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
8320,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
8321,Forest,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
8322,Forest,NULL,Wetland,NULL,Wetland,Cropland,NULL,Cropland
8323,Forest,NULL,Wetland,NULL,Wetland,Cropland,Water,Grassland
8324,Forest,NULL,Wetland,NULL,Wetland,Cropland,Water,Forest
8325,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
8326,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
8327,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Cropland
8328,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
8329,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Built-up
8330,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Water
8331,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
8332,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8333,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8334,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
