Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MQN_M_R
11700,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
11701,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
11702,Water,Water,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
11703,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
11704,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
11705,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
11706,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
11707,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
11708,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Water
11709,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
11710,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
11711,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
11712,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
11713,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
11714,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Water
11715,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
11716,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
11717,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
11718,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
11719,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
11720,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
11721,Water,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
11722,Water,Water,Wetland,NULL,Wetland,Water,NULL,Bareland
11723,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
11724,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
11725,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,NULL
11726,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
11727,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Wetland
11728,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Bareland
11729,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
11730,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
11731,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
11732,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
11733,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
11734,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
11735,Water,Water,Wetland,NULL,Wetland,Water,Water,NULL
11736,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
11737,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
11738,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
11739,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
11740,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
11741,Water,Water,Wetland,NULL,Wetland,Water,Forest,NULL
11742,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
11743,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
11744,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
11745,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
11746,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
11747,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
11748,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
11749,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
11750,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
11751,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
11752,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
11753,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
11754,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Bareland
11755,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
11756,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
11757,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
11758,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
11759,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
11760,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
11761,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Bareland
11762,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
11763,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
11764,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
11765,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
11766,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
11767,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
11768,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
11769,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
11770,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
11771,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
11772,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Bareland,Forest
11773,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
11774,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
11775,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
11776,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Bareland
11777,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
11778,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
11779,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
11780,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
11781,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
11782,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
11783,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Grassland
11784,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
11785,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
11786,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
11787,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
11788,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
11789,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
11790,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
11791,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
11792,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
11793,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
11794,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Water
11795,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
11796,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
11797,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,NULL
11798,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
11799,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
11800,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
11801,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
11802,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
11803,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
11804,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
11805,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Bareland
11806,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
11807,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
11808,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
11809,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
11810,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
11811,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
11812,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
11813,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
11814,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
11815,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
11816,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
11817,Water,Water,Wetland,Non_Water,Wetland,Water,Built-up,Water
11818,Water,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
11819,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
11820,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
11821,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
11822,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
11823,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
11824,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
11825,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
11826,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
11827,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
11828,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
11829,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
11830,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
11831,Water,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
11832,Water,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
11833,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
11834,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,NULL
11835,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
11836,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
11837,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
11838,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
11839,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
11840,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
11841,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
11842,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
11843,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
11844,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Grassland
11845,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Wetland
11846,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Water
11847,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Forest
11848,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Grassland
11849,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Water
11850,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
11851,Water,Water,Wetland,Water,Wetland,NULL,Water,Cropland
11852,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
11853,Water,Water,Wetland,Water,Wetland,NULL,Water,Bareland
11854,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
11855,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
11856,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
11857,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Forest
11858,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
11859,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
11860,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
11861,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Water
11862,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Forest
11863,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
11864,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
11865,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Bareland
11866,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
11867,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
11868,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Water
11869,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
11870,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
11871,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
11872,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
11873,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Wetland
11874,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Bareland
11875,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Forest
11876,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Forest
11877,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
11878,Water,Water,Wetland,Water,Wetland,Bareland,Built-up,Water
11879,Water,Water,Wetland,Water,Wetland,Bareland,Built-up,Forest
11880,Water,Water,Wetland,Water,Wetland,Bareland,Water,NULL
11881,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
11882,Water,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
11883,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
11884,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
11885,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
11886,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Water
11887,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
11888,Water,Water,Wetland,Water,Wetland,Water,NULL,Wetland
11889,Water,Water,Wetland,Water,Wetland,Water,NULL,Bareland
11890,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
11891,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
11892,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
11893,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
11894,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Bareland
11895,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
11896,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
11897,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
11898,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
11899,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
11900,Water,Water,Wetland,Water,Wetland,Water,Water,NULL
11901,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
11902,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
11903,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
11904,Water,Water,Wetland,Water,Wetland,Water,Water,Water
11905,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
11906,Water,Water,Wetland,Water,Wetland,Water,Forest,Wetland
11907,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
11908,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
11909,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
11910,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
11911,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
11912,Water,Water,Wetland,Water,Wetland,Forest,Water,Grassland
11913,Water,Water,Wetland,Water,Wetland,Forest,Water,Wetland
11914,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
11915,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
11916,Water,Water,Wetland,Water,Wetland,Forest,Forest,Wetland
11917,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
11918,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
11919,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
11920,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11921,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
11922,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
11923,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Wetland
11924,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
11925,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
11926,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
11927,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
11928,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
11929,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
11930,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11931,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
11932,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11933,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Bareland
11934,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
11935,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
11936,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Cropland
11937,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
11938,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
11939,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
11940,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
11941,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
11942,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
11943,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
11944,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Cropland
11945,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
11946,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Wetland
11947,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Grassland
11948,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Forest
11949,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
11950,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
11951,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
11952,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
11953,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
11954,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
11955,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
11956,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
11957,Water,Water,Bareland,Water,Non_Wetland,Forest,NULL,Forest
11958,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11959,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11960,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Water
11961,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
11962,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Water
11963,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11964,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
11965,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
11966,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Bareland
11967,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Water
11968,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
11969,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
11970,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
11971,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
11972,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
11973,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
11974,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11975,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Water
11976,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Forest
11977,Water,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Water
11978,Water,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Forest
11979,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
11980,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
11981,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
11982,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
11983,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
11984,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
11985,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11986,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11987,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Water,Forest
11988,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Cropland
11989,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Wetland
11990,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
11991,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
11992,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
11993,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Bareland
11994,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Shrubland,Forest
11995,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Grassland,Forest
11996,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Bareland
11997,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
11998,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
11999,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Grassland
12000,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Water,Grassland
12001,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Water,Forest
12002,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Forest
12003,Water,Water,Built-up,Water,Non_Wetland,Bareland,NULL,Cropland
12004,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
12005,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
12006,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
12007,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Forest
12008,Water,Water,Built-up,Water,Non_Wetland,Water,Bareland,Forest
12009,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
12010,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Wetland
12011,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
12012,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
12013,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
12014,Water,Water,Water,NULL,Water,NULL,Grassland,Forest
12015,Water,Water,Water,NULL,Water,NULL,Water,Grassland
12016,Water,Water,Water,NULL,Water,NULL,Water,Forest
12017,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
12018,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
12019,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
12020,Water,Water,Water,NULL,Water,Shrubland,Grassland,Forest
12021,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
12022,Water,Water,Water,NULL,Water,Shrubland,Water,Water
12023,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
12024,Water,Water,Water,NULL,Water,Wetland,Shrubland,Grassland
