Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHD_M_R
21583,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
21584,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
21585,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
21586,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
21587,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
21588,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
21589,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
21590,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
21591,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
21592,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
21593,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
21594,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
21595,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
21596,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
21597,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
21598,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
21599,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
21600,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
21601,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
21602,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
21603,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
21604,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,NULL
21605,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
21606,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
21607,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
21608,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
21609,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
21610,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
21611,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
21612,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
21613,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,NULL
21614,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Water
21615,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
21616,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
21617,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
21618,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
21619,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
21620,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
21621,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,NULL
21622,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
21623,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
21624,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Cropland
21625,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
21626,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
21627,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
21628,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
21629,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,NULL
21630,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
21631,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
21632,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
21633,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
21634,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
21635,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,NULL
21636,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
21637,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
21638,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
21639,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,NULL
21640,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,NULL
21641,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
21642,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
21643,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,NULL
21644,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
21645,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
21646,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
21647,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
21648,Forest,Forest,Cropland,Water,Non_Wetland,Forest,NULL,Forest
21649,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
21650,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
21651,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
21652,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
21653,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
21654,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
21655,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
21656,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
21657,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
21658,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
21659,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Cropland
21660,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
21661,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
21662,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
21663,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
21664,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
21665,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
21666,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
21667,Forest,Forest,Wetland,NULL,Wetland,Cropland,Forest,Cropland
21668,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
21669,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
21670,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
21671,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
21672,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
21673,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
21674,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
21675,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
21676,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
21677,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
21678,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
21679,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
21680,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
21681,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
21682,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
21683,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
21684,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
21685,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
21686,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
21687,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
21688,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
21689,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
21690,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
21691,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
21692,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
21693,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
21694,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Cropland
21695,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,NULL
21696,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
21697,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
21698,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
21699,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
21700,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
21701,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
21702,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
21703,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
21704,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,NULL
21705,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,NULL
21706,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
21707,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
21708,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
21709,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
21710,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
21711,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
21712,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
21713,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
21714,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
21715,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,NULL
21716,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
21717,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
21718,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
21719,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
21720,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
21721,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,NULL
21722,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
21723,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
21724,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
21725,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,NULL
21726,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
21727,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
21728,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
21729,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
21730,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
21731,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
21732,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
21733,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,NULL
21734,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
21735,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
21736,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,NULL
21737,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
21738,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
21739,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,NULL
21740,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
21741,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
21742,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
21743,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,NULL
21744,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
21745,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
21746,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,NULL
21747,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
21748,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
21749,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
21750,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
21751,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
21752,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
21753,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
21754,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,NULL
21755,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
21756,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
21757,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,NULL
21758,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
21759,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
21760,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
21761,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
21762,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
21763,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
21764,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
21765,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Wetland
21766,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
21767,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,NULL
21768,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Water
21769,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
21770,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
21771,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
21772,Forest,Forest,Wetland,Water,Wetland,Forest,Water,NULL
21773,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
21774,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
21775,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
21776,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
21777,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,NULL,Forest
21778,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
21779,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
21780,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
21781,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
21782,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
21783,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
21784,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,NULL
21785,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
21786,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
21787,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
21788,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
21789,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
21790,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
21791,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
21792,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
21793,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
21794,Forest,Forest,Bareland,Water,Non_Wetland,Forest,NULL,Forest
21795,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
21796,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
21797,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
21798,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
21799,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
21800,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
21801,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
21802,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
21803,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
21804,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
21805,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
21806,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
21807,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
21808,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
21809,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
21810,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
21811,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
21812,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
21813,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
21814,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,NULL
21815,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
21816,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
21817,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
21818,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
21819,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
21820,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
21821,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
21822,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
21823,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
21824,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
21825,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21826,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21827,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
21828,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21829,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
21830,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,NULL
21831,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
21832,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Built-up
21833,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
21834,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Water,NULL
21835,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
21836,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
21837,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
21838,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
21839,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
21840,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
21841,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
21842,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
21843,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
21844,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
21845,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
21846,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
21847,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
21848,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
21849,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
21850,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
21851,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
21852,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
21853,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
21854,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
21855,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
21856,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
21857,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
21858,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
21859,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
21860,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
21861,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
21862,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
21863,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
21864,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
21865,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
21866,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
21867,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
21868,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
21869,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
21870,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
21871,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
21872,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
21873,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
21874,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
21875,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,NULL
21876,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
21877,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
21878,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
21879,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
21880,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
21881,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,NULL
21882,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
21883,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
21884,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
21885,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
21886,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
21887,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
21888,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Built-up
21889,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
21890,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
21891,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
21892,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
21893,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
21894,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
21895,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
21896,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest,Forest
21897,Forest,Forest,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Forest
21898,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,NULL,Grassland
21899,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
21900,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
21901,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
21902,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
21903,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
21904,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
21905,Forest,Forest,Water,NULL,Water,NULL,Shrubland,NULL
21906,Forest,Forest,Water,NULL,Water,NULL,Wetland,NULL
