Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQV_M_R
6348,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
6349,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Grassland
6350,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
6351,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
6352,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
6353,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
6354,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
6355,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
6356,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Wetland
6357,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
6358,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
6359,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Wetland
6360,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
6361,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Wetland
6362,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
6363,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Grassland
6364,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Wetland
6365,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Wetland
6366,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
6367,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
6368,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
6369,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
6370,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
6371,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
6372,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
6373,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
6374,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
6375,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
6376,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Wetland
6377,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
6378,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
6379,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Wetland
6380,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
6381,Forest,Forest,Wetland,Water,Wetland,Forest,Bareland,Forest
6382,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Grassland
6383,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
6384,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
6385,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
6386,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
6387,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
6388,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
6389,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
6390,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
6391,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
6392,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6393,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
6394,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
6395,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
6396,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6397,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
6398,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
6399,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
6400,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
6401,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
6402,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6403,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6404,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
6405,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6406,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
6407,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
6408,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6409,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6410,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
6411,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
6412,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
6413,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
6414,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
6415,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6416,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
6417,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6418,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
6419,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
6420,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6421,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6422,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
6423,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6424,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
6425,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
6426,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
6427,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
6428,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
6429,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
6430,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
6431,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6432,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
6433,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
6434,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
6435,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
6436,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
6437,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
6438,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6439,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
6440,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
6441,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
6442,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
6443,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
6444,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
6445,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
6446,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
6447,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
6448,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6449,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6450,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6451,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6452,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
6453,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
6454,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6455,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6456,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
6457,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6458,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6459,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
6460,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6461,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6462,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6463,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6464,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6465,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
6466,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
6467,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6468,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
6469,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
6470,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
6471,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
6472,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
6473,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6474,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Wetland
6475,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
6476,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
6477,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
6478,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
6479,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Grassland
6480,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Wetland
6481,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
6482,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
6483,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
6484,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
6485,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
6486,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
6487,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
6488,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
6489,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
6490,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
6491,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
6492,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
6493,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
6494,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
6495,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
6496,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
6497,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Bareland,Forest
6498,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
6499,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
6500,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
6501,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
6502,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
6503,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
6504,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
6505,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
6506,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
6507,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Wetland
6508,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
6509,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
6510,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
6511,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
6512,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
6513,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
6514,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
6515,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
6516,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
6517,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
6518,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
6519,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
6520,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6521,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
6522,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6523,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
6524,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
6525,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6526,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6527,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
6528,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
6529,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6530,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
6531,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
6532,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
6533,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
6534,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
6535,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6536,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
6537,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
6538,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
6539,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
6540,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
6541,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
6542,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
6543,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
6544,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6545,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6546,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6547,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
6548,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
6549,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
6550,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6551,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6552,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
6553,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
6554,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
6555,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
6556,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
6557,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6558,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
6559,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
6560,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Wetland
6561,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
6562,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
6563,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
6564,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
6565,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
6566,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
6567,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
6568,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
6569,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
6570,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
6571,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6572,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Forest
6573,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
6574,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6575,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6576,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
6577,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Forest
6578,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Forest
6579,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
6580,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
6581,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
6582,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Grassland
6583,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
6584,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
6585,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Forest
6586,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
6587,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Forest
6588,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
6589,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
6590,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Forest
6591,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
6592,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
6593,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Bareland
6594,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Forest
6595,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Bareland
6596,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
6597,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
6598,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
6599,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
6600,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
6601,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
6602,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
6603,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
6604,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
6605,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
6606,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
6607,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
6608,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
6609,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
6610,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
6611,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
6612,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
6613,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
6614,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
6615,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
6616,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
6617,Forest,Forest,Water,NULL,Water,Wetland,Water,Wetland
6618,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
6619,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
6620,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
6621,Forest,Forest,Water,NULL,Water,Bareland,Water,Grassland
6622,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
6623,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
6624,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
6625,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
6626,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
6627,Forest,Forest,Water,NULL,Water,Water,Water,Wetland
6628,Forest,Forest,Water,NULL,Water,Water,Water,Water
6629,Forest,Forest,Water,NULL,Water,Water,Water,Forest
6630,Forest,Forest,Water,NULL,Water,Water,Forest,Grassland
6631,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
6632,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
6633,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
6634,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
6635,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
6636,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
6637,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Wetland
6638,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
6639,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
6640,Forest,Forest,Water,Non_Water,Water,NULL,Bareland,Forest
6641,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
6642,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
6643,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
6644,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
6645,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
6646,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Wetland
6647,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
6648,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
6649,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Wetland
6650,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
6651,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
6652,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
6653,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
6654,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
6655,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
6656,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
6657,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
6658,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
6659,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
6660,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
6661,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
6662,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
6663,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
6664,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
6665,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
6666,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
6667,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
6668,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
6669,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
6670,Forest,Forest,Water,Water,Water,NULL,Wetland,Wetland
6671,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
6672,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
6673,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
6674,Forest,Forest,Water,Water,Water,NULL,Water,Wetland
