Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWM_M_R
34148,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Wetland
34149,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
34150,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
34151,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
34152,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
34153,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
34154,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
34155,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
34156,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
34157,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
34158,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
34159,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
34160,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
34161,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
34162,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
34163,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Forest
34164,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
34165,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
34166,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
34167,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
34168,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
34169,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
34170,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
34171,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
34172,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Wetland
34173,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
34174,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
34175,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
34176,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
34177,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
34178,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
34179,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
34180,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
34181,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
34182,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
34183,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
34184,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
34185,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Built-up
34186,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
34187,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,NULL
34188,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
34189,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
34190,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,NULL
34191,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
34192,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Wetland
34193,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Built-up
34194,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Forest
34195,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
34196,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
34197,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
34198,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
34199,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
34200,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
34201,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
34202,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
34203,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
34204,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
34205,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
34206,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
34207,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,NULL
34208,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
34209,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Built-up
34210,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
34211,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
34212,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
34213,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
34214,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
34215,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
34216,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Bareland
34217,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Built-up
34218,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
34219,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,NULL
34220,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
34221,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,Forest
34222,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
34223,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
34224,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
34225,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
34226,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
34227,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Built-up
34228,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Forest
34229,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
34230,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,NULL
34231,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
34232,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
34233,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
34234,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
34235,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
34236,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Built-up
34237,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
34238,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
34239,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
34240,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Wetland
34241,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Built-up,Forest
34242,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
34243,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
34244,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
34245,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
34246,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
34247,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Wetland,Built-up
34248,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
34249,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
34250,Forest,Built-up,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
34251,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
34252,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
34253,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland,Built-up,Grassland
34254,Forest,Built-up,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
34255,Forest,Built-up,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
34256,Forest,Built-up,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
34257,Forest,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
34258,Forest,Built-up,Shrubland,Water,Non_Wetland,Bareland,Built-up,Forest
34259,Forest,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Built-up
34260,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
34261,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
34262,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
34263,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
34264,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
34265,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
34266,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
34267,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
34268,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
34269,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
34270,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Bareland
34271,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Built-up
34272,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
34273,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
34274,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
34275,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
34276,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
34277,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
34278,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
34279,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
34280,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
34281,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
34282,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
34283,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
34284,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
34285,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
34286,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
34287,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
34288,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Wetland
34289,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Bareland
34290,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
34291,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
34292,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Water,Forest
34293,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
34294,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
34295,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
34296,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
34297,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
34298,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
34299,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
34300,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
34301,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
34302,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
34303,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
34304,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
34305,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
34306,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
34307,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
34308,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
34309,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
34310,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
34311,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
34312,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
34313,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
34314,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
34315,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
34316,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
34317,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
34318,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
34319,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
34320,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
34321,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
34322,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
34323,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
34324,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
34325,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
34326,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
34327,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
34328,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
34329,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
34330,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
34331,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
34332,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
34333,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
34334,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
34335,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Wetland
34336,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Bareland
34337,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
34338,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
34339,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
34340,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
34341,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
34342,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
34343,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
34344,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
34345,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
34346,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
34347,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
34348,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
34349,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
34350,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Wetland
34351,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
34352,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
34353,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
34354,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
34355,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
34356,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
34357,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
34358,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
34359,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
34360,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
34361,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
34362,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
34363,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
34364,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
34365,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Cropland
34366,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
34367,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
34368,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
34369,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
34370,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
34371,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
34372,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Wetland
34373,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Bareland
34374,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
34375,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
34376,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,NULL
34377,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
34378,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
34379,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
34380,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
34381,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
34382,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
34383,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Bareland
34384,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
34385,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
34386,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
34387,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
34388,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
34389,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
34390,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
34391,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
34392,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
34393,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
34394,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
34395,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
34396,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
34397,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
34398,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
34399,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
34400,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
34401,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
34402,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
34403,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
34404,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
34405,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
34406,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Built-up
34407,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
34408,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Water,Forest
34409,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
34410,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
34411,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
34412,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
34413,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
34414,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
34415,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
34416,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
34417,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Built-up
34418,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
34419,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
34420,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
34421,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Built-up
34422,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Forest
34423,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
34424,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
34425,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
34426,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
34427,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
34428,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
34429,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,NULL,Built-up
34430,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,NULL,Forest
34431,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
34432,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
34433,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
34434,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
34435,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
34436,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,Built-up,Forest
34437,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,Water,Grassland
34438,Forest,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Forest
34439,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
34440,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
34441,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
34442,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
34443,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
34444,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
34445,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
34446,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
34447,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
34448,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
34449,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
34450,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
34451,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
