Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MGU_M_R
1940,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1941,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1942,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
1943,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1944,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1945,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1946,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
1947,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1948,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
1949,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
1950,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
1951,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1952,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
1953,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1954,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1955,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1956,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1957,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
1958,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
1959,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1960,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1961,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1962,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1963,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1964,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Water
1965,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1966,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Forest
1967,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1968,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1969,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1970,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
1971,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
1972,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1973,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
1974,Forest,Wetland,Forest,Water,Non_Wetland,Water,Bareland,Forest
1975,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
1976,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
1977,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
1978,Forest,Bareland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1979,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1980,Forest,Bareland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1981,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1982,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
1983,Forest,Bareland,Wetland,NULL,Wetland,Water,Wetland,Forest
1984,Forest,Bareland,Wetland,NULL,Wetland,Water,Water,Water
1985,Forest,Bareland,Wetland,NULL,Wetland,Water,Water,Forest
1986,Forest,Bareland,Wetland,NULL,Wetland,Forest,Wetland,Forest
1987,Forest,Bareland,Wetland,NULL,Wetland,Forest,Water,Forest
1988,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1989,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1990,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1991,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1992,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1993,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1994,Forest,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1995,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Forest
1996,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1997,Forest,Bareland,Water,NULL,Water,NULL,Wetland,Forest
1998,Forest,Bareland,Water,NULL,Water,Wetland,Wetland,Forest
1999,Forest,Bareland,Water,NULL,Water,Wetland,Water,Forest
2000,Forest,Bareland,Water,NULL,Water,Water,Water,Forest
2001,Forest,Bareland,Water,Non_Water,Water,Wetland,Wetland,Forest
2002,Forest,Bareland,Water,Non_Water,Water,Wetland,Water,Forest
2003,Forest,Bareland,Water,Non_Water,Water,Water,Water,Forest
2004,Forest,Bareland,Water,Water,Water,Wetland,Wetland,Forest
2005,Forest,Bareland,Water,Water,Water,Wetland,Water,Grassland
2006,Forest,Bareland,Water,Water,Water,Wetland,Water,Forest
2007,Forest,Bareland,Water,Water,Water,Water,Wetland,Forest
2008,Forest,Bareland,Water,Water,Water,Water,Water,Grassland
2009,Forest,Bareland,Water,Water,Water,Water,Water,Water
2010,Forest,Bareland,Water,Water,Water,Water,Water,Forest
2011,Forest,Bareland,Water,Water,Water,Forest,Water,Forest
2012,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2013,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2014,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2015,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2016,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2017,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
2018,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2019,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2020,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2021,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2022,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2023,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2024,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2025,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2026,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2027,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2028,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2029,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2030,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2031,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2032,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2033,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2034,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2035,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2036,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2037,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2038,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2039,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2040,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2041,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
2042,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Forest
2043,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
2044,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2045,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2046,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2047,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2048,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2049,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2050,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2051,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2052,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2053,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2054,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2055,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2056,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2057,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2058,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2059,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2060,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2061,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2062,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2063,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
2064,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2065,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2066,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
2067,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2068,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2069,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
2070,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2071,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
2072,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
2073,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2074,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2075,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2076,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2077,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2078,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2079,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2080,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
2081,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2082,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Grassland
2083,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
2084,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Forest
2085,Forest,Built-up,Wetland,NULL,Wetland,Forest,Grassland,Forest
2086,Forest,Built-up,Wetland,NULL,Wetland,Forest,Bareland,Forest
2087,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,Forest
2088,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Bareland,Forest
2089,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2090,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2091,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2092,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
2093,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Water,Water
2094,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2095,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2096,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
2097,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2098,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2099,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2100,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2101,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2102,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2103,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2104,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2105,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2106,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2107,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2108,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
2109,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2110,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
2111,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2112,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
2113,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
2114,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
2115,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
2116,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
2117,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
2118,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2119,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
2120,Forest,Built-up,Built-up,Water,Non_Wetland,Grassland,Water,Forest
2121,Forest,Built-up,Water,NULL,Water,Grassland,Grassland,Forest
2122,Forest,Built-up,Water,NULL,Water,Wetland,Water,Water
2123,Forest,Built-up,Water,NULL,Water,Wetland,Water,Forest
2124,Forest,Built-up,Water,NULL,Water,Bareland,Grassland,Forest
2125,Forest,Built-up,Water,NULL,Water,Bareland,Forest,Forest
2126,Forest,Built-up,Water,Water,Water,Wetland,Water,Forest
2127,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2128,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2129,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2130,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2131,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2132,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2133,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2134,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
2135,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2136,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2137,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2138,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2139,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2140,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2141,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2142,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2143,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2144,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2145,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2146,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2147,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2148,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2149,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2150,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2151,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2152,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
2153,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Water,Grassland
2154,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2155,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2156,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2157,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2158,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2159,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
2160,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
2161,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
2162,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2163,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2164,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2165,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2166,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
2167,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2168,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2169,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
2170,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2171,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
2172,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2173,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
2174,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2175,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
2176,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
2177,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
2178,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
2179,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
2180,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
2181,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2182,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
2183,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2184,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2185,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
2186,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2187,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
2188,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2189,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
2190,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2191,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
2192,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
2193,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2194,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2195,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2196,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
2197,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2198,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
2199,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2200,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
2201,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
2202,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
2203,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
2204,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
2205,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
2206,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
2207,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2208,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2209,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
2210,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2211,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2212,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
2213,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2214,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2215,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
2216,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
2217,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
2218,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
2219,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
2220,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2221,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
2222,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2223,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2224,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2225,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2226,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2227,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
2228,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2229,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
2230,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
2231,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
2232,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2233,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2234,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2235,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2236,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2237,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
2238,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
2239,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
2240,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2241,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2242,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2243,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
2244,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2245,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
2246,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2247,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
2248,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
2249,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2250,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2251,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2252,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
2253,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
2254,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
2255,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2256,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2257,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
2258,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
2259,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2260,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2261,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
2262,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
2263,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
2264,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
2265,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
2266,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
2267,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
