Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNV_M_R
2394,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2395,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2396,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2397,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2398,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2399,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2400,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2401,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2402,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2403,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2404,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2405,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2406,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2407,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2408,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2409,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2410,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2411,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2412,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2413,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2414,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2415,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2416,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2417,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2418,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2419,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2420,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2421,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2422,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2423,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2424,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
2425,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2426,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2427,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2428,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2429,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2430,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2431,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2432,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2433,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2434,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2435,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2436,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2437,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2438,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2439,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2440,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2441,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2442,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2443,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2444,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2445,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2446,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2447,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2448,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2449,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2450,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2451,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2452,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2453,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2454,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2455,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2456,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2457,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2458,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2459,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2460,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2461,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2462,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2463,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2464,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2465,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2466,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2467,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2468,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2469,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2470,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2471,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2472,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2473,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2474,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2475,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2476,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2477,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2478,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2479,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2480,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2481,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2482,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2483,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2484,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2485,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2486,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2487,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2488,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2489,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2490,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2491,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2492,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2493,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2494,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2495,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2496,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2497,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2498,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2499,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2500,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2501,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2502,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2503,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2504,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2505,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
2506,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
2507,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2508,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2509,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2510,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2511,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2512,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2513,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2514,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2515,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2516,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2517,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2518,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2519,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2520,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2521,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2522,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2523,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2524,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2525,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2526,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2527,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2528,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2529,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2530,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2531,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2532,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2533,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2534,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2535,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2536,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2537,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2538,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2539,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2540,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2541,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2542,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2543,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2544,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2545,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2546,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2547,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2548,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2549,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2550,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2551,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2552,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2553,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2554,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2555,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2556,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2557,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2558,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2559,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2560,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2561,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2562,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2563,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2564,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2565,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2566,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2567,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2568,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2569,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2570,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2571,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2572,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2573,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2574,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2575,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2576,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2577,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2578,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2579,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2580,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2581,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2582,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2583,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2584,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2585,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2586,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2587,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2588,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2589,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2590,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2591,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2592,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2593,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2594,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2595,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2596,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2597,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2598,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2599,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2600,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2601,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2602,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2603,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2604,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2605,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2606,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2607,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2608,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2609,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2610,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2611,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2612,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2613,Forest,Water,Water,Non_Water,Water,NULL,NULL,NULL
2614,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2615,Forest,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2616,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2617,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2618,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2619,Forest,Water,Water,Water,Water,NULL,NULL,Water
2620,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2621,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2622,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2623,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2624,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2625,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2626,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2627,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2628,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2629,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2630,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2631,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2632,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2633,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2634,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2635,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2636,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2637,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2638,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2639,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2640,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2641,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2642,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2643,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2644,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2645,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2646,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2647,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2648,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2649,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
2650,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2651,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2652,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2653,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2654,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2655,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2656,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2657,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2658,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2659,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2660,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2661,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2662,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2663,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2664,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2665,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2666,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2667,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2668,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2669,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2670,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2671,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2672,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2673,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2674,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2675,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2676,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2677,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2678,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2679,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2680,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2681,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2682,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2683,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2684,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2685,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2686,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2687,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2688,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2689,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2690,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2691,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2692,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2693,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2694,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2695,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2696,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2697,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2698,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2699,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2700,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2701,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2702,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2703,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2704,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2705,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2706,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2707,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2708,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2709,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2710,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2711,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2712,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2713,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2714,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2715,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2716,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
2717,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2718,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2719,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2720,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2721,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2722,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2723,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2724,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2725,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2726,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2727,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2728,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2729,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2730,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2731,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2732,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2733,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2734,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2735,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
