Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NTG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NTG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NTG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NTG_M_R
1989,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1990,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1991,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1992,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1993,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1994,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1995,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1996,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1997,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1998,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1999,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2000,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2001,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2002,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2003,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2004,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2005,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2006,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2007,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2008,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2009,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2010,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2011,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2012,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2013,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2014,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2015,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2016,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2017,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2018,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2019,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2020,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2021,Water,NULL,Water,Water,Water,NULL,NULL,Water
2022,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2023,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2024,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2025,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2026,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2027,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2028,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2029,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2030,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2031,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2032,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2033,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2034,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2035,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2036,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2037,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2038,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2039,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2040,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2041,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2042,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2043,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2044,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2045,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2046,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2047,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2048,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2049,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2050,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2051,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2052,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2053,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2054,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2055,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2056,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2057,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2058,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2059,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2060,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2061,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2062,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2063,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2064,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2065,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2066,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2067,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2068,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2069,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2070,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2071,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2072,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2073,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2074,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2075,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
2076,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2077,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2078,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2079,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2080,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2081,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2082,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2083,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2084,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2085,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2086,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2087,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2088,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2089,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2090,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2091,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2092,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2093,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2094,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2095,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2096,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2097,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2098,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2099,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2100,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2101,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2102,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2103,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2104,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2105,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2106,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2107,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2108,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2109,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2110,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2111,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2112,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2113,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2114,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2115,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2116,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2117,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2118,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2119,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2120,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2121,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2122,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2123,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2124,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2125,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2126,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2127,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2128,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2129,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2130,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2131,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2132,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2133,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2134,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2135,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2136,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2137,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2138,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2139,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2140,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2141,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2142,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2143,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2144,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2145,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2146,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2147,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2148,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2149,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2150,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2151,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2152,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2153,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2154,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2155,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2156,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2157,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2158,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2159,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2160,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2161,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2162,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2163,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2164,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2165,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2166,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2167,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2168,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2169,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2170,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2171,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
2172,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2173,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
2174,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2175,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2176,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2177,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2178,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2179,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2180,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2181,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2182,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2183,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2184,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2185,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2186,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2187,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2188,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2189,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2190,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2191,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2192,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2193,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2194,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2195,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2196,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2197,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2198,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2199,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2200,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2201,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2202,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2203,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2204,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2205,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2206,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2207,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2208,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2209,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2210,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2211,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2212,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2213,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2214,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2215,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2216,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2217,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2218,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2219,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2220,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2221,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2222,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2223,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2224,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2225,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2226,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2227,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2228,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2229,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2230,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2231,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2232,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2233,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2234,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2235,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2236,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2237,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2238,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2239,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2240,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2241,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2242,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2243,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2244,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2245,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2246,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2247,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2248,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2249,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2250,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2251,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2252,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2253,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
2254,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2255,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2256,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2257,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2258,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2259,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2260,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2261,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2262,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2263,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
2264,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
2265,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2266,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
2267,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2268,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
2269,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
2270,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
2271,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
2272,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2273,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
2274,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2275,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2276,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2277,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2278,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2279,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2280,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2281,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2282,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2283,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2284,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2285,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2286,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2287,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2288,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2289,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2290,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2291,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2292,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2293,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2294,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2295,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2296,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2297,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2298,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2299,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2300,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2301,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2302,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2303,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2304,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2305,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2306,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2307,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2308,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2309,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2310,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2311,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2312,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2313,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2314,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2315,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2316,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2317,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2318,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2319,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2320,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
2321,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2322,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2323,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2324,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2325,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2326,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2327,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2328,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2329,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2330,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2331,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2332,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2333,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2334,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
2335,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2336,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2337,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2338,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
