Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGU_M_R
9437,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
9438,Forest,Water,Water,Water,Water,Forest,Water,Water
9439,Forest,Water,Water,Water,Water,Forest,Water,Forest
9440,Forest,Water,Water,Water,Water,Forest,Forest,Forest
9441,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
9442,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9443,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
9444,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9445,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
9446,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
9447,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
9448,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9449,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
9450,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
9451,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
9452,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
9453,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9454,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
9455,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9456,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9457,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
9458,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9459,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
9460,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
9461,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
9462,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
9463,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9464,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9465,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9466,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
9467,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
9468,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9469,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
9470,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9471,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
9472,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
9473,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9474,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
9475,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
9476,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9477,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9478,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
9479,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
9480,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9481,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
9482,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
9483,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
9484,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
9485,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
9486,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
9487,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
9488,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
9489,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9490,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
9491,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
9492,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
9493,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
9494,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
9495,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
9496,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
9497,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
9498,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
9499,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9500,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
9501,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
9502,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
9503,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
9504,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
9505,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
9506,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
9507,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
9508,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9509,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
9510,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9511,Forest,Water,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
9512,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
9513,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
9514,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
9515,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9516,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Water
9517,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
9518,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
9519,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
9520,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
9521,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
9522,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
9523,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9524,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
9525,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
9526,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
9527,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9528,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
9529,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9530,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
9531,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
9532,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9533,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
9534,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9535,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
9536,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
9537,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
9538,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
9539,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
9540,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
9541,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
9542,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
9543,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
9544,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
9545,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
9546,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9547,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
9548,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
9549,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
9550,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
9551,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
9552,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
9553,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
9554,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
9555,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
9556,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
9557,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
9558,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
9559,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Wetland,Forest
9560,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
9561,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
9562,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
9563,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
9564,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
9565,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
9566,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
9567,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
9568,Forest,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Water
9569,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
9570,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
9571,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
9572,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
9573,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
9574,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
9575,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
9576,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
9577,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
9578,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
9579,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
9580,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
9581,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
9582,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
9583,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
9584,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
9585,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9586,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
9587,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
9588,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9589,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9590,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
9591,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
9592,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9593,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
9594,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
9595,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
9596,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
9597,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9598,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9599,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
9600,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9601,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9602,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9603,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
9604,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9605,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
9606,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
9607,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
9608,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
9609,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9610,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9611,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
9612,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
9613,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9614,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
9615,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
9616,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
9617,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
9618,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9619,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9620,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
9621,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9622,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
9623,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
9624,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9625,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
9626,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
9627,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9628,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
9629,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9630,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9631,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
9632,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
9633,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
9634,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
9635,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
9636,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
9637,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
9638,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
9639,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9640,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9641,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
9642,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
9643,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
9644,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
9645,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
9646,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9647,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
9648,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
9649,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9650,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
9651,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
9652,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9653,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
9654,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9655,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
9656,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
9657,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9658,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
9659,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
9660,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
9661,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
9662,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
9663,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
9664,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
9665,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9666,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
9667,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
9668,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9669,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
9670,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
9671,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9672,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
9673,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
9674,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
9675,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
9676,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
9677,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
9678,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
9679,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Water
9680,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
9681,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
9682,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
9683,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
9684,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
9685,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
9686,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
9687,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,NULL
9688,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
9689,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
9690,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
9691,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
9692,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
9693,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
9694,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
9695,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
9696,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
9697,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
9698,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Built-up
9699,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9700,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
9701,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
9702,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
9703,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
9704,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
9705,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
9706,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
9707,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
9708,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
9709,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
9710,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9711,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
9712,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
9713,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
9714,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
9715,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
9716,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
9717,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9718,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9719,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9720,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9721,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
9722,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
9723,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9724,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9725,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
9726,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9727,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
9728,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
9729,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
9730,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9731,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
9732,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9733,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
9734,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
9735,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Water
9736,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
9737,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
9738,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
9739,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
9740,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
9741,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
9742,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
9743,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
9744,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Water
9745,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
9746,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
9747,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
9748,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9749,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
9750,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9751,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
9752,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
9753,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
9754,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
9755,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
