Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R
5549,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
5550,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Bareland
5551,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5552,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5553,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
5554,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
5555,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5556,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
5557,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5558,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
5559,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
5560,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5561,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5562,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5563,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5564,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5565,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Water,Water
5566,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,NULL,Bareland
5567,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
5568,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
5569,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
5570,Bareland,NULL,Water,NULL,Water,Bareland,Wetland,Bareland
5571,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
5572,Bareland,NULL,Water,NULL,Water,Water,Grassland,Grassland
5573,Bareland,NULL,Water,NULL,Water,Water,Grassland,Bareland
5574,Bareland,NULL,Water,NULL,Water,Water,Wetland,Water
5575,Bareland,NULL,Water,NULL,Water,Water,Water,Bareland
5576,Bareland,NULL,Water,NULL,Water,Water,Water,Water
5577,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
5578,Bareland,NULL,Water,Water,Water,Water,Grassland,Forest
5579,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5580,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5581,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5582,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5583,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5584,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
5585,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5586,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5587,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5588,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
5589,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5590,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5591,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5592,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5593,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5594,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
5595,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5596,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5597,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5598,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5599,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
5600,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
5601,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5602,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5603,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5604,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5605,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5606,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
5607,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5608,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
5609,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
5610,Bareland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
5611,Bareland,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
5612,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5613,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
5614,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5615,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5616,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5617,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5618,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5619,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5620,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5621,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
5622,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5623,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5624,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5625,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5626,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
5627,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
5628,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5629,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5630,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5631,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5632,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5633,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5634,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5635,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5636,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5637,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5638,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
5639,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
5640,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5641,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5642,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5643,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5644,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5645,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5646,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5647,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5648,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5649,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
5650,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
5651,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5652,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5653,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
5654,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
5655,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5656,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5657,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5658,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5659,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
5660,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5661,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5662,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5663,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
5664,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
5665,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Water,Built-up
5666,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
5667,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5668,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5669,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
5670,Bareland,Cropland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
5671,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
5672,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
5673,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
5674,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5675,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5676,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5677,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5678,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5679,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5680,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5681,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5682,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5683,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5684,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5685,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5686,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5687,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
5688,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5689,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5690,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5691,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5692,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5693,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5694,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5695,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5696,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5697,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5698,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5699,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5700,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5701,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5702,Bareland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5703,Bareland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5704,Bareland,Cropland,Wetland,Water,Wetland,Bareland,Water,Forest
5705,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
5706,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5707,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
5708,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5709,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5710,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
5711,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
5712,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
5713,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
5714,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5715,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5716,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5717,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5718,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5719,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5720,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5721,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
5722,Bareland,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
5723,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5724,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5725,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5726,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5727,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5728,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5729,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5730,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5731,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
5732,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
5733,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5734,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
5735,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5736,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
5737,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
5738,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5739,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
5740,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
5741,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5742,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5743,Bareland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5744,Bareland,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5745,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5746,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
5747,Bareland,Wetland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5748,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5749,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
5750,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5751,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5752,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5753,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5754,Bareland,Wetland,Grassland,Water,Non_Wetland,Water,Water,Grassland
5755,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5756,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5757,Bareland,Wetland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
5758,Bareland,Wetland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
5759,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
5760,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
5761,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
5762,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5763,Bareland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
5764,Bareland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Bareland
5765,Bareland,Wetland,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
5766,Bareland,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Bareland
5767,Bareland,Wetland,Water,NULL,Water,Grassland,Water,Grassland
5768,Bareland,Wetland,Water,NULL,Water,Bareland,Water,Grassland
5769,Bareland,Wetland,Water,NULL,Water,Water,Water,Grassland
5770,Bareland,Wetland,Water,Water,Water,Water,Water,Grassland
5771,Bareland,Wetland,Water,Water,Water,Water,Water,Water
5772,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5773,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5774,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5775,Bareland,Wetland,Forest,Water,Non_Wetland,Grassland,Water,Grassland
5776,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Grassland,Water
5777,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5778,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5779,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland,NULL,Water
5780,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5781,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5782,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5783,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5784,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
5785,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland,Built-up,Forest
5786,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
5787,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
5788,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5789,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland,Built-up,Bareland
5790,Bareland,Bareland,Water,NULL,Water,Bareland,Water,Forest
5791,Bareland,Bareland,Water,NULL,Water,Water,Water,Grassland
5792,Bareland,Bareland,Water,Non_Water,Water,Bareland,Grassland,Water
5793,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Water
5794,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
5795,Bareland,Bareland,Water,Water,Water,Water,Water,Water
5796,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
5797,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5798,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5799,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5800,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5801,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5802,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5803,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5804,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5805,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
5806,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5807,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
5808,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5809,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
5810,Bareland,Built-up,Grassland,Water,Non_Wetland,Grassland,Built-up,Grassland
5811,Bareland,Built-up,Grassland,Water,Non_Wetland,Grassland,Built-up,Bareland
5812,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5813,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5814,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5815,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5816,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5817,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5818,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
5819,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5820,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
5821,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
5822,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5823,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5824,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
5825,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5826,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5827,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
5828,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
5829,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5830,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
5831,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
5832,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
5833,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
5834,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5835,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5836,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5837,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5838,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5839,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
5840,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
5841,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
5842,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5843,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5844,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
5845,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5846,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5847,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
5848,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
