Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NNF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NNF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NNF_M_R
3104,Water,Forest,Water,Water,Water,Wetland,Wetland,Grassland
3105,Water,Forest,Water,Water,Water,Wetland,Wetland,Wetland
3106,Water,Forest,Water,Water,Water,Wetland,Wetland,Forest
3107,Water,Forest,Water,Water,Water,Wetland,Water,Forest
3108,Water,Forest,Water,Water,Water,Water,Wetland,Grassland
3109,Water,Forest,Water,Water,Water,Water,Wetland,Wetland
3110,Water,Forest,Water,Water,Water,Water,Wetland,Water
3111,Water,Forest,Water,Water,Water,Water,Wetland,Forest
3112,Water,Forest,Water,Water,Water,Water,Water,Grassland
3113,Water,Forest,Water,Water,Water,Water,Water,Wetland
3114,Water,Forest,Water,Water,Water,Water,Water,Water
3115,Water,Forest,Water,Water,Water,Water,Water,Forest
3116,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3117,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3118,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
3119,Water,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
3120,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3121,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
3122,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3123,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3124,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
3125,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3126,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3127,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3128,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
3129,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3130,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3131,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3132,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
3133,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
3134,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Water,Bareland
3135,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3136,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3137,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3138,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
3139,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
3140,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Water,Bareland
3141,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
3142,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
3143,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
3144,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
3145,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
3146,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3147,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3148,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3149,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
3150,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
3151,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3152,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
3153,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
3154,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
3155,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3156,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3157,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
3158,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3159,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
3160,Permanent_ice_and_snow,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
3161,Permanent_ice_and_snow,NULL,Water,Water,Water,Wetland,Water,Wetland
3162,Permanent_ice_and_snow,NULL,Water,Water,Water,Wetland,Water,Forest
3163,Permanent_ice_and_snow,NULL,Water,Water,Water,Water,Wetland,Wetland
3164,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3165,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
3166,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3167,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
3168,Permanent_ice_and_snow,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
3169,Permanent_ice_and_snow,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
3170,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3171,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3172,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
3173,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3174,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3175,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3176,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3177,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Bareland
3178,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Built-up
3179,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3180,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
3181,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3182,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3183,Permanent_ice_and_snow,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3184,Permanent_ice_and_snow,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3185,Permanent_ice_and_snow,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Water
3186,Permanent_ice_and_snow,Wetland,Grassland,Water,Non_Wetland,Water,Water,Wetland
3187,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3188,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3189,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3190,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
3191,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
3192,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3193,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3194,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
3195,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3196,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
3197,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
3198,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Water,Bareland
3199,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
3200,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
3201,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
3202,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
3203,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
3204,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
3205,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
3206,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
3207,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Water,Water
3208,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3209,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3210,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3211,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3212,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3213,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3214,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3215,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3216,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3217,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3218,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
3219,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Grassland,Water,Bareland
3220,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3221,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3222,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Bareland
3223,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
3224,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
3225,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
3226,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Water,Bareland
3227,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
3228,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
3229,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Wetland,Bareland
3230,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
3231,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
3232,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
3233,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
3234,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Water,Water
3235,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Water,Forest
3236,Permanent_ice_and_snow,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3237,Permanent_ice_and_snow,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
3238,Permanent_ice_and_snow,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
3239,Permanent_ice_and_snow,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
3240,Permanent_ice_and_snow,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
3241,Permanent_ice_and_snow,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3242,Permanent_ice_and_snow,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Water
3243,Permanent_ice_and_snow,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
3244,Permanent_ice_and_snow,Wetland,Water,NULL,Water,Grassland,Wetland,Grassland
3245,Permanent_ice_and_snow,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
3246,Permanent_ice_and_snow,Wetland,Water,NULL,Water,Wetland,Water,Grassland
3247,Permanent_ice_and_snow,Wetland,Water,NULL,Water,Wetland,Water,Wetland
3248,Permanent_ice_and_snow,Wetland,Water,NULL,Water,Wetland,Water,Forest
3249,Permanent_ice_and_snow,Wetland,Water,NULL,Water,Water,Wetland,Grassland
3250,Permanent_ice_and_snow,Wetland,Water,NULL,Water,Water,Water,Grassland
3251,Permanent_ice_and_snow,Wetland,Water,NULL,Water,Water,Water,Wetland
3252,Permanent_ice_and_snow,Wetland,Water,NULL,Water,Water,Water,Water
3253,Permanent_ice_and_snow,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
3254,Permanent_ice_and_snow,Wetland,Water,Non_Water,Water,Wetland,Water,Water
3255,Permanent_ice_and_snow,Wetland,Water,Non_Water,Water,Water,Water,Wetland
3256,Permanent_ice_and_snow,Wetland,Water,Water,Water,Grassland,Water,Bareland
3257,Permanent_ice_and_snow,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
3258,Permanent_ice_and_snow,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
3259,Permanent_ice_and_snow,Wetland,Water,Water,Water,Wetland,Wetland,Forest
3260,Permanent_ice_and_snow,Wetland,Water,Water,Water,Wetland,Water,Grassland
3261,Permanent_ice_and_snow,Wetland,Water,Water,Water,Wetland,Water,Wetland
3262,Permanent_ice_and_snow,Wetland,Water,Water,Water,Wetland,Water,Bareland
3263,Permanent_ice_and_snow,Wetland,Water,Water,Water,Wetland,Water,Water
3264,Permanent_ice_and_snow,Wetland,Water,Water,Water,Water,Wetland,Grassland
3265,Permanent_ice_and_snow,Wetland,Water,Water,Water,Water,Wetland,Wetland
3266,Permanent_ice_and_snow,Wetland,Water,Water,Water,Water,Wetland,Bareland
3267,Permanent_ice_and_snow,Wetland,Water,Water,Water,Water,Wetland,Water
3268,Permanent_ice_and_snow,Wetland,Water,Water,Water,Water,Water,Grassland
3269,Permanent_ice_and_snow,Wetland,Water,Water,Water,Water,Water,Wetland
3270,Permanent_ice_and_snow,Wetland,Water,Water,Water,Water,Water,Bareland
3271,Permanent_ice_and_snow,Wetland,Water,Water,Water,Water,Water,Water
3272,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3273,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3274,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3275,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3276,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
3277,Permanent_ice_and_snow,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3278,Permanent_ice_and_snow,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
3279,Permanent_ice_and_snow,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
3280,Permanent_ice_and_snow,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
3281,Permanent_ice_and_snow,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
3282,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3283,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
3284,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3285,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
3286,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,Wetland,Water,Wetland
3287,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
3288,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3289,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
3290,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
3291,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
3292,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
3293,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
3294,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Wetland,Water,Wetland
3295,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Wetland,Water,Water
3296,Permanent_ice_and_snow,Bareland,Water,Water,Water,Grassland,Water,Bareland
3297,Permanent_ice_and_snow,Bareland,Water,Water,Water,Wetland,Wetland,Water
3298,Permanent_ice_and_snow,Bareland,Water,Water,Water,Wetland,Water,Grassland
3299,Permanent_ice_and_snow,Bareland,Water,Water,Water,Wetland,Water,Water
3300,Permanent_ice_and_snow,Bareland,Water,Water,Water,Water,Wetland,Water
3301,Permanent_ice_and_snow,Bareland,Water,Water,Water,Water,Water,Grassland
3302,Permanent_ice_and_snow,Bareland,Water,Water,Water,Water,Water,Wetland
3303,Permanent_ice_and_snow,Bareland,Water,Water,Water,Water,Water,Water
3304,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3305,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
3306,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3307,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3308,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3309,Permanent_ice_and_snow,Built-up,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3310,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3311,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
3312,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3313,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,Wetland,Water,Water
3314,Permanent_ice_and_snow,Built-up,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3315,Permanent_ice_and_snow,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
3316,Permanent_ice_and_snow,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
3317,Permanent_ice_and_snow,Built-up,Wetland,Water,Wetland,Water,Water,Wetland
3318,Permanent_ice_and_snow,Built-up,Wetland,Water,Wetland,Water,Water,Water
3319,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3320,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Bareland
3321,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
3322,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
3323,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3324,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
3325,Permanent_ice_and_snow,Built-up,Water,NULL,Water,Wetland,Wetland,Water
3326,Permanent_ice_and_snow,Built-up,Water,Water,Water,Wetland,Water,Grassland
3327,Permanent_ice_and_snow,Built-up,Water,Water,Water,Wetland,Water,Water
3328,Permanent_ice_and_snow,Built-up,Water,Water,Water,Water,Water,Water
3329,Permanent_ice_and_snow,Built-up,Water,Water,Water,Water,Water,Forest
3330,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3331,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3332,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3333,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
3334,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3335,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3336,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3337,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3338,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3339,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3340,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
3341,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3342,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
3343,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
3344,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3345,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3346,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Water,Wetland
3347,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Water,Forest
3348,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
3349,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3350,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3351,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3352,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3353,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3354,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
3355,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3356,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
3357,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3358,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
3359,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Wetland,Water,Water
3360,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Wetland,Water,Forest
3361,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Wetland,Forest,Wetland
3362,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
3363,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
3364,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Wetland,Water
3365,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Wetland,Forest
3366,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Grassland
3367,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Wetland
