Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LEJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LEJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LEJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LEJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LEJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LEJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LEJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LEJ_M_R
17216,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
17217,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
17218,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
17219,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
17220,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
17221,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
17222,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
17223,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
17224,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
17225,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
17226,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
17227,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
17228,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
17229,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
17230,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
17231,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
17232,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
17233,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
17234,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
17235,Forest,Built-up,Water,Water,Water,Shrubland,Shrubland,Grassland
17236,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
17237,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
17238,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
17239,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
17240,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
17241,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
17242,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17243,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17244,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
17245,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
17246,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
17247,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
17248,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
17249,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
17250,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17251,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
17252,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
17253,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
17254,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
17255,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
17256,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
17257,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
17258,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
17259,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
17260,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
17261,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
17262,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
17263,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
17264,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
17265,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
17266,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
17267,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
17268,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
17269,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
17270,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
17271,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
17272,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
17273,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
17274,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17275,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17276,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
17277,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
17278,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17279,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17280,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
17281,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
17282,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
17283,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
17284,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
17285,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
17286,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
17287,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
17288,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
17289,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
17290,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
17291,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
17292,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17293,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
17294,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
17295,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
17296,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
17297,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
17298,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
17299,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
17300,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
17301,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
17302,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
17303,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
17304,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
17305,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
17306,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
17307,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
17308,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
17309,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
17310,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
17311,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
17312,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
17313,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
17314,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
17315,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
17316,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Water
17317,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
17318,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17319,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
17320,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
17321,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
17322,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
17323,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
17324,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
17325,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
17326,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
17327,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
17328,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
17329,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
17330,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
17331,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
17332,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
17333,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
17334,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
17335,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
17336,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Wetland
17337,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
17338,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
17339,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
17340,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Bareland
17341,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
17342,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
17343,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
17344,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
17345,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
17346,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
17347,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
17348,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
17349,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
17350,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
17351,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
17352,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
17353,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
17354,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
17355,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
17356,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
17357,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
17358,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
17359,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
17360,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
17361,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
17362,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
17363,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
17364,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
17365,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
17366,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
17367,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
17368,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
17369,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
17370,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
17371,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
17372,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
17373,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
17374,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
17375,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
17376,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
17377,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Water
17378,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
17379,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
17380,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
17381,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
17382,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
17383,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
17384,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
17385,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,NULL,Water
17386,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
17387,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
17388,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
17389,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
17390,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Wetland
17391,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Water
17392,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
17393,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
17394,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
17395,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
17396,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
17397,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
17398,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
17399,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
17400,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
17401,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
17402,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
17403,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
17404,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
17405,Forest,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
17406,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
17407,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
17408,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
17409,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,Forest
17410,Forest,Water,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
17411,Forest,Water,NULL,Water,Non_Wetland,Wetland,Shrubland,Wetland
17412,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
17413,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Forest
17414,Forest,Water,NULL,Water,Non_Wetland,Bareland,NULL,Water
17415,Forest,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
17416,Forest,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Forest
17417,Forest,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Wetland
17418,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Wetland
17419,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Wetland
17420,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
17421,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
17422,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
17423,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
17424,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
17425,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
17426,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
17427,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
17428,Forest,Water,NULL,Water,Non_Wetland,Forest,NULL,Forest
17429,Forest,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
17430,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
17431,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
17432,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
17433,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
17434,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
17435,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
17436,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
17437,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
17438,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
17439,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
17440,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
17441,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
17442,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
17443,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
17444,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
17445,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
17446,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17447,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
17448,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
17449,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
17450,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
17451,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17452,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17453,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
17454,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
17455,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17456,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17457,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
17458,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
17459,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17460,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
17461,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
17462,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
17463,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
17464,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
17465,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
17466,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
17467,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
17468,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
17469,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
17470,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
17471,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
17472,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
17473,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
17474,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
17475,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
17476,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17477,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
17478,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
17479,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
17480,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
17481,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
17482,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
17483,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
17484,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
17485,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
17486,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
17487,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
17488,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
17489,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
17490,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
17491,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
17492,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
17493,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
17494,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
17495,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
17496,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
17497,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
17498,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
17499,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
17500,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
17501,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
17502,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
17503,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
17504,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
17505,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
17506,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
17507,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
17508,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
17509,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
17510,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
17511,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
17512,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
17513,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17514,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
17515,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
17516,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
17517,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
17518,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
17519,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
17520,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
17521,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
17522,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
17523,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
17524,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
17525,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
17526,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
17527,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
17528,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
17529,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
17530,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
17531,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
17532,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
17533,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
17534,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
17535,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
17536,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
17537,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
17538,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
17539,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
17540,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
17541,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
17542,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
