Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KHA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KHA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KHA_M_R
2663,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2664,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2665,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2666,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2667,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2668,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2669,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2670,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2671,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2672,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2673,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2674,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2675,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2676,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2677,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2678,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2679,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2680,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2681,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2682,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2683,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2684,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2685,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2686,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2687,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2688,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2689,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2690,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2691,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2692,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2693,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2694,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2695,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2696,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2697,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2698,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2699,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2700,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2701,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2702,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2703,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2704,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2705,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2706,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2707,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2708,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2709,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2710,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2711,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2712,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2713,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2714,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2715,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2716,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2717,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2718,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2719,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2720,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2721,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2722,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2723,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2724,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2725,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2726,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2727,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2728,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2729,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2730,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2731,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2732,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2733,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2734,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2735,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2736,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2737,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2738,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2739,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2740,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2741,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2742,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2743,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2744,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2745,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2746,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2747,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2748,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2749,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2750,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2751,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2752,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2753,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2754,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2755,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2756,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2757,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2758,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2759,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2760,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2761,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2762,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2763,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2764,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2765,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2766,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2767,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2768,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2769,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2770,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2771,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2772,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2773,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2774,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2775,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2776,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2777,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2778,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2779,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2780,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2781,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2782,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2783,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2784,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2785,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2786,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2787,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2788,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2789,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2790,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2791,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2792,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2793,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2794,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2795,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2796,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2797,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2798,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2799,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2800,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2801,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2802,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2803,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2804,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2805,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2806,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2807,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2808,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2809,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2810,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2811,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2812,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2813,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2814,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2815,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2816,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2817,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2818,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2819,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2820,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2821,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2822,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2823,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2824,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2825,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2826,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2827,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2828,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2829,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2830,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2831,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2832,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2833,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2834,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2835,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2836,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2837,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2838,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2839,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2840,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2841,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2842,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2843,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2844,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2845,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2846,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2847,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2848,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2849,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2850,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2851,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2852,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2853,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
2854,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2855,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2856,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2857,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2858,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2859,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2860,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2861,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2862,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2863,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2864,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2865,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2866,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2867,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2868,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2869,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2870,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2871,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2872,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2873,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2874,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2875,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2876,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2877,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2878,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2879,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2880,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2881,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2882,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2883,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2884,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2885,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2886,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2887,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2888,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2889,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2890,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2891,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2892,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2893,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2894,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2895,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2896,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2897,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2898,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2899,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2900,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2901,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2902,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2903,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2904,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2905,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2906,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2907,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2908,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2909,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2910,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2911,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2912,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2913,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2914,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2915,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2916,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2917,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2918,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2919,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2920,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2921,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2922,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2923,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2924,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2925,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2926,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2927,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2928,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2929,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2930,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2931,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2932,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2933,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2934,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2935,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2936,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2937,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2938,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2939,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2940,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2941,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2942,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2943,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2944,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2945,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2946,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2947,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2948,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2949,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2950,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2951,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2952,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2953,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2954,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2955,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2956,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2957,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2958,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2959,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2960,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2961,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2962,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2963,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2964,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2965,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2966,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2967,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2968,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2969,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2970,Forest,Water,Water,Water,Water,NULL,NULL,Water
2971,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2972,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2973,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2974,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2975,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2976,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2977,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2978,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2979,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2980,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2981,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2982,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2983,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
2984,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2985,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2986,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2987,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2988,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2989,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2990,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2991,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2992,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2993,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2994,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2995,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2996,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2997,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2998,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2999,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3000,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3001,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3002,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3003,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
