Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKH_M_R
13672,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13673,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
13674,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13675,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
13676,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
13677,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
13678,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13679,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
13680,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
13681,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
13682,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13683,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
13684,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
13685,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
13686,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
13687,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
13688,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
13689,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
13690,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
13691,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
13692,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
13693,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
13694,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
13695,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
13696,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
13697,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
13698,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13699,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
13700,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
13701,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
13702,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
13703,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
13704,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
13705,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
13706,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13707,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
13708,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
13709,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13710,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
13711,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13712,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13713,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
13714,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13715,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13716,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
13717,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13718,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
13719,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13720,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
13721,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
13722,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
13723,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
13724,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
13725,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13726,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
13727,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13728,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13729,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13730,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13731,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
13732,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13733,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13734,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
13735,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13736,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
13737,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13738,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13739,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
13740,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13741,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
13742,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
13743,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
13744,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13745,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
13746,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
13747,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
13748,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
13749,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13750,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
13751,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
13752,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13753,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
13754,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
13755,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
13756,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
13757,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
13758,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
13759,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
13760,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
13761,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
13762,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
13763,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13764,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
13765,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13766,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
13767,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
13768,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
13769,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
13770,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13771,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
13772,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
13773,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
13774,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
13775,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
13776,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
13777,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Water
13778,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
13779,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
13780,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
13781,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
13782,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13783,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
13784,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
13785,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13786,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13787,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
13788,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
13789,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
13790,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
13791,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13792,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
13793,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
13794,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
13795,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
13796,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
13797,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
13798,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
13799,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13800,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
13801,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
13802,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
13803,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
13804,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
13805,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
13806,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
13807,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
13808,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
13809,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
13810,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
13811,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
13812,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
13813,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
13814,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
13815,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
13816,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Forest,Grassland
13817,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Forest,Forest
13818,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Forest
13819,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
13820,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
13821,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Shrubland,NULL
13822,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Water
13823,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Forest
13824,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Water
13825,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
13826,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,NULL
13827,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
13828,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
13829,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
13830,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
13831,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
13832,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
13833,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
13834,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
13835,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
13836,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
13837,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
13838,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
13839,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
13840,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
13841,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
13842,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
13843,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
13844,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13845,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
13846,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13847,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13848,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13849,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13850,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13851,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13852,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
13853,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13854,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13855,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13856,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13857,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
13858,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13859,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
13860,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
13861,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
13862,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
13863,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13864,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13865,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13866,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
13867,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13868,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13869,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
13870,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13871,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
13872,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
13873,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
13874,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
13875,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13876,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
13877,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
13878,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
13879,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
13880,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
13881,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
13882,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
13883,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13884,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
13885,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
13886,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
13887,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
13888,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
13889,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
13890,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
13891,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
13892,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
13893,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
13894,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
13895,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
13896,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
13897,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
13898,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
13899,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13900,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
13901,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
13902,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
13903,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
13904,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
13905,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
13906,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
13907,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
13908,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
13909,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
13910,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
13911,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
13912,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
13913,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
13914,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
13915,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13916,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
13917,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
13918,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13919,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13920,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13921,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
13922,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13923,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13924,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13925,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13926,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13927,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13928,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
13929,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13930,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
13931,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13932,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
13933,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13934,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
13935,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13936,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
13937,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
13938,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13939,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
13940,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Built-up
13941,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
13942,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
13943,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
13944,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
13945,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
13946,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13947,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13948,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13949,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
13950,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
13951,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13952,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
13953,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13954,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13955,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
13956,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
13957,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13958,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
13959,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
13960,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
13961,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13962,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
13963,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13964,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
13965,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
13966,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
13967,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
13968,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
13969,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
13970,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
13971,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
13972,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
13973,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
13974,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
13975,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
13976,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13977,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
13978,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
13979,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
13980,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
13981,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
13982,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
13983,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
13984,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
13985,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13986,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Water
