Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R
14573,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
14574,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
14575,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
14576,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14577,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
14578,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
14579,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
14580,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
14581,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
14582,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
14583,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
14584,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
14585,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
14586,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
14587,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
14588,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Cropland
14589,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
14590,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
14591,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14592,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
14593,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Wetland
14594,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
14595,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
14596,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
14597,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
14598,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
14599,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
14600,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
14601,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
14602,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14603,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14604,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14605,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
14606,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
14607,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
14608,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
14609,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
14610,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
14611,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14612,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14613,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
14614,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
14615,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
14616,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
14617,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
14618,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
14619,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14620,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
14621,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
14622,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
14623,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
14624,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14625,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
14626,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
14627,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
14628,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
14629,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
14630,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
14631,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
14632,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
14633,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
14634,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
14635,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
14636,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
14637,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
14638,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
14639,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
14640,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
14641,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
14642,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
14643,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
14644,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
14645,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
14646,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
14647,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
14648,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14649,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
14650,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
14651,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
14652,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14653,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
14654,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
14655,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
14656,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
14657,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
14658,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
14659,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
14660,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14661,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14662,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
14663,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
14664,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
14665,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
14666,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
14667,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
14668,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
14669,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
14670,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
14671,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
14672,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
14673,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
14674,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
14675,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
14676,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
14677,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
14678,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
14679,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
14680,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
14681,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
14682,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
14683,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
14684,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
14685,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
14686,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
14687,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
14688,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
14689,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
14690,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
14691,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
14692,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14693,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
14694,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14695,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
14696,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
14697,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
14698,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,NULL
14699,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
14700,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
14701,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
14702,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
14703,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
14704,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Cropland
14705,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
14706,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
14707,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
14708,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
14709,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
14710,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
14711,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,NULL
14712,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
14713,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
14714,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
14715,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
14716,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
14717,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
14718,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
14719,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
14720,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
14721,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
14722,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
14723,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
14724,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
14725,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
14726,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
14727,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
14728,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
14729,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Wetland
14730,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
14731,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
14732,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14733,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
14734,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
14735,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
14736,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14737,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
14738,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
14739,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14740,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
14741,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
14742,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
14743,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
14744,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,NULL
14745,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
14746,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
14747,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14748,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
14749,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Water
14750,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
14751,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14752,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14753,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
14754,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14755,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
14756,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
14757,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
14758,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Bareland
14759,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
14760,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
14761,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
14762,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
14763,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
14764,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
14765,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14766,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
14767,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
14768,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
14769,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
14770,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
14771,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14772,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
14773,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
14774,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
14775,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Built-up
14776,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
14777,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
14778,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
14779,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
14780,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
14781,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14782,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
14783,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
14784,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
14785,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14786,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
14787,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
14788,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14789,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
14790,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
14791,Forest,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
14792,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
14793,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Forest
14794,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
14795,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
14796,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,NULL
14797,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
14798,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
14799,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
14800,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
14801,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
14802,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
14803,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
14804,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
14805,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
14806,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,NULL
14807,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
14808,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Cropland
14809,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Bareland
14810,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Forest
14811,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,NULL
14812,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
14813,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
14814,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
14815,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
14816,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
14817,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Bareland
14818,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
14819,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Bareland
14820,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Forest,NULL
14821,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
14822,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
14823,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Bareland
14824,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
14825,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
14826,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
14827,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
14828,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
14829,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
14830,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
14831,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
14832,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Forest
14833,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
14834,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Water
14835,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
14836,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Forest,Water
14837,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Forest,Forest
14838,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,NULL
14839,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
14840,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
14841,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Cropland
14842,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,NULL
14843,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
14844,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
14845,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
14846,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
14847,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
14848,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
14849,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
14850,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
14851,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Shrubland,Grassland
14852,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Shrubland,Water
14853,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Built-up
14854,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
14855,Forest,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
14856,Forest,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Forest
14857,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
14858,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
14859,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Forest
14860,Forest,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
14861,Forest,NULL,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
14862,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
14863,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
14864,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
14865,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
14866,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
14867,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
14868,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,NULL
14869,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
14870,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
14871,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
14872,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Bareland
14873,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Water
14874,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
14875,Forest,NULL,Wetland,NULL,Wetland,NULL,Built-up,Grassland
14876,Forest,NULL,Wetland,NULL,Wetland,NULL,Built-up,Bareland
14877,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
14878,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
14879,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
14880,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
14881,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
14882,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
14883,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
14884,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Water
14885,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
14886,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
14887,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
14888,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
14889,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
14890,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
14891,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
14892,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
14893,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
14894,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
14895,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
14896,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
14897,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
14898,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
