Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXA_M_R
14846,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
14847,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14848,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14849,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14850,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14851,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Wetland
14852,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
14853,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14854,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Built-up,Water
14855,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
14856,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
14857,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
14858,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
14859,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
14860,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
14861,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
14862,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
14863,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
14864,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
14865,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
14866,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
14867,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
14868,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
14869,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
14870,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Forest,Water
14871,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Water
14872,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
14873,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
14874,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
14875,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
14876,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
14877,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
14878,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14879,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
14880,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14881,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
14882,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
14883,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14884,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
14885,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
14886,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
14887,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Wetland
14888,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
14889,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Water
14890,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
14891,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
14892,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
14893,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
14894,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
14895,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14896,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
14897,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
14898,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
14899,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
14900,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
14901,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Built-up
14902,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
14903,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
14904,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
14905,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Wetland
14906,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
14907,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
14908,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
14909,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
14910,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
14911,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Cropland
14912,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Wetland
14913,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
14914,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Water
14915,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
14916,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Wetland
14917,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Bareland
14918,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Water
14919,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
14920,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
14921,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
14922,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
14923,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Built-up
14924,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
14925,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
14926,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
14927,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
14928,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
14929,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
14930,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Water
14931,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
14932,Water,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
14933,Water,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Wetland
14934,Water,Water,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
14935,Water,Water,Cropland,NULL,Non_Wetland,Forest,Bareland,Cropland
14936,Water,Water,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
14937,Water,Water,Cropland,NULL,Non_Wetland,Forest,Bareland,Water
14938,Water,Water,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
14939,Water,Water,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
14940,Water,Water,Cropland,NULL,Non_Wetland,Forest,Built-up,Water
14941,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
14942,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Cropland
14943,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Wetland
14944,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
14945,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
14946,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
14947,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Wetland
14948,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
14949,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
14950,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14951,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
14952,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
14953,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
14954,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14955,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
14956,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14957,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
14958,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
14959,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
14960,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Water
14961,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
14962,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
14963,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
14964,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
14965,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
14966,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14967,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
14968,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
14969,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
14970,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14971,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
14972,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Wetland
14973,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
14974,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
14975,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
14976,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Water
14977,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
14978,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14979,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
14980,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
14981,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
14982,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
14983,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Water
14984,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
14985,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
14986,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
14987,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
14988,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
14989,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Bareland
14990,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Built-up,Grassland
14991,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Grassland
14992,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Bareland
14993,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
14994,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14995,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
14996,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
14997,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
14998,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
14999,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
15000,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
15001,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
15002,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
15003,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
15004,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
15005,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
15006,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Wetland
15007,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
15008,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
15009,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
15010,Water,Water,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
15011,Water,Water,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
15012,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
15013,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
15014,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
15015,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
15016,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
15017,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Wetland
15018,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Bareland
15019,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Water
15020,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Built-up,Grassland
15021,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Built-up,Wetland
15022,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Built-up,Bareland
15023,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Built-up,Water
15024,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
15025,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
15026,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
15027,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
15028,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
15029,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
15030,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
15031,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Water
15032,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
15033,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Water
15034,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
15035,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Wetland
15036,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Wetland
15037,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
15038,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
15039,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
15040,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
15041,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
15042,Water,Water,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
15043,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
15044,Water,Water,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
15045,Water,Water,Cropland,Water,Non_Wetland,NULL,Bareland,Water
15046,Water,Water,Cropland,Water,Non_Wetland,NULL,Built-up,Grassland
15047,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
15048,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Wetland
15049,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Bareland
15050,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
15051,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
15052,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
15053,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15054,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
15055,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Bareland,Grassland
15056,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Bareland,Wetland
15057,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
15058,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Wetland
15059,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Bareland
15060,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
15061,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
15062,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Bareland
15063,Water,Water,Cropland,Water,Non_Wetland,Grassland,Shrubland,Water
15064,Water,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
15065,Water,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Bareland
15066,Water,Water,Cropland,Water,Non_Wetland,Grassland,Built-up,Grassland
15067,Water,Water,Cropland,Water,Non_Wetland,Grassland,Built-up,Water
15068,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
15069,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
15070,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
15071,Water,Water,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
15072,Water,Water,Cropland,Water,Non_Wetland,Cropland,NULL,Bareland
15073,Water,Water,Cropland,Water,Non_Wetland,Cropland,NULL,Water
15074,Water,Water,Cropland,Water,Non_Wetland,Cropland,Water,Grassland
15075,Water,Water,Cropland,Water,Non_Wetland,Cropland,Water,Bareland
15076,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
15077,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
15078,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
15079,Water,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Grassland
15080,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
15081,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
15082,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
15083,Water,Water,Cropland,Water,Non_Wetland,Bareland,Built-up,Grassland
15084,Water,Water,Cropland,Water,Non_Wetland,Bareland,Built-up,Water
15085,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
15086,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Wetland
15087,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
15088,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
15089,Water,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
15090,Water,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
15091,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
15092,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Wetland
15093,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
15094,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
15095,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
15096,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Grassland
15097,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Wetland
15098,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Bareland
15099,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Water
15100,Water,Water,Cropland,Water,Non_Wetland,Water,Built-up,Water
15101,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
15102,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Cropland
15103,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
15104,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
15105,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Built-up
15106,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
15107,Water,Water,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
15108,Water,Water,Cropland,Water,Non_Wetland,Forest,Bareland,Grassland
15109,Water,Water,Cropland,Water,Non_Wetland,Forest,Bareland,Water
15110,Water,Water,Cropland,Water,Non_Wetland,Forest,Built-up,Water
15111,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Grassland
15112,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Wetland
15113,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Water
15114,Water,Water,Wetland,NULL,NULL,NULL,Water,Grassland
15115,Water,Water,Wetland,NULL,NULL,Shrubland,Water,Water
15116,Water,Water,Wetland,NULL,NULL,Grassland,Water,Bareland
15117,Water,Water,Wetland,NULL,NULL,Grassland,Water,Water
15118,Water,Water,Wetland,NULL,NULL,Bareland,Water,Bareland
15119,Water,Water,Wetland,NULL,NULL,Water,Water,Bareland
15120,Water,Water,Wetland,NULL,NULL,Water,Water,Water
15121,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
15122,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
15123,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
15124,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
15125,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
15126,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
15127,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
15128,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
15129,Water,Water,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
15130,Water,Water,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
15131,Water,Water,Wetland,NULL,Wetland,NULL,Shrubland,Water
15132,Water,Water,Wetland,NULL,Wetland,NULL,Shrubland,Forest
15133,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Grassland
15134,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Wetland
15135,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Bareland
15136,Water,Water,Wetland,NULL,Wetland,NULL,Built-up,Grassland
15137,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
15138,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
15139,Water,Water,Wetland,NULL,Wetland,NULL,Water,Bareland
15140,Water,Water,Wetland,NULL,Wetland,NULL,Water,Built-up
15141,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
15142,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
15143,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
15144,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
15145,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
15146,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
15147,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
15148,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
15149,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
15150,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Bareland
15151,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
15152,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
15153,Water,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
15154,Water,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Water
15155,Water,Water,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
15156,Water,Water,Wetland,NULL,Wetland,Shrubland,Bareland,Wetland
15157,Water,Water,Wetland,NULL,Wetland,Shrubland,Bareland,Bareland
15158,Water,Water,Wetland,NULL,Wetland,Shrubland,Built-up,Grassland
15159,Water,Water,Wetland,NULL,Wetland,Shrubland,Built-up,Water
15160,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
