Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRH_M_R
3551,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
3552,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3553,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3554,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3555,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3556,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3557,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3558,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3559,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3560,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3561,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3562,Water,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3563,Water,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
3564,Water,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Forest
3565,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3566,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
3567,Water,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3568,Water,NULL,Forest,Water,Non_Wetland,Grassland,Water,Wetland
3569,Water,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
3570,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3571,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
3572,Water,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Water
3573,Water,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
3574,Water,NULL,Forest,Water,Non_Wetland,Water,NULL,Forest
3575,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
3576,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
3577,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
3578,Water,NULL,Forest,Water,Non_Wetland,Water,Forest,Forest
3579,Water,NULL,Forest,Water,Non_Wetland,Forest,Wetland,Forest
3580,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3581,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3582,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3583,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3584,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3585,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3586,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
3587,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3588,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3589,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3590,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3591,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3592,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3593,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3594,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3595,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
3596,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3597,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
3598,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3599,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3600,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3601,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3602,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
3603,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3604,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3605,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
3606,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
3607,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3608,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3609,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3610,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
3611,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3612,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
3613,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
3614,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3615,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
3616,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Water
3617,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3618,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3619,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
3620,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3621,Water,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3622,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3623,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3624,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Water
3625,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3626,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3627,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3628,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
3629,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
3630,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Wetland
3631,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
3632,Water,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
3633,Water,Cropland,Wetland,NULL,Wetland,Water,Wetland,Forest
3634,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Wetland
3635,Water,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Forest
3636,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3637,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3638,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3639,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3640,Water,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3641,Water,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3642,Water,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3643,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3644,Water,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Forest
3645,Water,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3646,Water,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
3647,Water,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3648,Water,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3649,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
3650,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Grassland
3651,Water,Cropland,Wetland,Water,Wetland,Water,Grassland,Wetland
3652,Water,Cropland,Wetland,Water,Wetland,Water,Wetland,Grassland
3653,Water,Cropland,Wetland,Water,Wetland,Water,Wetland,Wetland
3654,Water,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
3655,Water,Cropland,Water,NULL,Water,Water,Water,Wetland
3656,Water,Cropland,Water,NULL,Water,Water,Water,Water
3657,Water,Cropland,Water,Water,Water,Water,Wetland,Wetland
3658,Water,Cropland,Water,Water,Water,Water,Water,Wetland
3659,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3660,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3661,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3662,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3663,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3664,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
3665,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3666,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3667,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3668,Water,Cropland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3669,Water,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3670,Water,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3671,Water,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
3672,Water,Cropland,Forest,Water,Non_Wetland,Water,Water,Water
3673,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3674,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3675,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3676,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3677,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3678,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3679,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3680,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3681,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3682,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
3683,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
3684,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3685,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3686,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3687,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3688,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3689,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3690,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3691,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
3692,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3693,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
3694,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Forest
3695,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3696,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3697,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3698,Water,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3699,Water,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
3700,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3701,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
3702,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
3703,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
3704,Water,Wetland,Water,Water,Water,Water,Water,Wetland
3705,Water,Wetland,Water,Water,Water,Water,Water,Water
3706,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3707,Water,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
3708,Water,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3709,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3710,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3711,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3712,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3713,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3714,Water,Bareland,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
3715,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
3716,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
3717,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3718,Water,Bareland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
3719,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
3720,Water,Bareland,Wetland,Water,Wetland,Water,NULL,Wetland
3721,Water,Bareland,Water,Water,Water,Water,Water,Water
3722,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3723,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3724,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3725,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3726,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
3727,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3728,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
3729,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3730,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
3731,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3732,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3733,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3734,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3735,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3736,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3737,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3738,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
3739,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3740,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3741,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3742,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3743,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3744,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
3745,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3746,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3747,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3748,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
3749,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
3750,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3751,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
3752,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3753,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3754,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
3755,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
3756,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
3757,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3758,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3759,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3760,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
3761,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3762,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3763,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
3764,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
3765,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3766,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3767,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
3768,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
3769,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3770,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
3771,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3772,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3773,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3774,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3775,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
3776,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
3777,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
3778,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
3779,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
3780,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
3781,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
3782,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3783,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
3784,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
3785,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
3786,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3787,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3788,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
3789,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
3790,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3791,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3792,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
3793,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3794,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3795,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
3796,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
3797,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
3798,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3799,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
3800,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
3801,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
3802,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3803,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3804,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3805,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3806,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3807,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3808,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3809,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3810,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3811,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
3812,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
3813,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
3814,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
3815,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
3816,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3817,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3818,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3819,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
3820,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3821,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
3822,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
3823,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
3824,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
3825,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
3826,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3827,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
3828,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
3829,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
3830,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Bareland
3831,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
3832,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3833,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3834,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
3835,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
3836,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3837,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3838,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3839,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3840,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3841,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3842,Water,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
3843,Water,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
3844,Water,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
3845,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3846,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3847,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
3848,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
3849,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3850,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
3851,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3852,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
3853,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Bareland
3854,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Water
3855,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
3856,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
3857,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
3858,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3859,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3860,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Bareland
3861,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
3862,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3863,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3864,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
3865,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Bareland
3866,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
3867,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
3868,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
3869,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
3870,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
3871,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
3872,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
3873,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
3874,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
3875,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
3876,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
3877,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
3878,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
3879,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
3880,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
3881,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
3882,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
3883,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
