Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVS_M_R
8106,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
8107,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Water,Forest
8108,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
8109,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
8110,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Water
8111,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
8112,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
8113,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
8114,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
8115,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
8116,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8117,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
8118,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
8119,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
8120,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Forest
8121,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
8122,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
8123,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
8124,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
8125,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
8126,Forest,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
8127,Forest,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Forest
8128,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8129,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8130,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8131,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
8132,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8133,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
8134,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
8135,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
8136,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8137,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
8138,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
8139,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
8140,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8141,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8142,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8143,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
8144,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8145,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8146,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
8147,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8148,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
8149,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
8150,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
8151,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
8152,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
8153,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
8154,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8155,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
8156,Forest,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
8157,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8158,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8159,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8160,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8161,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8162,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
8163,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
8164,Forest,Wetland,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
8165,Forest,Wetland,Wetland,NULL,Wetland,Built-up,Water,Forest
8166,Forest,Wetland,Wetland,NULL,Wetland,Water,NULL,Grassland
8167,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
8168,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
8169,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
8170,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
8171,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
8172,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
8173,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
8174,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
8175,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
8176,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
8177,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
8178,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
8179,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Grassland
8180,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
8181,Forest,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Forest
8182,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
8183,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
8184,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Water
8185,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
8186,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Grassland
8187,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
8188,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
8189,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
8190,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
8191,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
8192,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
8193,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
8194,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
8195,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8196,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8197,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
8198,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
8199,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
8200,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
8201,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8202,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
8203,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
8204,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
8205,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
8206,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
8207,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
8208,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
8209,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8210,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
8211,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
8212,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
8213,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
8214,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
8215,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
8216,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8217,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8218,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
8219,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8220,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
8221,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
8222,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8223,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8224,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
8225,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
8226,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8227,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8228,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
8229,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
8230,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8231,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8232,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
8233,Forest,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
8234,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
8235,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
8236,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Water
8237,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Forest
8238,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8239,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8240,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
8241,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
8242,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8243,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
8244,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
8245,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
8246,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Bareland
8247,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
8248,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
8249,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Forest
8250,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
8251,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
8252,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Water
8253,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8254,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Water
8255,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
8256,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland,Forest
8257,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
8258,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
8259,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
8260,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
8261,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Grassland
8262,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
8263,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Water
8264,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
8265,Forest,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Forest
8266,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
8267,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
8268,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
8269,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
8270,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
8271,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
8272,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
8273,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Grassland
8274,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Water
8275,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
8276,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
8277,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Forest
8278,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
8279,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8280,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Bareland
8281,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
8282,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
8283,Forest,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Grassland
8284,Forest,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Wetland
8285,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
8286,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
8287,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
8288,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
8289,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
8290,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
8291,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Forest
8292,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
8293,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
8294,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Forest
8295,Forest,Wetland,Wetland,Water,Wetland,Water,NULL,Grassland
8296,Forest,Wetland,Wetland,Water,Wetland,Water,NULL,Water
8297,Forest,Wetland,Wetland,Water,Wetland,Water,Grassland,Grassland
8298,Forest,Wetland,Wetland,Water,Wetland,Water,Grassland,Wetland
8299,Forest,Wetland,Wetland,Water,Wetland,Water,Grassland,Forest
8300,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
8301,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
8302,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
8303,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
8304,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
8305,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
8306,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
8307,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
8308,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Grassland
8309,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Forest
8310,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Grassland
8311,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Wetland
8312,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
8313,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Grassland
8314,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
8315,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
8316,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
8317,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
8318,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
8319,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8320,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8321,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8322,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8323,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
8324,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
8325,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
8326,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8327,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
8328,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8329,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8330,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8331,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
8332,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Water
8333,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
8334,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
8335,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8336,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8337,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
8338,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
8339,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
8340,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
8341,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Grassland
8342,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
8343,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
8344,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
8345,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
8346,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Water,Forest
8347,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8348,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8349,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8350,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
8351,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8352,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8353,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8354,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Forest
8355,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8356,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8357,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8358,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8359,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8360,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8361,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
8362,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
8363,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
8364,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8365,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
8366,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
8367,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
8368,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
8369,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8370,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
8371,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
8372,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
8373,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
8374,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
8375,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
8376,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
8377,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
8378,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
8379,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
8380,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Forest
8381,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
8382,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
8383,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Water
8384,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Forest
8385,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
8386,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
8387,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
8388,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Forest
8389,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
8390,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
8391,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
8392,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
8393,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8394,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
8395,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8396,Forest,Wetland,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
8397,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Water,Forest
8398,Forest,Wetland,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
8399,Forest,Wetland,Water,NULL,Water,NULL,Grassland,Forest
8400,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Grassland
8401,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
8402,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
8403,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Grassland
8404,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Forest
8405,Forest,Wetland,Water,NULL,Water,Grassland,Water,Forest
8406,Forest,Wetland,Water,NULL,Water,Wetland,Grassland,Forest
8407,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
8408,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
8409,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Water
8410,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
8411,Forest,Wetland,Water,NULL,Water,Wetland,Water,Grassland
8412,Forest,Wetland,Water,NULL,Water,Wetland,Water,Wetland
8413,Forest,Wetland,Water,NULL,Water,Wetland,Water,Water
8414,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
8415,Forest,Wetland,Water,NULL,Water,Bareland,Grassland,Forest
8416,Forest,Wetland,Water,NULL,Water,Water,Grassland,Grassland
8417,Forest,Wetland,Water,NULL,Water,Water,Grassland,Forest
8418,Forest,Wetland,Water,NULL,Water,Water,Wetland,Grassland
8419,Forest,Wetland,Water,NULL,Water,Water,Wetland,Wetland
8420,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
8421,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
8422,Forest,Wetland,Water,NULL,Water,Water,Water,Grassland
8423,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
8424,Forest,Wetland,Water,NULL,Water,Water,Water,Water
8425,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
8426,Forest,Wetland,Water,NULL,Water,Water,Forest,Grassland
8427,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
8428,Forest,Wetland,Water,NULL,Water,Forest,Water,Forest
8429,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
8430,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Grassland
8431,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Water
8432,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Forest
8433,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Grassland
8434,Forest,Wetland,Water,Non_Water,Water,Wetland,NULL,Forest
8435,Forest,Wetland,Water,Non_Water,Water,Wetland,Grassland,Grassland
8436,Forest,Wetland,Water,Non_Water,Water,Wetland,Grassland,Forest
8437,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
8438,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
8439,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
8440,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
8441,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
8442,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
