Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LYL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LYL_M_R
6543,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
6544,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
6545,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
6546,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
6547,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
6548,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
6549,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Bareland,Water
6550,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Water,Water
6551,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
6552,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Bareland
6553,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
6554,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
6555,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
6556,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
6557,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
6558,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
6559,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
6560,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
6561,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Bareland
6562,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
6563,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6564,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Water
6565,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
6566,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
6567,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
6568,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
6569,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
6570,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
6571,Water,Water,Bareland,NULL,Non_Wetland,Forest,Bareland,Water
6572,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6573,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6574,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6575,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6576,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6577,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
6578,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6579,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6580,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
6581,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6582,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
6583,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
6584,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
6585,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6586,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
6587,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
6588,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
6589,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
6590,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Bareland,Forest
6591,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
6592,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
6593,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
6594,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
6595,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
6596,Water,Water,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
6597,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
6598,Water,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
6599,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
6600,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
6601,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
6602,Water,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Grassland
6603,Water,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
6604,Water,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
6605,Water,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Forest
6606,Water,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
6607,Water,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
6608,Water,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
6609,Water,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
6610,Water,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
6611,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
6612,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
6613,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
6614,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
6615,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
6616,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
6617,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
6618,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
6619,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
6620,Water,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
6621,Water,Water,Bareland,Water,Non_Wetland,Water,Bareland,Forest
6622,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
6623,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
6624,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
6625,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
6626,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
6627,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
6628,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Water
6629,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6630,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
6631,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6632,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6633,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
6634,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6635,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6636,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
6637,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6638,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
6639,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
6640,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
6641,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Water
6642,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
6643,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
6644,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
6645,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
6646,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6647,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6648,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
6649,Water,Water,Built-up,Water,Non_Wetland,Bareland,Shrubland,Grassland
6650,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
6651,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
6652,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
6653,Water,Water,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
6654,Water,Water,Water,NULL,Water,NULL,Grassland,Forest
6655,Water,Water,Water,NULL,Water,NULL,Wetland,Water
6656,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
6657,Water,Water,Water,NULL,Water,NULL,Bareland,Forest
6658,Water,Water,Water,NULL,Water,NULL,Water,Water
6659,Water,Water,Water,NULL,Water,NULL,Water,Forest
6660,Water,Water,Water,NULL,Water,Shrubland,Grassland,Water
6661,Water,Water,Water,NULL,Water,Shrubland,Water,Water
6662,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
6663,Water,Water,Water,NULL,Water,Grassland,NULL,Water
6664,Water,Water,Water,NULL,Water,Grassland,Shrubland,Forest
6665,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
6666,Water,Water,Water,NULL,Water,Grassland,Grassland,Water
6667,Water,Water,Water,NULL,Water,Grassland,Grassland,Forest
6668,Water,Water,Water,NULL,Water,Grassland,Bareland,Grassland
6669,Water,Water,Water,NULL,Water,Grassland,Bareland,Forest
6670,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
6671,Water,Water,Water,NULL,Water,Grassland,Water,Water
6672,Water,Water,Water,NULL,Water,Grassland,Water,Forest
6673,Water,Water,Water,NULL,Water,Wetland,NULL,Forest
6674,Water,Water,Water,NULL,Water,Wetland,Grassland,Forest
6675,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
6676,Water,Water,Water,NULL,Water,Wetland,Bareland,Forest
6677,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
6678,Water,Water,Water,NULL,Water,Wetland,Water,Water
6679,Water,Water,Water,NULL,Water,Wetland,Water,Forest
6680,Water,Water,Water,NULL,Water,Bareland,NULL,Grassland
6681,Water,Water,Water,NULL,Water,Bareland,NULL,Bareland
6682,Water,Water,Water,NULL,Water,Bareland,NULL,Water
6683,Water,Water,Water,NULL,Water,Bareland,NULL,Forest
6684,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
6685,Water,Water,Water,NULL,Water,Bareland,Grassland,Water
6686,Water,Water,Water,NULL,Water,Bareland,Grassland,Forest
6687,Water,Water,Water,NULL,Water,Bareland,Bareland,Grassland
6688,Water,Water,Water,NULL,Water,Bareland,Bareland,Bareland
6689,Water,Water,Water,NULL,Water,Bareland,Bareland,Water
6690,Water,Water,Water,NULL,Water,Bareland,Bareland,Forest
6691,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
6692,Water,Water,Water,NULL,Water,Bareland,Water,Water
6693,Water,Water,Water,NULL,Water,Bareland,Water,Forest
6694,Water,Water,Water,NULL,Water,Water,NULL,Water
6695,Water,Water,Water,NULL,Water,Water,NULL,Forest
6696,Water,Water,Water,NULL,Water,Water,Shrubland,Water
6697,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
6698,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
6699,Water,Water,Water,NULL,Water,Water,Grassland,Water
6700,Water,Water,Water,NULL,Water,Water,Grassland,Forest
6701,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
6702,Water,Water,Water,NULL,Water,Water,Wetland,Wetland
6703,Water,Water,Water,NULL,Water,Water,Wetland,Water
6704,Water,Water,Water,NULL,Water,Water,Wetland,Forest
6705,Water,Water,Water,NULL,Water,Water,Bareland,Water
6706,Water,Water,Water,NULL,Water,Water,Bareland,Forest
6707,Water,Water,Water,NULL,Water,Water,Water,Grassland
6708,Water,Water,Water,NULL,Water,Water,Water,Water
6709,Water,Water,Water,NULL,Water,Water,Water,Forest
6710,Water,Water,Water,NULL,Water,Water,Forest,Water
6711,Water,Water,Water,NULL,Water,Water,Forest,Forest
6712,Water,Water,Water,NULL,Water,Forest,Grassland,Forest
6713,Water,Water,Water,NULL,Water,Forest,Water,Water
6714,Water,Water,Water,NULL,Water,Forest,Water,Forest
6715,Water,Water,Water,NULL,Water,Forest,Forest,Forest
6716,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
6717,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
6718,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Bareland
6719,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Water
6720,Water,Water,Water,Non_Water,Water,Bareland,Water,Forest
6721,Water,Water,Water,Non_Water,Water,Water,Shrubland,Water
6722,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
6723,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
6724,Water,Water,Water,Non_Water,Water,Water,Bareland,Water
6725,Water,Water,Water,Non_Water,Water,Water,Bareland,Forest
6726,Water,Water,Water,Non_Water,Water,Water,Water,Water
6727,Water,Water,Water,Non_Water,Water,Water,Water,Forest
6728,Water,Water,Water,Non_Water,Water,Water,Forest,Water
6729,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
6730,Water,Water,Water,Water,Water,NULL,Wetland,Forest
6731,Water,Water,Water,Water,Water,NULL,Bareland,Water
6732,Water,Water,Water,Water,Water,NULL,Bareland,Forest
6733,Water,Water,Water,Water,Water,NULL,Water,Water
6734,Water,Water,Water,Water,Water,NULL,Water,Forest
6735,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
6736,Water,Water,Water,Water,Water,Grassland,NULL,Grassland
6737,Water,Water,Water,Water,Water,Grassland,NULL,Forest
6738,Water,Water,Water,Water,Water,Grassland,Bareland,Water
6739,Water,Water,Water,Water,Water,Grassland,Bareland,Forest
6740,Water,Water,Water,Water,Water,Grassland,Water,Grassland
6741,Water,Water,Water,Water,Water,Grassland,Water,Water
6742,Water,Water,Water,Water,Water,Grassland,Water,Forest
6743,Water,Water,Water,Water,Water,Wetland,NULL,Forest
6744,Water,Water,Water,Water,Water,Wetland,Shrubland,Water
6745,Water,Water,Water,Water,Water,Wetland,Grassland,Water
6746,Water,Water,Water,Water,Water,Wetland,Grassland,Forest
6747,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
6748,Water,Water,Water,Water,Water,Wetland,Bareland,Water
6749,Water,Water,Water,Water,Water,Wetland,Bareland,Forest
6750,Water,Water,Water,Water,Water,Wetland,Water,Water
6751,Water,Water,Water,Water,Water,Wetland,Water,Forest
6752,Water,Water,Water,Water,Water,Bareland,NULL,Grassland
6753,Water,Water,Water,Water,Water,Bareland,NULL,Water
6754,Water,Water,Water,Water,Water,Bareland,NULL,Forest
6755,Water,Water,Water,Water,Water,Bareland,Shrubland,Water
6756,Water,Water,Water,Water,Water,Bareland,Grassland,Grassland
6757,Water,Water,Water,Water,Water,Bareland,Grassland,Water
6758,Water,Water,Water,Water,Water,Bareland,Bareland,Grassland
6759,Water,Water,Water,Water,Water,Bareland,Bareland,Bareland
6760,Water,Water,Water,Water,Water,Bareland,Bareland,Water
6761,Water,Water,Water,Water,Water,Bareland,Bareland,Forest
6762,Water,Water,Water,Water,Water,Bareland,Water,Grassland
6763,Water,Water,Water,Water,Water,Bareland,Water,Water
6764,Water,Water,Water,Water,Water,Bareland,Water,Forest
6765,Water,Water,Water,Water,Water,Bareland,Forest,Water
6766,Water,Water,Water,Water,Water,Water,NULL,Grassland
6767,Water,Water,Water,Water,Water,Water,NULL,Water
6768,Water,Water,Water,Water,Water,Water,NULL,Forest
6769,Water,Water,Water,Water,Water,Water,Shrubland,Grassland
6770,Water,Water,Water,Water,Water,Water,Shrubland,Water
6771,Water,Water,Water,Water,Water,Water,Grassland,Grassland
6772,Water,Water,Water,Water,Water,Water,Grassland,Water
6773,Water,Water,Water,Water,Water,Water,Grassland,Forest
6774,Water,Water,Water,Water,Water,Water,Wetland,Water
6775,Water,Water,Water,Water,Water,Water,Wetland,Forest
6776,Water,Water,Water,Water,Water,Water,Bareland,Grassland
6777,Water,Water,Water,Water,Water,Water,Bareland,Water
6778,Water,Water,Water,Water,Water,Water,Bareland,Forest
6779,Water,Water,Water,Water,Water,Water,Water,Grassland
6780,Water,Water,Water,Water,Water,Water,Water,Bareland
6781,Water,Water,Water,Water,Water,Water,Water,Water
6782,Water,Water,Water,Water,Water,Water,Water,Forest
6783,Water,Water,Water,Water,Water,Water,Forest,Water
6784,Water,Water,Water,Water,Water,Water,Forest,Forest
6785,Water,Water,Water,Water,Water,Forest,Water,Water
6786,Water,Water,Water,Water,Water,Forest,Water,Forest
6787,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6788,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6789,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
6790,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6791,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
6792,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6793,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6794,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6795,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
6796,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Bareland,Water
6797,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
6798,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
6799,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6800,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6801,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6802,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6803,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6804,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6805,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
6806,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6807,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6808,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
6809,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
6810,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
6811,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
6812,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
6813,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6814,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6815,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
6816,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6817,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6818,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6819,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6820,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
6821,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6822,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
6823,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
6824,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6825,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6826,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6827,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6828,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6829,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6830,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
6831,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6832,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
6833,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
6834,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6835,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
6836,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
6837,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6838,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
6839,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
6840,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
6841,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
6842,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
6843,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6844,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
6845,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
6846,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
6847,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
6848,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
6849,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
6850,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6851,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
6852,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
6853,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6854,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
6855,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
6856,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
6857,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
6858,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
6859,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
6860,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
6861,Water,Water,Forest,NULL,Non_Wetland,Water,Built-up,Grassland
6862,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
6863,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
6864,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
6865,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
6866,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
6867,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
6868,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
6869,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6870,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6871,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6872,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
6873,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6874,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6875,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6876,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6877,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
6878,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6879,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
