Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUJ_M_R
11815,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
11816,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
11817,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
11818,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
11819,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
11820,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11821,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11822,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
11823,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
11824,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
11825,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
11826,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
11827,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11828,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
11829,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
11830,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
11831,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
11832,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
11833,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
11834,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
11835,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
11836,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11837,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Cropland
11838,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
11839,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
11840,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
11841,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
11842,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Built-up
11843,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
11844,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
11845,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11846,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11847,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11848,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Water
11849,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11850,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11851,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
11852,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
11853,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11854,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Water
11855,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11856,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
11857,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
11858,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
11859,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
11860,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
11861,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,NULL
11862,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
11863,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Water
11864,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
11865,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
11866,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
11867,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
11868,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11869,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11870,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
11871,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
11872,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
11873,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
11874,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11875,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11876,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11877,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11878,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
11879,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
11880,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
11881,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
11882,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
11883,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11884,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
11885,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
11886,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
11887,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
11888,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
11889,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11890,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
11891,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
11892,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
11893,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
11894,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
11895,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11896,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
11897,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11898,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
11899,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
11900,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11901,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
11902,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11903,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11904,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
11905,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11906,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11907,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11908,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11909,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11910,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11911,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11912,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11913,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11914,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
11915,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
11916,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11917,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11918,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
11919,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11920,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
11921,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
11922,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
11923,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11924,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
11925,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
11926,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11927,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11928,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
11929,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
11930,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
11931,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
11932,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11933,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11934,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11935,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11936,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11937,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11938,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11939,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11940,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11941,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11942,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
11943,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11944,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11945,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
11946,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11947,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11948,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
11949,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11950,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
11951,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
11952,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11953,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
11954,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Wetland
11955,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
11956,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
11957,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
11958,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11959,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
11960,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
11961,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
11962,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
11963,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
11964,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
11965,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
11966,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11967,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
11968,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11969,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
11970,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
11971,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11972,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11973,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11974,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
11975,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11976,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11977,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
11978,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
11979,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11980,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11981,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11982,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
11983,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
11984,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
11985,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
11986,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
11987,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11988,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11989,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
11990,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
11991,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
11992,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11993,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
11994,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
11995,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11996,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
11997,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
11998,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
11999,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
12000,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
12001,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
12002,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
12003,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
12004,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
12005,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
12006,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12007,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
12008,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
12009,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
12010,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
12011,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12012,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Forest
12013,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
12014,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
12015,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
12016,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12017,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12018,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
12019,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
12020,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
12021,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12022,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12023,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
12024,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12025,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
12026,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
12027,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12028,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
12029,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12030,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
12031,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12032,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
12033,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
12034,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12035,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
12036,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
12037,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
12038,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
12039,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
12040,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
12041,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12042,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
12043,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
12044,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
12045,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
12046,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12047,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
12048,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
12049,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
12050,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
12051,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
12052,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
12053,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
12054,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
12055,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
12056,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
12057,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
12058,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
12059,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,NULL
12060,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
12061,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
12062,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
12063,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
12064,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
12065,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
12066,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Built-up,Bareland
12067,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
12068,Forest,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
12069,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
12070,Forest,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Cropland
12071,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
12072,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
12073,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
12074,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
12075,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
12076,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
12077,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Water
12078,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
12079,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Bareland
12080,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
12081,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
12082,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
12083,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
12084,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
12085,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
12086,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
12087,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
12088,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
12089,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
12090,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
12091,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
12092,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Water
12093,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
12094,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
12095,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
12096,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
12097,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
12098,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
12099,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
12100,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
12101,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
12102,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
12103,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
12104,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
12105,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
12106,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
12107,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
12108,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
12109,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Forest
12110,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
12111,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
12112,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
12113,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
12114,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
12115,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
12116,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
12117,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
12118,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
12119,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
12120,Forest,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
12121,Forest,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
12122,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
12123,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
12124,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
12125,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
12126,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
12127,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
12128,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
12129,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
12130,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
12131,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
12132,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
12133,Forest,NULL,Wetland,Water,Wetland,NULL,Shrubland,Grassland
12134,Forest,NULL,Wetland,Water,Wetland,NULL,Shrubland,Wetland
12135,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
12136,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
12137,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
12138,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Water
12139,Forest,NULL,Wetland,Water,Wetland,NULL,Forest,Grassland
12140,Forest,NULL,Wetland,Water,Wetland,NULL,Forest,Water
12141,Forest,NULL,Wetland,Water,Wetland,NULL,Forest,Forest
12142,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
12143,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
12144,Forest,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
