Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R
26578,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
26579,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Bareland,Water
26580,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
26581,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
26582,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
26583,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
26584,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
26585,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
26586,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
26587,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
26588,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
26589,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
26590,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
26591,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
26592,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
26593,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
26594,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
26595,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
26596,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
26597,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
26598,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
26599,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
26600,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
26601,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Water
26602,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
26603,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
26604,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
26605,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
26606,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
26607,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Water
26608,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
26609,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
26610,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
26611,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
26612,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
26613,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Water
26614,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
26615,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
26616,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
26617,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
26618,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
26619,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Water
26620,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
26621,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
26622,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,NULL
26623,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
26624,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
26625,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
26626,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Water
26627,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
26628,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
26629,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
26630,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
26631,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
26632,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
26633,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
26634,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
26635,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
26636,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
26637,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
26638,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
26639,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
26640,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
26641,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
26642,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
26643,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
26644,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Wetland
26645,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
26646,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
26647,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
26648,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
26649,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
26650,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
26651,Forest,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
26652,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,NULL
26653,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Wetland
26654,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Forest
26655,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
26656,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
26657,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
26658,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
26659,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
26660,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
26661,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
26662,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Built-up
26663,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
26664,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
26665,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
26666,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
26667,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
26668,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
26669,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
26670,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
26671,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
26672,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
26673,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
26674,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
26675,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
26676,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
26677,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
26678,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
26679,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
26680,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
26681,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
26682,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
26683,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
26684,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Water
26685,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
26686,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
26687,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
26688,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
26689,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
26690,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
26691,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Wetland
26692,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
26693,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
26694,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
26695,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
26696,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
26697,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
26698,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
26699,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
26700,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
26701,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
26702,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
26703,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
26704,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
26705,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
26706,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
26707,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
26708,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
26709,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
26710,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
26711,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Wetland
26712,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
26713,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Forest,Wetland
26714,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,NULL
26715,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
26716,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Wetland
26717,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Water
26718,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
26719,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
26720,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
26721,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
26722,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,NULL
26723,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
26724,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Cropland
26725,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Wetland
26726,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
26727,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
26728,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Shrubland,Grassland
26729,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
26730,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Forest,Grassland
26731,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,NULL,Water
26732,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
26733,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Water
26734,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,Forest,Forest
26735,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Wetland
26736,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
26737,Forest,NULL,Grassland,Water,Non_Wetland,Water,NULL,Grassland
26738,Forest,NULL,Grassland,Water,Non_Wetland,Forest,NULL,Wetland
26739,Forest,NULL,Grassland,Water,Non_Wetland,Forest,Shrubland,Grassland
26740,Forest,NULL,Grassland,Water,Non_Wetland,Forest,Forest,Grassland
26741,Forest,NULL,Grassland,Water,Non_Wetland,Forest,Forest,Wetland
26742,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
26743,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
26744,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
26745,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
26746,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
26747,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
26748,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
26749,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
26750,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
26751,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
26752,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
26753,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
26754,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
26755,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
26756,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
26757,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
26758,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
26759,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
26760,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
26761,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
26762,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
26763,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
26764,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
26765,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
26766,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
26767,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
26768,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
26769,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
26770,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
26771,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
26772,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
26773,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
26774,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
26775,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
26776,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
26777,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
26778,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
26779,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
26780,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
26781,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
26782,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Water
26783,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
26784,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
26785,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
26786,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
26787,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
26788,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
26789,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
26790,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
26791,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
26792,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
26793,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
26794,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
26795,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
26796,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
26797,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
26798,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
26799,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
26800,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
26801,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
26802,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
26803,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
26804,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
26805,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
26806,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
26807,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
26808,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
26809,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
26810,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
26811,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
26812,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
26813,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
26814,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
26815,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
26816,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
26817,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Cropland
26818,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
26819,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
26820,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
26821,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
26822,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
26823,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Wetland
26824,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Water
26825,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
26826,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
26827,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
26828,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
26829,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
26830,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
26831,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
26832,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
26833,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
26834,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
26835,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
26836,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
26837,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
26838,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
26839,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
26840,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
26841,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
26842,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
26843,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
26844,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
26845,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
26846,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
26847,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
26848,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
26849,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
26850,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
26851,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
26852,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
26853,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
26854,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
26855,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
26856,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
26857,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
26858,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
26859,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
26860,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
26861,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
26862,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
26863,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
26864,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
26865,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
26866,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
26867,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
26868,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
26869,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
26870,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,NULL
26871,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
26872,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
26873,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
26874,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
26875,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
26876,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
26877,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
26878,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
26879,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
26880,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
26881,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
26882,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
26883,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
26884,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
26885,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
26886,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
26887,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
26888,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
26889,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
26890,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
26891,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
26892,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
26893,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
26894,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
26895,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
26896,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
26897,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
26898,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
26899,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
26900,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
