Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NFH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NFH_M_R
2675,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
2676,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2677,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2678,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
2679,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
2680,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland
2681,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
2682,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2683,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2684,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,Grassland
2685,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,Bareland
2686,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2687,Forest,Bareland,Wetland,NULL,Wetland,NULL,Grassland
2688,Forest,Bareland,Wetland,NULL,Wetland,NULL,Wetland
2689,Forest,Bareland,Wetland,NULL,Wetland,NULL,Forest
2690,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
2691,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Wetland
2692,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
2693,Forest,Bareland,Wetland,Water,Wetland,NULL,Grassland
2694,Forest,Bareland,Wetland,Water,Wetland,NULL,Wetland
2695,Forest,Bareland,Wetland,Water,Wetland,NULL,Bareland
2696,Forest,Bareland,Wetland,Water,Wetland,NULL,Water
2697,Forest,Bareland,Wetland,Water,Wetland,NULL,Forest
2698,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,Grassland
2699,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,Forest
2700,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2701,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,Forest
2702,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,Grassland
2703,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
2704,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest
2705,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL
2706,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
2707,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
2708,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL
2709,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
2710,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
2711,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2712,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Forest
2713,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,Forest
2714,Forest,Built-up,Wetland,Water,Wetland,NULL,Water
2715,Forest,Built-up,Wetland,Water,Wetland,NULL,Forest
2716,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,Bareland
2717,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,Water
2718,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
2719,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
2720,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
2721,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Forest
2722,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest
2723,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland
2724,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest
2725,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL
2726,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
2727,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
2728,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water
2729,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
2730,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2731,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2732,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
2733,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2734,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
2735,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest
2736,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL
2737,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
2738,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
2739,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
2740,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water
2741,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest
2742,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL
2743,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2744,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland
2745,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
2746,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
2747,Forest,Water,Grassland,Water,Non_Wetland,NULL,Grassland
2748,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water
2749,Forest,Water,Grassland,Water,Non_Wetland,NULL,Forest
2750,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest
2751,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
2752,Forest,Water,Wetland,NULL,Wetland,NULL,NULL
2753,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland
2754,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland
2755,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland
2756,Forest,Water,Wetland,NULL,Wetland,NULL,Water
2757,Forest,Water,Wetland,NULL,Wetland,NULL,Forest
2758,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL
2759,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland
2760,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland
2761,Forest,Water,Wetland,Non_Water,Wetland,NULL,Bareland
2762,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water
2763,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest
2764,Forest,Water,Wetland,Water,Wetland,NULL,Grassland
2765,Forest,Water,Wetland,Water,Wetland,NULL,Wetland
2766,Forest,Water,Wetland,Water,Wetland,NULL,Bareland
2767,Forest,Water,Wetland,Water,Wetland,NULL,Water
2768,Forest,Water,Wetland,Water,Wetland,NULL,Forest
2769,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland
2770,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest
2771,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2772,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest
2773,Forest,Water,Bareland,Water,Non_Wetland,NULL,Grassland
2774,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest
2775,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest
2776,Forest,Water,Water,NULL,Water,NULL,Grassland
2777,Forest,Water,Water,NULL,Water,NULL,Water
2778,Forest,Water,Water,NULL,Water,NULL,Forest
2779,Forest,Water,Water,Non_Water,Water,NULL,Grassland
2780,Forest,Water,Water,Non_Water,Water,NULL,Water
2781,Forest,Water,Water,Non_Water,Water,NULL,Forest
2782,Forest,Water,Water,Water,Water,NULL,Grassland
2783,Forest,Water,Water,Water,Water,NULL,Wetland
2784,Forest,Water,Water,Water,Water,NULL,Water
2785,Forest,Water,Water,Water,Water,NULL,Forest
2786,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL
2787,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland
2788,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland
2789,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water
2790,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest
2791,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
2792,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland
2793,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water
2794,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
2795,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland
2796,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland
2797,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland
2798,Forest,Water,Forest,Water,Non_Wetland,NULL,Water
2799,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest
2800,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
2801,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest
2802,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland
2803,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest
2804,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland
2805,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
2806,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
2807,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
2808,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
2809,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
2810,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
2811,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL
2812,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2813,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water
2814,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2815,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL
2816,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
2817,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland
2818,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
2819,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water
2820,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
2821,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL
2822,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
2823,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
2824,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up
2825,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water
2826,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
2827,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL
2828,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2829,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland
2830,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water
2831,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
2832,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL
2833,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
2834,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland
2835,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Bareland
2836,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water
2837,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest
2838,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL
2839,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
2840,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
2841,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL
2842,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2843,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
2844,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
2845,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest
2846,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL
2847,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland
2848,Forest,Forest,Wetland,NULL,Wetland,NULL,Cropland
2849,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland
2850,Forest,Forest,Wetland,NULL,Wetland,NULL,Water
2851,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest
2852,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL
2853,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
2854,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
2855,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland
2856,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water
2857,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest
2858,Forest,Forest,Wetland,Water,Wetland,NULL,NULL
2859,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland
2860,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland
2861,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland
2862,Forest,Forest,Wetland,Water,Wetland,NULL,Water
2863,Forest,Forest,Wetland,Water,Wetland,NULL,Forest
2864,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL
2865,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland
2866,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
2867,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2868,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest
2869,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Grassland
2870,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest
2871,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL
2872,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
2873,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
2874,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest
2875,Forest,Forest,Water,NULL,Water,NULL,NULL
2876,Forest,Forest,Water,NULL,Water,NULL,Grassland
2877,Forest,Forest,Water,NULL,Water,NULL,Water
2878,Forest,Forest,Water,NULL,Water,NULL,Forest
2879,Forest,Forest,Water,Non_Water,Water,NULL,Grassland
2880,Forest,Forest,Water,Non_Water,Water,NULL,Water
2881,Forest,Forest,Water,Non_Water,Water,NULL,Forest
2882,Forest,Forest,Water,Water,Water,NULL,Grassland
2883,Forest,Forest,Water,Water,Water,NULL,Wetland
2884,Forest,Forest,Water,Water,Water,NULL,Water
2885,Forest,Forest,Water,Water,Water,NULL,Forest
2886,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL
2887,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
2888,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
2889,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
2890,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water
2891,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest
2892,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL
2893,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
2894,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
2895,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water
2896,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
2897,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL
2898,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland
2899,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water
2900,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest
