Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MDR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MDR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MDR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MDR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MDR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MDR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MDR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MDR_M_R
8503,Forest,Forest,Bareland,Non_Water,Non_Wetland,Built-up,Wetland,Forest
8504,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8505,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
8506,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
8507,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Bareland,Grassland
8508,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
8509,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
8510,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
8511,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
8512,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
8513,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
8514,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
8515,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Water
8516,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8517,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Grassland
8518,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
8519,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
8520,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Water
8521,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
8522,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
8523,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Water
8524,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
8525,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Grassland
8526,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Water
8527,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
8528,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
8529,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
8530,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
8531,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
8532,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Water
8533,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
8534,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
8535,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
8536,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
8537,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
8538,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
8539,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
8540,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
8541,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Water
8542,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
8543,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
8544,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
8545,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
8546,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Wetland
8547,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
8548,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
8549,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
8550,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
8551,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
8552,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
8553,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Water
8554,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
8555,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Forest
8556,Forest,Forest,Bareland,Water,Non_Wetland,Built-up,Wetland,Grassland
8557,Forest,Forest,Bareland,Water,Non_Wetland,Built-up,Wetland,Wetland
8558,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
8559,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
8560,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
8561,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
8562,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Wetland
8563,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
8564,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
8565,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
8566,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
8567,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Water
8568,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
8569,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Water
8570,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
8571,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
8572,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
8573,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
8574,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
8575,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
8576,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
8577,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
8578,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
8579,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
8580,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
8581,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8582,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8583,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
8584,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
8585,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8586,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
8587,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
8588,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
8589,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
8590,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
8591,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
8592,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
8593,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
8594,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
8595,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
8596,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
8597,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
8598,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
8599,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
8600,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
8601,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
8602,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
8603,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
8604,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
8605,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
8606,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
8607,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8608,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
8609,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
8610,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
8611,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Water
8612,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
8613,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8614,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
8615,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
8616,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
8617,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Water
8618,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
8619,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
8620,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
8621,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
8622,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
8623,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
8624,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Water
8625,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
8626,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
8627,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
8628,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
8629,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8630,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8631,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Water,Forest
8632,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
8633,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
8634,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
8635,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
8636,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
8637,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Water
8638,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
8639,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Grassland
8640,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Water
8641,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
8642,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
8643,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
8644,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Grassland
8645,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
8646,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
8647,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
8648,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
8649,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
8650,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8651,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
8652,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
8653,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Wetland
8654,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
8655,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
8656,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8657,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8658,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
8659,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
8660,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8661,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Water
8662,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8663,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Forest
8664,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,NULL
8665,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
8666,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Wetland
8667,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Water
8668,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
8669,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Water
8670,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Forest
8671,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8672,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8673,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Water
8674,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8675,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8676,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8677,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Forest
8678,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
8679,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
8680,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
8681,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Forest
8682,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
8683,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
8684,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,Wetland,Forest
8685,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
8686,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
8687,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
8688,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
8689,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Bareland,Water
8690,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
8691,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Water
8692,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
8693,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Grassland
8694,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
8695,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
8696,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Grassland
8697,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
8698,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Water,Grassland
8699,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Water,Water
8700,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Forest
8701,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
8702,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
8703,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
8704,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
8705,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Water
8706,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Forest
8707,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
8708,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
8709,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Forest
8710,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
8711,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Water
8712,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Forest
8713,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Forest,Forest
8714,Forest,Forest,Built-up,Water,Non_Wetland,Built-up,Wetland,Grassland
8715,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
8716,Forest,Forest,Built-up,Water,Non_Wetland,Water,Built-up,Grassland
8717,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Grassland
8718,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Water
8719,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Forest
8720,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Water,Grassland
8721,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
8722,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
8723,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
8724,Forest,Forest,Water,NULL,Water,NULL,Bareland,Forest
8725,Forest,Forest,Water,NULL,Water,NULL,Water,Grassland
8726,Forest,Forest,Water,NULL,Water,NULL,Water,Water
8727,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
8728,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
8729,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
8730,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
8731,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
8732,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
8733,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
8734,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
8735,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
8736,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
8737,Forest,Forest,Water,NULL,Water,Wetland,Bareland,Grassland
8738,Forest,Forest,Water,NULL,Water,Wetland,Bareland,Forest
8739,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
8740,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
8741,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
8742,Forest,Forest,Water,NULL,Water,Wetland,Forest,Water
8743,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
8744,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
8745,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
8746,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Grassland
8747,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Water
8748,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
8749,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
8750,Forest,Forest,Water,NULL,Water,Bareland,Water,Water
8751,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
8752,Forest,Forest,Water,NULL,Water,Bareland,Forest,Water
8753,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
8754,Forest,Forest,Water,NULL,Water,Built-up,Grassland,Grassland
8755,Forest,Forest,Water,NULL,Water,Built-up,Grassland,Forest
8756,Forest,Forest,Water,NULL,Water,Built-up,Wetland,Grassland
8757,Forest,Forest,Water,NULL,Water,Built-up,Wetland,Forest
8758,Forest,Forest,Water,NULL,Water,Built-up,Bareland,Grassland
8759,Forest,Forest,Water,NULL,Water,Built-up,Bareland,Forest
8760,Forest,Forest,Water,NULL,Water,Built-up,Water,Grassland
8761,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
8762,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
8763,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
8764,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
8765,Forest,Forest,Water,NULL,Water,Water,Bareland,Grassland
8766,Forest,Forest,Water,NULL,Water,Water,Bareland,Forest
8767,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
8768,Forest,Forest,Water,NULL,Water,Water,Water,Water
8769,Forest,Forest,Water,NULL,Water,Water,Water,Forest
8770,Forest,Forest,Water,NULL,Water,Water,Forest,Grassland
8771,Forest,Forest,Water,NULL,Water,Water,Forest,Water
8772,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
8773,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
8774,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
8775,Forest,Forest,Water,NULL,Water,Forest,Water,Water
8776,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
8777,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
8778,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
8779,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
8780,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
8781,Forest,Forest,Water,Non_Water,Water,NULL,Water,Grassland
8782,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
8783,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
8784,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
8785,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
8786,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
8787,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Water
8788,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
8789,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
8790,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
8791,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
8792,Forest,Forest,Water,Non_Water,Water,Wetland,Bareland,Grassland
8793,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
8794,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
8795,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
8796,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
8797,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
8798,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Water
8799,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
8800,Forest,Forest,Water,Non_Water,Water,Bareland,Bareland,Grassland
8801,Forest,Forest,Water,Non_Water,Water,Bareland,Bareland,Forest
8802,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Grassland
8803,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Water
8804,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
8805,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Water
8806,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Forest
8807,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
8808,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
8809,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
8810,Forest,Forest,Water,Non_Water,Water,Water,Bareland,Grassland
8811,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
8812,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
8813,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
8814,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
8815,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
8816,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
8817,Forest,Forest,Water,Non_Water,Water,Forest,Water,Grassland
8818,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
8819,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
8820,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
8821,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
8822,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
8823,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
8824,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
8825,Forest,Forest,Water,Water,Water,NULL,Water,Water
8826,Forest,Forest,Water,Water,Water,NULL,Water,Forest
8827,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
8828,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
8829,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
8830,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
8831,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
8832,Forest,Forest,Water,Water,Water,Grassland,Water,Water
8833,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
