Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MKT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MKT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MKT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MKT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MKT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MKT_M_R
3208,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
3209,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3210,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3211,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3212,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3213,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
3214,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
3215,Forest,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
3216,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3217,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
3218,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3219,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3220,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3221,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3222,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3223,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3224,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3225,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3226,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
3227,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3228,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
3229,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3230,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3231,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3232,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
3233,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
3234,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3235,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3236,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3237,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3238,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3239,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3240,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3241,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3242,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
3243,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3244,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
3245,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
3246,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3247,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3248,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3249,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3250,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3251,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3252,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3253,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3254,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3255,Forest,Wetland,Shrubland,Water,Non_Wetland,Built-up,Wetland,Grassland
3256,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3257,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3258,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3259,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3260,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3261,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3262,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3263,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
3264,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3265,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3266,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
3267,Forest,Wetland,Grassland,Water,Non_Wetland,Built-up,Wetland,Grassland
3268,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3269,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3270,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3271,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3272,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3273,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3274,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
3275,Forest,Wetland,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
3276,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
3277,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
3278,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3279,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3280,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
3281,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3282,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3283,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3284,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
3285,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
3286,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
3287,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3288,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3289,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3290,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3291,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3292,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3293,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3294,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
3295,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
3296,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
3297,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3298,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3299,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
3300,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
3301,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
3302,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3303,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
3304,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
3305,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
3306,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3307,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3308,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
3309,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
3310,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3311,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3312,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
3313,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3314,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
3315,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
3316,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
3317,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3318,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
3319,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3320,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3321,Forest,Wetland,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
3322,Forest,Wetland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
3323,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3324,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3325,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3326,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3327,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3328,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
3329,Forest,Wetland,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
3330,Forest,Wetland,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
3331,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
3332,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
3333,Forest,Wetland,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
3334,Forest,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
3335,Forest,Wetland,Built-up,Water,Non_Wetland,Built-up,Wetland,Grassland
3336,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
3337,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
3338,Forest,Wetland,Water,NULL,Water,Water,Water,Grassland
3339,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
3340,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
3341,Forest,Wetland,Water,Water,Water,NULL,Water,Water
3342,Forest,Wetland,Water,Water,Water,Wetland,Water,Grassland
3343,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
3344,Forest,Wetland,Water,Water,Water,Water,Wetland,Grassland
3345,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
3346,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
3347,Forest,Wetland,Water,Water,Water,Water,Water,Water
3348,Forest,Wetland,Water,Water,Water,Water,Water,Forest
3349,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
3350,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3351,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3352,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3353,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3354,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3355,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
3356,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3357,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3358,Forest,Wetland,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
3359,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
3360,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3361,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3362,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3363,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3364,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3365,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3366,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
3367,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3368,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3369,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3370,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Bareland,Grassland
3371,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
3372,Forest,Wetland,Forest,Water,Non_Wetland,Built-up,Wetland,Grassland
3373,Forest,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
3374,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Water
3375,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3376,Forest,Bareland,Wetland,NULL,Wetland,Water,Wetland,Forest
3377,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Forest
3378,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3379,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3380,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3381,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3382,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
3383,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
3384,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3385,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
3386,Forest,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
3387,Forest,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
3388,Forest,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
3389,Forest,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
3390,Forest,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
3391,Forest,Bareland,Wetland,Water,Wetland,Water,Bareland,Grassland
3392,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
3393,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Water
3394,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
3395,Forest,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
3396,Forest,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
3397,Forest,Bareland,Water,Water,Water,Wetland,Water,Bareland
3398,Forest,Bareland,Water,Water,Water,Water,Water,Water
3399,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3400,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3401,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3402,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3403,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3404,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3405,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3406,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3407,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3408,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3409,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3410,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3411,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3412,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3413,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
3414,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
3415,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3416,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3417,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3418,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3419,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3420,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3421,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3422,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3423,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3424,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
3425,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
3426,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3427,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3428,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3429,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3430,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3431,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
3432,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
3433,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3434,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3435,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3436,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
3437,Forest,Built-up,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
3438,Forest,Built-up,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
3439,Forest,Built-up,NULL,Water,Non_Wetland,Wetland,Bareland,Grassland
3440,Forest,Built-up,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
3441,Forest,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
3442,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3443,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3444,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3445,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3446,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3447,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3448,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3449,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3450,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3451,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3452,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3453,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3454,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3455,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3456,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3457,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3458,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3459,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3460,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3461,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3462,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3463,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3464,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3465,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Water,Grassland
3466,Forest,Built-up,Grassland,Water,Non_Wetland,Wetland,Bareland,Grassland
3467,Forest,Built-up,Grassland,Water,Non_Wetland,Wetland,Water,Forest
3468,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3469,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3470,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3471,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3472,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3473,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3474,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3475,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3476,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3477,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3478,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3479,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3480,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
3481,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3482,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3483,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3484,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3485,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3486,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3487,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
3488,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3489,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
3490,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3491,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3492,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3493,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
3494,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
3495,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3496,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3497,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3498,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3499,Forest,Built-up,Cropland,Water,Non_Wetland,Wetland,Bareland,Grassland
3500,Forest,Built-up,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
3501,Forest,Built-up,Cropland,Water,Non_Wetland,Bareland,Wetland,Forest
3502,Forest,Built-up,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
3503,Forest,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Forest
3504,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3505,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3506,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3507,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Forest
3508,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3509,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
3510,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Forest
3511,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3512,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3513,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3514,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3515,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3516,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
3517,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3518,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3519,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
3520,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3521,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3522,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
