Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPL_M_R
6875,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6876,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6877,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
6878,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6879,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
6880,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6881,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
6882,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
6883,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6884,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6885,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6886,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6887,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
6888,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
6889,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6890,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6891,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6892,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6893,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
6894,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
6895,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6896,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6897,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6898,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6899,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6900,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6901,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6902,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6903,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6904,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6905,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6906,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6907,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
6908,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6909,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
6910,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
6911,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
6912,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
6913,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
6914,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
6915,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6916,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6917,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
6918,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
6919,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6920,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6921,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6922,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6923,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6924,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6925,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6926,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6927,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6928,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6929,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6930,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6931,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6932,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
6933,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Wetland
6934,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
6935,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6936,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6937,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
6938,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6939,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
6940,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6941,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
6942,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6943,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Water
6944,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6945,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
6946,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6947,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
6948,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6949,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
6950,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6951,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6952,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
6953,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6954,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
6955,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6956,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
6957,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
6958,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
6959,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6960,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Water
6961,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6962,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
6963,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
6964,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
6965,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
6966,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6967,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
6968,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6969,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
6970,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
6971,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
6972,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6973,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6974,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6975,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
6976,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
6977,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
6978,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
6979,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
6980,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6981,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
6982,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
6983,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
6984,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6985,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
6986,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
6987,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
6988,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
6989,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
6990,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
6991,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
6992,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
6993,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
6994,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
6995,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
6996,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6997,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
6998,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
6999,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7000,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7001,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
7002,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
7003,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7004,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7005,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
7006,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
7007,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
7008,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
7009,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
7010,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
7011,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
7012,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
7013,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
7014,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
7015,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
7016,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
7017,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7018,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7019,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
7020,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
7021,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
7022,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
7023,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7024,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
7025,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
7026,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
7027,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
7028,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
7029,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
7030,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7031,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
7032,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7033,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
7034,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
7035,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
7036,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7037,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
7038,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
7039,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
7040,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
7041,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Cropland
7042,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Wetland
7043,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
7044,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
7045,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
7046,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7047,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Cropland
7048,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
7049,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
7050,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
7051,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Wetland
7052,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
7053,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
7054,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
7055,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Grassland
7056,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
7057,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
7058,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Wetland
7059,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Forest
7060,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
7061,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
7062,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Wetland
7063,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Forest
7064,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
7065,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
7066,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
7067,Forest,NULL,Forest,Water,Non_Wetland,Forest,Bareland,Forest
7068,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
7069,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Grassland
7070,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7071,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7072,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7073,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7074,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7075,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
7076,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
7077,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
7078,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7079,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7080,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7081,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7082,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7083,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
7084,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
7085,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7086,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
7087,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
7088,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
7089,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
7090,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7091,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7092,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
7093,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7094,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7095,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7096,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7097,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7098,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7099,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7100,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7101,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7102,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7103,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7104,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7105,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7106,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
7107,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7108,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
7109,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
7110,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7111,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
7112,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
7113,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7114,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
7115,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7116,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7117,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7118,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7119,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
7120,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
7121,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7122,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7123,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
7124,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
7125,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7126,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
7127,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7128,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7129,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7130,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7131,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7132,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
7133,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
7134,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7135,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
7136,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
7137,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7138,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7139,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7140,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7141,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7142,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7143,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7144,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7145,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7146,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7147,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7148,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7149,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7150,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7151,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7152,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7153,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7154,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7155,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7156,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7157,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7158,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7159,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7160,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7161,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
7162,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Forest
7163,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
7164,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
7165,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
7166,Forest,Cropland,Wetland,NULL,Wetland,Water,Shrubland,Wetland
7167,Forest,Cropland,Wetland,NULL,Wetland,Water,Shrubland,Forest
7168,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
7169,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7170,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
7171,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7172,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7173,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7174,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7175,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7176,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7177,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7178,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7179,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7180,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7181,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7182,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7183,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7184,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7185,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7186,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7187,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7188,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7189,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7190,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7191,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
7192,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7193,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7194,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7195,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7196,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7197,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
7198,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7199,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
