Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MDU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MDU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MDU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MDU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MDU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MDU_M_R
2172,Forest,Forest,Water,Non_Water,Water,Water,NULL,Forest
2173,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2174,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
2175,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
2176,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2177,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
2178,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Forest
2179,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2180,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2181,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2182,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2183,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2184,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2185,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
2186,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2187,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
2188,Forest,Forest,Water,Water,Water,Grassland,Water,Water
2189,Forest,Forest,Water,Water,Water,Wetland,NULL,Water
2190,Forest,Forest,Water,Water,Water,Wetland,NULL,Forest
2191,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2192,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
2193,Forest,Forest,Water,Water,Water,Wetland,Water,Water
2194,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2195,Forest,Forest,Water,Water,Water,Water,NULL,Forest
2196,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2197,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2198,Forest,Forest,Water,Water,Water,Water,Water,Grassland
2199,Forest,Forest,Water,Water,Water,Water,Water,Water
2200,Forest,Forest,Water,Water,Water,Water,Water,Forest
2201,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2202,Forest,Forest,Water,Water,Water,Forest,NULL,Forest
2203,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2204,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2205,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2206,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2207,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2208,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2209,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2210,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2211,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2212,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2213,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2214,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2215,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
2216,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2217,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2218,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2219,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2220,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2221,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2222,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2223,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2224,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2225,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2226,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2227,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2228,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2229,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2230,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
2231,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2232,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Water
2233,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2234,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2235,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2236,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2237,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2238,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2239,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2240,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
2241,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Built-up,Bareland
2242,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2243,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2244,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2245,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2246,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Water
2247,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
2248,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2249,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2250,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2251,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2252,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2253,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2254,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2255,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2256,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2257,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Water
2258,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2259,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2260,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2261,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2262,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2263,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2264,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2265,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
2266,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2267,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2268,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2269,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2270,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2271,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2272,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2273,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2274,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2275,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2276,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2277,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
2278,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2279,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2280,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2281,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
2282,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2283,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
2284,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2285,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
2286,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Water
2287,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
2288,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2289,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2290,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
2291,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2292,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2293,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
2294,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2295,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
2296,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2297,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2298,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2299,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2300,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2301,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2302,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
2303,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2304,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2305,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2306,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2307,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
2308,Forest,Forest,Forest,Water,Non_Wetland,Water,NULL,Water
2309,Forest,Forest,Forest,Water,Non_Wetland,Water,NULL,Forest
2310,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
2311,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2312,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
2313,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2314,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
2315,Forest,Forest,Forest,Water,Non_Wetland,Forest,NULL,Water
2316,Forest,Forest,Forest,Water,Non_Wetland,Forest,NULL,Forest
2317,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Water
2318,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2319,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Water
2320,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2321,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
