Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MQU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MQU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MQU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MQU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MQU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MQU_M_R
2514,Forest,Forest,Permanent_ice_and_snow,NULL,Non_Wetland,Forest
2515,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2516,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2517,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2518,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2519,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2520,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2521,Forest,Forest,Forest,NULL,Non_Wetland,Water
2522,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2523,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2524,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2525,Forest,Forest,Forest,Water,Non_Wetland,NULL
2526,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2527,Forest,Forest,Forest,Water,Non_Wetland,Forest
