Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHL_M_R
2073,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
2074,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
2075,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
2076,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2077,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2078,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2079,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2080,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2081,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2082,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2083,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2084,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2085,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2086,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2087,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2088,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2089,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2090,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2091,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2092,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2093,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
2094,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2095,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2096,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2097,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2098,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2099,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2100,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
2101,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2102,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2103,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2104,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2105,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2106,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2107,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
2108,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
2109,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
2110,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
2111,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2112,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2113,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
2114,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2115,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Water
2116,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2117,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2118,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2119,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2120,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2121,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2122,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2123,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2124,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2125,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2126,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2127,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2128,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2129,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2130,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2131,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2132,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2133,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2134,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2135,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2136,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2137,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2138,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2139,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
2140,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2141,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2142,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2143,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2144,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2145,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2146,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2147,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2148,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2149,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2150,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2151,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2152,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2153,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
2154,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2155,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2156,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
2157,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2158,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
2159,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2160,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2161,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2162,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2163,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
2164,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2165,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2166,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2167,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
2168,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2169,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2170,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2171,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
2172,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2173,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2174,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2175,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2176,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2177,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2178,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
2179,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
2180,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
2181,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
2182,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
2183,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
2184,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
2185,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
2186,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
2187,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2188,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2189,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
2190,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
2191,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2192,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2193,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2194,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2195,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2196,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2197,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2198,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
2199,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
2200,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2201,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2202,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2203,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2204,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2205,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2206,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2207,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2208,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
2209,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
2210,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2211,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2212,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2213,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
2214,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2215,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2216,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
2217,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2218,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2219,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2220,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2221,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
2222,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Forest
2223,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
2224,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2225,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2226,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
2227,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2228,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
2229,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2230,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
2231,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
2232,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
2233,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2234,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2235,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2236,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2237,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2238,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2239,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
2240,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
2241,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2242,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
2243,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2244,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
2245,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2246,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2247,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
2248,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2249,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2250,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2251,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2252,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2253,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
2254,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2255,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2256,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2257,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2258,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2259,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2260,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
2261,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2262,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2263,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2264,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
2265,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2266,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2267,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
2268,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2269,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
2270,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2271,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2272,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
2273,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
2274,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2275,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2276,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
2277,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
2278,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2279,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2280,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2281,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
2282,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2283,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
2284,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2285,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2286,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2287,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2288,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2289,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2290,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2291,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2292,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2293,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2294,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
2295,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2296,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2297,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2298,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2299,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
2300,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2301,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
2302,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
2303,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2304,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
2305,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
2306,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2307,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2308,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2309,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
2310,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2311,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
2312,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2313,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
2314,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2315,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2316,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2317,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2318,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2319,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2320,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
2321,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
2322,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2323,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
2324,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
2325,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2326,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2327,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2328,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
2329,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2330,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2331,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2332,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
2333,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2334,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
2335,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2336,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2337,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2338,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2339,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2340,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2341,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
2342,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2343,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2344,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
2345,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2346,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2347,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2348,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2349,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2350,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2351,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2352,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2353,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
2354,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2355,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2356,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2357,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
2358,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2359,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
2360,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2361,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2362,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2363,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2364,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
2365,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2366,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
2367,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2368,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
2369,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2370,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Water
2371,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
2372,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2373,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2374,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2375,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2376,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Bareland
2377,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2378,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2379,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2380,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2381,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2382,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2383,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
2384,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Water
2385,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2386,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Water
2387,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
2388,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
2389,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
2390,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2391,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2392,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2393,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
2394,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
2395,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2396,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2397,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2398,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2399,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2400,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2401,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2402,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2403,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2404,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2405,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2406,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2407,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
2408,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,NULL
2409,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2410,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
2411,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2412,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2413,Forest,Forest,Water,NULL,Water,NULL,Water,Water
