Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KLB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KLB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KLB_M_R
20885,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
20886,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Water
20887,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Forest
20888,Forest,NULL,Water,Water,Water,Shrubland,Grassland,Grassland
20889,Forest,NULL,Water,Water,Water,Shrubland,Grassland,Water
20890,Forest,NULL,Water,Water,Water,Shrubland,Wetland,Grassland
20891,Forest,NULL,Water,Water,Water,Shrubland,Wetland,Wetland
20892,Forest,NULL,Water,Water,Water,Shrubland,Wetland,Forest
20893,Forest,NULL,Water,Water,Water,Shrubland,Water,Grassland
20894,Forest,NULL,Water,Water,Water,Shrubland,Water,Wetland
20895,Forest,NULL,Water,Water,Water,Shrubland,Water,Water
20896,Forest,NULL,Water,Water,Water,Shrubland,Water,Forest
20897,Forest,NULL,Water,Water,Water,Shrubland,Forest,Water
20898,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
20899,Forest,NULL,Water,Water,Water,Grassland,Grassland,Cropland
20900,Forest,NULL,Water,Water,Water,Grassland,Water,Grassland
20901,Forest,NULL,Water,Water,Water,Wetland,NULL,Grassland
20902,Forest,NULL,Water,Water,Water,Wetland,NULL,Cropland
20903,Forest,NULL,Water,Water,Water,Wetland,NULL,Wetland
20904,Forest,NULL,Water,Water,Water,Wetland,NULL,Water
20905,Forest,NULL,Water,Water,Water,Wetland,NULL,Forest
20906,Forest,NULL,Water,Water,Water,Wetland,Shrubland,NULL
20907,Forest,NULL,Water,Water,Water,Wetland,Shrubland,Wetland
20908,Forest,NULL,Water,Water,Water,Wetland,Shrubland,Water
20909,Forest,NULL,Water,Water,Water,Wetland,Shrubland,Forest
20910,Forest,NULL,Water,Water,Water,Wetland,Wetland,NULL
20911,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
20912,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
20913,Forest,NULL,Water,Water,Water,Wetland,Bareland,Water
20914,Forest,NULL,Water,Water,Water,Wetland,Water,NULL
20915,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
20916,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
20917,Forest,NULL,Water,Water,Water,Wetland,Water,Water
20918,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
20919,Forest,NULL,Water,Water,Water,Wetland,Forest,Wetland
20920,Forest,NULL,Water,Water,Water,Wetland,Forest,Water
20921,Forest,NULL,Water,Water,Water,Wetland,Forest,Forest
20922,Forest,NULL,Water,Water,Water,Bareland,NULL,Water
20923,Forest,NULL,Water,Water,Water,Bareland,Shrubland,Wetland
20924,Forest,NULL,Water,Water,Water,Bareland,Shrubland,Bareland
20925,Forest,NULL,Water,Water,Water,Bareland,Shrubland,Water
20926,Forest,NULL,Water,Water,Water,Bareland,Wetland,Wetland
20927,Forest,NULL,Water,Water,Water,Bareland,Wetland,Water
20928,Forest,NULL,Water,Water,Water,Bareland,Wetland,Forest
20929,Forest,NULL,Water,Water,Water,Bareland,Bareland,Forest
20930,Forest,NULL,Water,Water,Water,Bareland,Water,Grassland
20931,Forest,NULL,Water,Water,Water,Bareland,Water,Wetland
20932,Forest,NULL,Water,Water,Water,Bareland,Water,Water
20933,Forest,NULL,Water,Water,Water,Bareland,Water,Forest
20934,Forest,NULL,Water,Water,Water,Bareland,Forest,NULL
20935,Forest,NULL,Water,Water,Water,Bareland,Forest,Wetland
20936,Forest,NULL,Water,Water,Water,Bareland,Forest,Water
20937,Forest,NULL,Water,Water,Water,Bareland,Forest,Forest
20938,Forest,NULL,Water,Water,Water,Water,NULL,Grassland
20939,Forest,NULL,Water,Water,Water,Water,NULL,Water
20940,Forest,NULL,Water,Water,Water,Water,Shrubland,NULL
20941,Forest,NULL,Water,Water,Water,Water,Shrubland,Grassland
20942,Forest,NULL,Water,Water,Water,Water,Shrubland,Cropland
20943,Forest,NULL,Water,Water,Water,Water,Shrubland,Water
20944,Forest,NULL,Water,Water,Water,Water,Grassland,Grassland
20945,Forest,NULL,Water,Water,Water,Water,Grassland,Water
20946,Forest,NULL,Water,Water,Water,Water,Wetland,Water
20947,Forest,NULL,Water,Water,Water,Water,Water,Grassland
20948,Forest,NULL,Water,Water,Water,Water,Water,Wetland
20949,Forest,NULL,Water,Water,Water,Water,Water,Water
20950,Forest,NULL,Water,Water,Water,Water,Water,Forest
20951,Forest,NULL,Water,Water,Water,Water,Forest,NULL
20952,Forest,NULL,Water,Water,Water,Water,Forest,Wetland
20953,Forest,NULL,Water,Water,Water,Water,Forest,Bareland
20954,Forest,NULL,Water,Water,Water,Water,Forest,Water
20955,Forest,NULL,Water,Water,Water,Water,Forest,Forest
20956,Forest,NULL,Water,Water,Water,Forest,NULL,Water
20957,Forest,NULL,Water,Water,Water,Forest,Shrubland,Water
20958,Forest,NULL,Water,Water,Water,Forest,Shrubland,Forest
20959,Forest,NULL,Water,Water,Water,Forest,Wetland,Wetland
20960,Forest,NULL,Water,Water,Water,Forest,Wetland,Water
20961,Forest,NULL,Water,Water,Water,Forest,Wetland,Forest
20962,Forest,NULL,Water,Water,Water,Forest,Water,Wetland
20963,Forest,NULL,Water,Water,Water,Forest,Water,Water
20964,Forest,NULL,Water,Water,Water,Forest,Water,Forest
20965,Forest,NULL,Water,Water,Water,Forest,Forest,Wetland
20966,Forest,NULL,Water,Water,Water,Forest,Forest,Water
20967,Forest,NULL,Water,Water,Water,Forest,Forest,Forest
20968,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
20969,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
20970,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
20971,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
20972,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
20973,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
20974,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
20975,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
20976,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
20977,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
20978,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
20979,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
20980,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
20981,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
20982,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
20983,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
20984,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
20985,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
20986,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
20987,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
20988,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
20989,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
20990,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
20991,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
20992,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
20993,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
20994,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
20995,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
20996,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
20997,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
20998,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Water
20999,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
21000,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
21001,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
21002,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
21003,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
21004,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
21005,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
21006,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
21007,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21008,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21009,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
21010,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
21011,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
21012,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
21013,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
21014,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21015,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
21016,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
21017,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
21018,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
21019,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
21020,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
21021,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
21022,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
21023,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
21024,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
21025,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
21026,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
21027,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
21028,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
21029,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
21030,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
21031,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
21032,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
21033,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Bareland
21034,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Water
21035,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
21036,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
21037,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
21038,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
21039,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
21040,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
21041,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
21042,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
21043,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
21044,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
21045,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
21046,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
21047,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
21048,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
21049,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
21050,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
21051,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
21052,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
21053,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
21054,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
21055,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
21056,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
21057,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
21058,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
21059,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
21060,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
21061,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
21062,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
21063,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
21064,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
21065,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
21066,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
21067,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
21068,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
21069,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
21070,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
21071,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
21072,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
21073,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
21074,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
21075,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
21076,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
21077,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
21078,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
21079,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
21080,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
21081,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
21082,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
21083,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
21084,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
21085,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
21086,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
21087,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
21088,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
21089,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
21090,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Water
21091,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
21092,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
21093,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
21094,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Cropland
21095,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
21096,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
21097,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
21098,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
21099,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
21100,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
21101,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
21102,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
21103,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
21104,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
21105,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
21106,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
21107,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
21108,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
21109,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,NULL
21110,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
21111,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
21112,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
21113,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
21114,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
21115,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
21116,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
21117,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Water
21118,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
21119,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
21120,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
21121,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
21122,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Water
21123,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
21124,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
21125,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
21126,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
21127,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
21128,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
21129,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
21130,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
21131,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
21132,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
21133,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
21134,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
21135,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
21136,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
21137,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
21138,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
21139,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
21140,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
21141,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
21142,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
21143,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
21144,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
21145,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
21146,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
21147,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
21148,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
21149,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
21150,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
21151,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
21152,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
21153,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
21154,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
21155,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
21156,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Water
21157,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
21158,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
21159,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
21160,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Bareland
21161,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
21162,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
21163,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
21164,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
21165,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
21166,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
21167,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
21168,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
21169,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
21170,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,NULL
21171,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
21172,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
21173,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
21174,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,NULL
21175,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
21176,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
21177,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
21178,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
21179,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,NULL
21180,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Wetland
21181,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Bareland
21182,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
21183,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
21184,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
21185,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
21186,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
21187,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
21188,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
21189,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
21190,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
21191,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
21192,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
21193,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
21194,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
21195,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
21196,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Water
21197,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
21198,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
21199,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
21200,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
21201,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Water
21202,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
21203,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
21204,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
21205,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Water
21206,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
21207,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,NULL
21208,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Grassland
21209,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Wetland
21210,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Water
21211,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
21212,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
21213,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
21214,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
21215,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
21216,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
21217,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
21218,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
21219,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
21220,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
21221,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
21222,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
21223,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
21224,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
21225,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
21226,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
21227,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
21228,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
21229,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
