Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNV_M_R
16927,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16928,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
16929,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Bareland
16930,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
16931,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
16932,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,NULL
16933,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Built-up
16934,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Forest
16935,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
16936,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
16937,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
16938,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
16939,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
16940,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
16941,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
16942,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
16943,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,NULL
16944,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
16945,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
16946,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Forest
16947,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
16948,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
16949,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
16950,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
16951,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
16952,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
16953,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
16954,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
16955,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16956,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
16957,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
16958,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
16959,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
16960,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
16961,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
16962,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
16963,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
16964,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
16965,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
16966,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
16967,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
16968,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
16969,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
16970,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
16971,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
16972,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
16973,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
16974,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
16975,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
16976,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
16977,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
16978,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
16979,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
16980,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
16981,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
16982,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
16983,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
16984,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
16985,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
16986,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
16987,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,NULL
16988,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
16989,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Cropland
16990,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Bareland
16991,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
16992,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
16993,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,NULL
16994,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
16995,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Bareland
16996,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Built-up
16997,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
16998,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
16999,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
17000,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Built-up
17001,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
17002,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
17003,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
17004,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
17005,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
17006,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
17007,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
17008,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
17009,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
17010,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,NULL
17011,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
17012,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
17013,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
17014,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Cropland
17015,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Built-up
17016,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
17017,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
17018,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
17019,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
17020,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
17021,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
17022,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
17023,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17024,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
17025,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
17026,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
17027,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
17028,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
17029,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
17030,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
17031,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
17032,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
17033,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
17034,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
17035,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
17036,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
17037,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
17038,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
17039,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
17040,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
17041,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
17042,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
17043,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
17044,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
17045,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
17046,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
17047,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
17048,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
17049,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
17050,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
17051,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
17052,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
17053,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
17054,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
17055,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
17056,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
17057,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
17058,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
17059,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
17060,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
17061,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
17062,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
17063,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
17064,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
17065,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
17066,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
17067,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
17068,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
17069,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Cropland
17070,Forest,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Forest
17071,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Water,Bareland
17072,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
17073,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
17074,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
17075,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Water
17076,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
17077,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
17078,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Built-up
17079,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
17080,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
17081,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
17082,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
17083,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
17084,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
17085,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
17086,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
17087,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Water
17088,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,NULL,Wetland
17089,Forest,NULL,Built-up,Water,Non_Wetland,Forest,Water,Forest
17090,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
17091,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
17092,Forest,NULL,Water,NULL,Water,NULL,Grassland,Forest
17093,Forest,NULL,Water,NULL,Water,NULL,Wetland,Forest
17094,Forest,NULL,Water,NULL,Water,NULL,Water,Forest
17095,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Forest
17096,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,NULL
17097,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
17098,Forest,NULL,Water,NULL,Water,Wetland,Water,Water
17099,Forest,NULL,Water,NULL,Water,Wetland,Water,Forest
17100,Forest,NULL,Water,NULL,Water,Wetland,Forest,Grassland
17101,Forest,NULL,Water,NULL,Water,Wetland,Forest,Water
17102,Forest,NULL,Water,NULL,Water,Wetland,Forest,Forest
17103,Forest,NULL,Water,NULL,Water,Bareland,NULL,Water
17104,Forest,NULL,Water,NULL,Water,Bareland,NULL,Forest
17105,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Water
17106,Forest,NULL,Water,NULL,Water,Bareland,Bareland,NULL
17107,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
17108,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Forest
17109,Forest,NULL,Water,NULL,Water,Bareland,Water,Bareland
17110,Forest,NULL,Water,NULL,Water,Bareland,Water,Forest
17111,Forest,NULL,Water,NULL,Water,Bareland,Forest,Water
17112,Forest,NULL,Water,NULL,Water,Water,NULL,Grassland
17113,Forest,NULL,Water,NULL,Water,Water,NULL,Forest
17114,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
17115,Forest,NULL,Water,NULL,Water,Water,Water,Forest
17116,Forest,NULL,Water,NULL,Water,Water,Forest,Water
17117,Forest,NULL,Water,NULL,Water,Forest,NULL,Forest
17118,Forest,NULL,Water,NULL,Water,Forest,Water,Forest
17119,Forest,NULL,Water,NULL,Water,Forest,Forest,Water
17120,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
17121,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
17122,Forest,NULL,Water,Non_Water,Water,NULL,Grassland,Forest
17123,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Grassland
17124,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Water
17125,Forest,NULL,Water,Non_Water,Water,Wetland,NULL,Water
17126,Forest,NULL,Water,Non_Water,Water,Wetland,NULL,Forest
17127,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Water
17128,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,Forest
17129,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Forest
17130,Forest,NULL,Water,Non_Water,Water,Water,NULL,Water
17131,Forest,NULL,Water,Non_Water,Water,Forest,NULL,NULL
17132,Forest,NULL,Water,Non_Water,Water,Forest,NULL,Forest
17133,Forest,NULL,Water,Non_Water,Water,Forest,Grassland,Forest
17134,Forest,NULL,Water,Non_Water,Water,Forest,Wetland,Grassland
17135,Forest,NULL,Water,Non_Water,Water,Forest,Water,NULL
17136,Forest,NULL,Water,Non_Water,Water,Forest,Water,Forest
17137,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
17138,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
17139,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,NULL
17140,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
17141,Forest,NULL,Water,Water,Water,Shrubland,Water,Grassland
17142,Forest,NULL,Water,Water,Water,Wetland,NULL,Grassland
17143,Forest,NULL,Water,Water,Water,Wetland,NULL,Forest
17144,Forest,NULL,Water,Water,Water,Wetland,Grassland,Water
17145,Forest,NULL,Water,Water,Water,Wetland,Water,Water
17146,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
17147,Forest,NULL,Water,Water,Water,Wetland,Forest,Water
17148,Forest,NULL,Water,Water,Water,Bareland,Wetland,Grassland
17149,Forest,NULL,Water,Water,Water,Bareland,Bareland,Water
17150,Forest,NULL,Water,Water,Water,Bareland,Bareland,Forest
17151,Forest,NULL,Water,Water,Water,Bareland,Water,Wetland
17152,Forest,NULL,Water,Water,Water,Bareland,Water,Water
17153,Forest,NULL,Water,Water,Water,Bareland,Water,Forest
17154,Forest,NULL,Water,Water,Water,Water,NULL,Water
17155,Forest,NULL,Water,Water,Water,Water,NULL,Forest
17156,Forest,NULL,Water,Water,Water,Water,Built-up,Water
17157,Forest,NULL,Water,Water,Water,Water,Water,Wetland
17158,Forest,NULL,Water,Water,Water,Water,Water,Water
17159,Forest,NULL,Water,Water,Water,Water,Water,Forest
17160,Forest,NULL,Water,Water,Water,Forest,NULL,Forest
17161,Forest,NULL,Water,Water,Water,Forest,Water,Forest
17162,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
17163,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
17164,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
17165,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
17166,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
17167,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
17168,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
17169,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
17170,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
17171,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
17172,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
17173,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
17174,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
17175,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
17176,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
17177,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
17178,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
17179,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
17180,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
17181,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
17182,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
17183,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
17184,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
17185,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
17186,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
17187,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
17188,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
17189,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
17190,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
17191,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
17192,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
17193,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
17194,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Water
17195,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
17196,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
17197,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
17198,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
17199,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
17200,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
17201,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
17202,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17203,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17204,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
17205,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
17206,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
17207,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17208,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
17209,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17210,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
17211,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
17212,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
17213,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
17214,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
17215,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
17216,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
17217,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
17218,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Built-up
17219,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
17220,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
17221,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
17222,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
17223,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Water
17224,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
17225,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
17226,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
17227,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
17228,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
17229,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Water
17230,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
17231,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
17232,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
17233,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
17234,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
17235,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
17236,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
17237,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
17238,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
17239,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
17240,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
17241,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
17242,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17243,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
17244,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
17245,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
17246,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
17247,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
17248,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
17249,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
17250,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
17251,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
17252,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
17253,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
17254,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
17255,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
17256,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
17257,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
17258,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
17259,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
17260,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
17261,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
17262,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
17263,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
17264,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
17265,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
17266,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
17267,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
