Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LMK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LMK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LMK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LMK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LMK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LMK_M_R
10385,Forest,NULL,Water,NULL,Water,Shrubland,Water,NULL
10386,Forest,NULL,Water,NULL,Water,Shrubland,Water,Grassland
10387,Forest,NULL,Water,NULL,Water,Shrubland,Water,Bareland
10388,Forest,NULL,Water,NULL,Water,Shrubland,Water,Water
10389,Forest,NULL,Water,NULL,Water,Shrubland,Water,Forest
10390,Forest,NULL,Water,NULL,Water,Shrubland,Forest,NULL
10391,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Grassland
10392,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Forest
10393,Forest,NULL,Water,NULL,Water,Cropland,Water,Grassland
10394,Forest,NULL,Water,NULL,Water,Wetland,Shrubland,NULL
10395,Forest,NULL,Water,NULL,Water,Wetland,Shrubland,Wetland
10396,Forest,NULL,Water,NULL,Water,Wetland,Shrubland,Forest
10397,Forest,NULL,Water,NULL,Water,Wetland,Wetland,NULL
10398,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
10399,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
10400,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
10401,Forest,NULL,Water,NULL,Water,Wetland,Water,Wetland
10402,Forest,NULL,Water,NULL,Water,Wetland,Water,Forest
10403,Forest,NULL,Water,NULL,Water,Wetland,Forest,Forest
10404,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,NULL
10405,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Grassland
10406,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Bareland
10407,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Water
10408,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Forest
10409,Forest,NULL,Water,NULL,Water,Bareland,Bareland,NULL
10410,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
10411,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Water
10412,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Forest
10413,Forest,NULL,Water,NULL,Water,Bareland,Water,NULL
10414,Forest,NULL,Water,NULL,Water,Bareland,Water,Wetland
10415,Forest,NULL,Water,NULL,Water,Bareland,Water,Bareland
10416,Forest,NULL,Water,NULL,Water,Bareland,Water,Water
10417,Forest,NULL,Water,NULL,Water,Bareland,Forest,NULL
10418,Forest,NULL,Water,NULL,Water,Bareland,Forest,Grassland
10419,Forest,NULL,Water,NULL,Water,Bareland,Forest,Forest
10420,Forest,NULL,Water,NULL,Water,Water,Shrubland,Bareland
10421,Forest,NULL,Water,NULL,Water,Water,Shrubland,Water
10422,Forest,NULL,Water,NULL,Water,Water,Shrubland,Forest
10423,Forest,NULL,Water,NULL,Water,Water,Grassland,Water
10424,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
10425,Forest,NULL,Water,NULL,Water,Water,Wetland,NULL
10426,Forest,NULL,Water,NULL,Water,Water,Wetland,Water
10427,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
10428,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
10429,Forest,NULL,Water,NULL,Water,Water,Water,Bareland
10430,Forest,NULL,Water,NULL,Water,Water,Water,Water
10431,Forest,NULL,Water,NULL,Water,Water,Water,Forest
10432,Forest,NULL,Water,NULL,Water,Forest,Shrubland,NULL
10433,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Grassland
10434,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Forest
10435,Forest,NULL,Water,NULL,Water,Forest,Wetland,Forest
10436,Forest,NULL,Water,NULL,Water,Forest,Bareland,NULL
10437,Forest,NULL,Water,NULL,Water,Forest,Bareland,Grassland
10438,Forest,NULL,Water,NULL,Water,Forest,Bareland,Forest
10439,Forest,NULL,Water,NULL,Water,Forest,Water,Water
10440,Forest,NULL,Water,NULL,Water,Forest,Water,Forest
10441,Forest,NULL,Water,NULL,Water,Forest,Forest,NULL
10442,Forest,NULL,Water,NULL,Water,Forest,Forest,Grassland
10443,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
10444,Forest,NULL,Water,Non_Water,Water,NULL,Shrubland,Forest
10445,Forest,NULL,Water,Non_Water,Water,NULL,Water,Wetland
10446,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,NULL
10447,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
10448,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
10449,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Forest
10450,Forest,NULL,Water,Non_Water,Water,Shrubland,Bareland,Grassland
10451,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,NULL
10452,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Grassland
10453,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Wetland
10454,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Forest
10455,Forest,NULL,Water,Non_Water,Water,Wetland,Shrubland,Water
10456,Forest,NULL,Water,Non_Water,Water,Wetland,Shrubland,Forest
10457,Forest,NULL,Water,Non_Water,Water,Bareland,Shrubland,Wetland
10458,Forest,NULL,Water,Non_Water,Water,Bareland,Shrubland,Water
10459,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Wetland
10460,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,NULL
10461,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,Forest
10462,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
10463,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
10464,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Water
10465,Forest,NULL,Water,Non_Water,Water,Water,Shrubland,Wetland
10466,Forest,NULL,Water,Non_Water,Water,Water,Shrubland,Forest
10467,Forest,NULL,Water,Non_Water,Water,Water,Water,NULL
10468,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
10469,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
10470,Forest,NULL,Water,Non_Water,Water,Water,Water,Forest
10471,Forest,NULL,Water,Non_Water,Water,Forest,Shrubland,Forest
10472,Forest,NULL,Water,Non_Water,Water,Forest,Water,Forest
10473,Forest,NULL,Water,Water,Water,NULL,Shrubland,Bareland
10474,Forest,NULL,Water,Water,Water,NULL,Shrubland,Forest
10475,Forest,NULL,Water,Water,Water,NULL,Grassland,Wetland
10476,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,NULL
10477,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
10478,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Wetland
10479,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Bareland
10480,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Water
10481,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Forest
10482,Forest,NULL,Water,Water,Water,Shrubland,Bareland,Forest
10483,Forest,NULL,Water,Water,Water,Shrubland,Water,NULL
10484,Forest,NULL,Water,Water,Water,Shrubland,Water,Grassland
10485,Forest,NULL,Water,Water,Water,Shrubland,Water,Wetland
10486,Forest,NULL,Water,Water,Water,Shrubland,Water,Water
10487,Forest,NULL,Water,Water,Water,Shrubland,Water,Forest
10488,Forest,NULL,Water,Water,Water,Shrubland,Forest,Water
10489,Forest,NULL,Water,Water,Water,Wetland,Shrubland,Forest
10490,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
10491,Forest,NULL,Water,Water,Water,Wetland,Water,Water
10492,Forest,NULL,Water,Water,Water,Bareland,Shrubland,Grassland
10493,Forest,NULL,Water,Water,Water,Bareland,Shrubland,Forest
10494,Forest,NULL,Water,Water,Water,Bareland,Bareland,NULL
10495,Forest,NULL,Water,Water,Water,Bareland,Bareland,Grassland
10496,Forest,NULL,Water,Water,Water,Bareland,Water,NULL
10497,Forest,NULL,Water,Water,Water,Bareland,Water,Grassland
10498,Forest,NULL,Water,Water,Water,Bareland,Water,Forest
10499,Forest,NULL,Water,Water,Water,Bareland,Forest,NULL
10500,Forest,NULL,Water,Water,Water,Water,Shrubland,NULL
10501,Forest,NULL,Water,Water,Water,Water,Shrubland,Wetland
10502,Forest,NULL,Water,Water,Water,Water,Shrubland,Water
10503,Forest,NULL,Water,Water,Water,Water,Water,NULL
10504,Forest,NULL,Water,Water,Water,Water,Water,Grassland
10505,Forest,NULL,Water,Water,Water,Water,Water,Wetland
10506,Forest,NULL,Water,Water,Water,Water,Water,Bareland
10507,Forest,NULL,Water,Water,Water,Water,Water,Water
10508,Forest,NULL,Water,Water,Water,Water,Water,Forest
10509,Forest,NULL,Water,Water,Water,Forest,Bareland,Grassland
10510,Forest,NULL,Water,Water,Water,Forest,Water,Forest
10511,Forest,NULL,Water,Water,Water,Forest,Forest,NULL
10512,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
10513,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10514,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
10515,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10516,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
10517,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
10518,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
10519,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
10520,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
10521,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10522,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
10523,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10524,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
10525,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
10526,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10527,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
10528,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
10529,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
10530,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
10531,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
10532,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
10533,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10534,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
10535,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
10536,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
10537,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10538,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10539,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10540,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10541,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10542,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
10543,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10544,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
10545,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10546,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
10547,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10548,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10549,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
10550,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
10551,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
10552,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
10553,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10554,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
10555,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
10556,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
10557,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10558,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Bareland
10559,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Water
10560,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
10561,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
10562,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10563,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
10564,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
10565,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
10566,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
10567,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Water
10568,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
10569,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
10570,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
10571,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
10572,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10573,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
10574,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10575,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
10576,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
10577,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10578,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
10579,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
10580,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10581,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
10582,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
10583,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10584,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
10585,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
10586,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
10587,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
10588,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
10589,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
10590,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10591,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
10592,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
10593,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
10594,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Water,Grassland
10595,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
10596,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10597,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
10598,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
10599,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
10600,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
10601,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
10602,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
10603,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
10604,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
10605,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
10606,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10607,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
10608,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,NULL
10609,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
10610,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
10611,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
10612,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
10613,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
10614,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
10615,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
10616,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10617,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
10618,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10619,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
10620,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10621,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10622,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
10623,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
10624,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
10625,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
10626,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
10627,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
10628,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
10629,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
10630,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
10631,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
10632,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
10633,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
10634,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
10635,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
10636,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
10637,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
10638,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
10639,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
10640,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
10641,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
10642,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Water
10643,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
10644,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
10645,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
10646,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
10647,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
10648,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
10649,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
10650,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
10651,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
10652,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
10653,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
10654,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
10655,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,NULL
10656,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
10657,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
10658,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
10659,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10660,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
10661,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
10662,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
10663,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
10664,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
10665,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
10666,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
10667,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
10668,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
10669,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
10670,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
10671,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
10672,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
10673,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
10674,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
10675,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10676,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
10677,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
10678,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
10679,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
10680,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
10681,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10682,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
10683,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
10684,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10685,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10686,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
10687,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
10688,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
10689,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10690,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
10691,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
10692,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
10693,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Water
10694,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
10695,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
10696,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
10697,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
10698,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
10699,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
10700,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
10701,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
10702,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
10703,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
10704,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
10705,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
10706,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
10707,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
10708,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
10709,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
10710,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
10711,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Water
10712,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
10713,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
10714,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10715,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10716,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
10717,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
10718,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
10719,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
10720,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,NULL
10721,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
10722,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
10723,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
10724,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
10725,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
10726,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
10727,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
10728,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
10729,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
10730,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
10731,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
10732,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Bareland,NULL
10733,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
10734,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
