Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LRD_M_R
12902,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
12903,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
12904,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Grassland
12905,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Grassland
12906,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Water
12907,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
12908,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
12909,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12910,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
12911,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
12912,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
12913,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12914,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
12915,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12916,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
12917,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
12918,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
12919,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
12920,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
12921,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
12922,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
12923,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
12924,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
12925,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
12926,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
12927,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
12928,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
12929,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
12930,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
12931,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
12932,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
12933,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
12934,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
12935,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
12936,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
12937,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
12938,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
12939,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
12940,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12941,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12942,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
12943,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
12944,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12945,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12946,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
12947,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12948,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
12949,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
12950,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12951,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
12952,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
12953,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
12954,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
12955,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
12956,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Built-up
12957,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
12958,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
12959,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12960,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
12961,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
12962,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
12963,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
12964,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
12965,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12966,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12967,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
12968,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
12969,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
12970,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
12971,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12972,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
12973,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
12974,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
12975,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12976,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
12977,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
12978,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
12979,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
12980,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
12981,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
12982,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
12983,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
12984,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
12985,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
12986,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
12987,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
12988,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
12989,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
12990,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
12991,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12992,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
12993,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
12994,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
12995,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
12996,Forest,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
12997,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
12998,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
12999,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
13000,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
13001,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
13002,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
13003,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
13004,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
13005,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
13006,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
13007,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
13008,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Bareland
13009,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
13010,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
13011,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
13012,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
13013,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
13014,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
13015,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
13016,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Cropland
13017,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Bareland
13018,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
13019,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
13020,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
13021,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
13022,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
13023,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
13024,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13025,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13026,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
13027,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13028,Forest,Cropland,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
13029,Forest,Cropland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
13030,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
13031,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,Shrubland,Forest
13032,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
13033,Forest,Cropland,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
13034,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
13035,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
13036,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
13037,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
13038,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
13039,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
13040,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
13041,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
13042,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13043,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
13044,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
13045,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
13046,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
13047,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
13048,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
13049,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
13050,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
13051,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
13052,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
13053,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13054,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
13055,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
13056,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
13057,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
13058,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
13059,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
13060,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
13061,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
13062,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
13063,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
13064,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13065,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
13066,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
13067,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
13068,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
13069,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13070,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13071,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13072,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
13073,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13074,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
13075,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13076,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13077,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13078,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13079,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
13080,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13081,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
13082,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13083,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
13084,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
13085,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
13086,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13087,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
13088,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
13089,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
13090,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
13091,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
13092,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
13093,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
13094,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
13095,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
13096,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13097,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13098,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13099,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
13100,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
13101,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13102,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
13103,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13104,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13105,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13106,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
13107,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13108,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
13109,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13110,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
13111,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
13112,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
13113,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13114,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
13115,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
13116,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
13117,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
13118,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
13119,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
13120,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13121,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
13122,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13123,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13124,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13125,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13126,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
13127,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13128,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13129,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
13130,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13131,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13132,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13133,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
13134,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
13135,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
13136,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
13137,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
13138,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13139,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
13140,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13141,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
13142,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
13143,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
13144,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
13145,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
13146,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
13147,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
13148,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
13149,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
13150,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13151,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
13152,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Bareland
13153,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
13154,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
13155,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
13156,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
13157,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
13158,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
13159,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13160,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13161,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
13162,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
13163,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
13164,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
13165,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest,NULL,NULL
13166,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest,Water,Grassland
13167,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
13168,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
13169,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
13170,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
13171,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
13172,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
13173,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
13174,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
13175,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
13176,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13177,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
13178,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13179,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13180,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13181,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13182,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
13183,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13184,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13185,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13186,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13187,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
13188,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13189,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13190,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
13191,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
13192,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
13193,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
13194,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
13195,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
13196,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13197,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
13198,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
13199,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
13200,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
13201,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
13202,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
13203,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
13204,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
13205,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
13206,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
13207,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
13208,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
13209,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13210,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
13211,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
13212,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
13213,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
13214,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
13215,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
13216,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
