Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRL_M_R
2653,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
2654,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Water
2655,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
2656,Water,NULL,Wetland,Water,Wetland,Wetland,NULL,Water
2657,Water,NULL,Wetland,Water,Wetland,Wetland,NULL,Forest
2658,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2659,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
2660,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
2661,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
2662,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
2663,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
2664,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
2665,Water,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
2666,Water,NULL,Wetland,Water,Wetland,Water,NULL,Bareland
2667,Water,NULL,Wetland,Water,Wetland,Water,NULL,Water
2668,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
2669,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
2670,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
2671,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
2672,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
2673,Water,NULL,Wetland,Water,Wetland,Water,Water,NULL
2674,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2675,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
2676,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
2677,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
2678,Water,NULL,Wetland,Water,Wetland,Water,Forest,Water
2679,Water,NULL,Wetland,Water,Wetland,Forest,Grassland,Forest
2680,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2681,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2682,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2683,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2684,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2685,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2686,Water,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2687,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2688,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2689,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2690,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2691,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2692,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2693,Water,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
2694,Water,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Forest
2695,Water,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
2696,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2697,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2698,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2699,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2700,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2701,Water,NULL,Water,NULL,Water,Grassland,NULL,Grassland
2702,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2703,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
2704,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
2705,Water,NULL,Water,NULL,Water,Wetland,NULL,Grassland
2706,Water,NULL,Water,NULL,Water,Wetland,NULL,Forest
2707,Water,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
2708,Water,NULL,Water,NULL,Water,Wetland,Grassland,Water
2709,Water,NULL,Water,NULL,Water,Wetland,Grassland,Forest
2710,Water,NULL,Water,NULL,Water,Water,NULL,Grassland
2711,Water,NULL,Water,NULL,Water,Water,NULL,Water
2712,Water,NULL,Water,NULL,Water,Water,NULL,Forest
2713,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
2714,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
2715,Water,NULL,Water,NULL,Water,Water,Grassland,Water
2716,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
2717,Water,NULL,Water,NULL,Water,Water,Water,Grassland
2718,Water,NULL,Water,NULL,Water,Water,Water,Bareland
2719,Water,NULL,Water,NULL,Water,Water,Water,Forest
2720,Water,NULL,Water,NULL,Water,Forest,Water,Forest
2721,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2722,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2723,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
2724,Water,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
2725,Water,NULL,Water,Non_Water,Water,Water,NULL,Grassland
2726,Water,NULL,Water,Non_Water,Water,Water,Grassland,Bareland
2727,Water,NULL,Water,Non_Water,Water,Water,Grassland,Water
2728,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
2729,Water,NULL,Water,Non_Water,Water,Water,Water,Water
2730,Water,NULL,Water,Non_Water,Water,Water,Forest,Water
2731,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2732,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2733,Water,NULL,Water,Water,Water,NULL,NULL,Water
2734,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2735,Water,NULL,Water,Water,Water,Grassland,NULL,Grassland
2736,Water,NULL,Water,Water,Water,Grassland,NULL,Forest
2737,Water,NULL,Water,Water,Water,Grassland,Grassland,NULL
2738,Water,NULL,Water,Water,Water,Grassland,Grassland,Grassland
2739,Water,NULL,Water,Water,Water,Grassland,Grassland,Forest
2740,Water,NULL,Water,Water,Water,Grassland,Water,NULL
2741,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
2742,Water,NULL,Water,Water,Water,Grassland,Water,Bareland
2743,Water,NULL,Water,Water,Water,Wetland,Grassland,Grassland
2744,Water,NULL,Water,Water,Water,Wetland,Grassland,Forest
2745,Water,NULL,Water,Water,Water,Wetland,Water,NULL
2746,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
2747,Water,NULL,Water,Water,Water,Wetland,Forest,Forest
2748,Water,NULL,Water,Water,Water,Water,NULL,Grassland
2749,Water,NULL,Water,Water,Water,Water,NULL,Bareland
2750,Water,NULL,Water,Water,Water,Water,NULL,Water
2751,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
2752,Water,NULL,Water,Water,Water,Water,Grassland,Bareland
2753,Water,NULL,Water,Water,Water,Water,Grassland,Water
2754,Water,NULL,Water,Water,Water,Water,Grassland,Forest
2755,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
2756,Water,NULL,Water,Water,Water,Water,Water,Grassland
2757,Water,NULL,Water,Water,Water,Water,Water,Bareland
2758,Water,NULL,Water,Water,Water,Water,Water,Water
2759,Water,NULL,Water,Water,Water,Water,Water,Forest
2760,Water,NULL,Water,Water,Water,Forest,NULL,Grassland
2761,Water,NULL,Water,Water,Water,Forest,Grassland,Forest
2762,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2763,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2764,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2765,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2766,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2767,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2768,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2769,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2770,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2771,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2772,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2773,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2774,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2775,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2776,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2777,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2778,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2779,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2780,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2781,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2782,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2783,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2784,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2785,Water,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2786,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2787,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
2788,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2789,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2790,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2791,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
2792,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2793,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
2794,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2795,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2796,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2797,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2798,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2799,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2800,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2801,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2802,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2803,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
2804,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2805,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2806,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2807,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2808,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2809,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2810,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2811,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2812,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2813,Water,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
2814,Water,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Forest
2815,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2816,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2817,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2818,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2819,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2820,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2821,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2822,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2823,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2824,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2825,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2826,Water,Wetland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2827,Water,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2828,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2829,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2830,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2831,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2832,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2833,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2834,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2835,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2836,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2837,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2838,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2839,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2840,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2841,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2842,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2843,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2844,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2845,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2846,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2847,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
2848,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
2849,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
2850,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
2851,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
2852,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2853,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
2854,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
2855,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2856,Water,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2857,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2858,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2859,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
2860,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
2861,Water,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Forest
2862,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2863,Water,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2864,Water,Wetland,Wetland,Water,Wetland,Water,Grassland,Grassland
2865,Water,Wetland,Wetland,Water,Wetland,Water,Grassland,Water
2866,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
2867,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
2868,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2869,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2870,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2871,Water,Wetland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2872,Water,Wetland,Water,NULL,Water,Grassland,Forest,Forest
2873,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2874,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2875,Water,Wetland,Water,Water,Water,Water,Water,Water
2876,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2877,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2878,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2879,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2880,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2881,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2882,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2883,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2884,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2885,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2886,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2887,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2888,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2889,Water,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Forest
2890,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2891,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2892,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2893,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2894,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2895,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2896,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2897,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
2898,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2899,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2900,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2901,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2902,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2903,Water,Bareland,Wetland,NULL,Wetland,Water,NULL,Forest
2904,Water,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
2905,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
2906,Water,Bareland,Wetland,Water,Wetland,Water,NULL,Water
2907,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2908,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
2909,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2910,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2911,Water,Bareland,Water,Water,Water,Water,NULL,Water
2912,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2913,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2914,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2915,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2916,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2917,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2918,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2919,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2920,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2921,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2922,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2923,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2924,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2925,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2926,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2927,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2928,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2929,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
2930,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2931,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2932,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2933,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2934,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2935,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2936,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2937,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2938,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2939,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2940,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2941,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2942,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2943,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2944,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2945,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2946,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2947,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2948,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2949,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2950,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2951,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2952,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2953,Water,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2954,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2955,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Water
2956,Water,Built-up,Water,Water,Water,NULL,NULL,Water
2957,Water,Built-up,Water,Water,Water,Grassland,NULL,Water
2958,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2959,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2960,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2961,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2962,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2963,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2964,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2965,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2966,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2967,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2968,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2969,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2970,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2971,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2972,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Water
2973,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2974,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2975,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
2976,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
2977,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
2978,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
2979,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
2980,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2981,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
2982,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
2983,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2984,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2985,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Water
2986,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
2987,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2988,Water,Water,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
2989,Water,Water,NULL,Water,Non_Wetland,Wetland,NULL,Forest
2990,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
2991,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
2992,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2993,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2994,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2995,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2996,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2997,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
2998,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
2999,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3000,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3001,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
3002,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3003,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
3004,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3005,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3006,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
3007,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
3008,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3009,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3010,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3011,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3012,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
