Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KPU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KPU_M_R
3016,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3017,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3018,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3019,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3020,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3021,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3022,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3023,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3024,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3025,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3026,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3027,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3028,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3029,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3030,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3031,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3032,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3033,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3034,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3035,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3036,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3037,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3038,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3039,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3040,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3041,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3042,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3043,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3044,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3045,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3046,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3047,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3048,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3049,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3050,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3051,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
3052,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3053,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3054,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3055,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3056,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3057,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3058,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3059,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3060,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3061,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
3062,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3063,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
3064,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
3065,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3066,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3067,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3068,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3069,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3070,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
3071,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3072,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
3073,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
3074,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
3075,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3076,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
3077,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
3078,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
3079,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
3080,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
3081,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
3082,Forest,Cropland,Water,Water,Water,NULL,NULL,Cropland
3083,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
3084,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3085,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
3086,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3087,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3088,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3089,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3090,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3091,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3092,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3093,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3094,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3095,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3096,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3097,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3098,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3099,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3100,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3101,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3102,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3103,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3104,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3105,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3106,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3107,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3108,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3109,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3110,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3111,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3112,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3113,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3114,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3115,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3116,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3117,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3118,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3119,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3120,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3121,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3122,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3123,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3124,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3125,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3126,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3127,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3128,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3129,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3130,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3131,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3132,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3133,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3134,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3135,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3136,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3137,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3138,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3139,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3140,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3141,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3142,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3143,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3144,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3145,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3146,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3147,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3148,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3149,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
3150,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3151,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3152,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3153,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3154,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3155,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3156,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3157,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3158,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3159,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3160,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3161,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
3162,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3163,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
3164,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3165,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3166,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3167,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3168,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3169,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3170,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3171,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3172,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3173,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3174,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
3175,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3176,Forest,Wetland,Water,NULL,Water,NULL,NULL,Cropland
3177,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
3178,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
3179,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3180,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
3181,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
3182,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
3183,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
3184,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
3185,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3186,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3187,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
3188,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
3189,Forest,Wetland,Water,Water,Water,NULL,NULL,Cropland
3190,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
3191,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
3192,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3193,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3194,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3195,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3196,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3197,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3198,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3199,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3200,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3201,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3202,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3203,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3204,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3205,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
3206,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3207,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3208,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3209,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3210,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3211,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3212,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3213,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
3214,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3215,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3216,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3217,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3218,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
3219,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3220,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3221,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
3222,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
3223,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3224,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3225,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3226,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3227,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3228,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
3229,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3230,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3231,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
3232,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3233,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3234,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3235,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3236,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3237,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3238,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3239,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3240,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3241,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3242,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3243,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3244,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3245,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3246,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3247,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3248,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3249,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3250,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3251,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3252,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3253,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3254,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3255,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3256,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3257,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3258,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3259,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
3260,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3261,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3262,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3263,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3264,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3265,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3266,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3267,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3268,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3269,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3270,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3271,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3272,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
3273,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3274,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Water
3275,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
3276,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
3277,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3278,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3279,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3280,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3281,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3282,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3283,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3284,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3285,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3286,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3287,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3288,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3289,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3290,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3291,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3292,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3293,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3294,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3295,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3296,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3297,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3298,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3299,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3300,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3301,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3302,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3303,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3304,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3305,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3306,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3307,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3308,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3309,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3310,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3311,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3312,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3313,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3314,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3315,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3316,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3317,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3318,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3319,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3320,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3321,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3322,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3323,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3324,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3325,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3326,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3327,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3328,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3329,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3330,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3331,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3332,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3333,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3334,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3335,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
3336,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3337,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
3338,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3339,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3340,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3341,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3342,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3343,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3344,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3345,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3346,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3347,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3348,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3349,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
3350,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3351,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3352,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3353,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3354,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3355,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3356,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3357,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3358,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3359,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
