Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHJ_M_R
17686,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
17687,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
17688,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Bareland
17689,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
17690,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
17691,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
17692,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
17693,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
17694,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
17695,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
17696,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
17697,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
17698,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
17699,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
17700,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
17701,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
17702,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
17703,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
17704,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
17705,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
17706,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
17707,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
17708,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
17709,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
17710,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
17711,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
17712,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
17713,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
17714,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
17715,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
17716,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,NULL
17717,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
17718,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
17719,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
17720,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
17721,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
17722,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
17723,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Grassland
17724,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
17725,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,NULL
17726,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
17727,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
17728,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17729,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
17730,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
17731,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
17732,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
17733,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
17734,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
17735,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
17736,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
17737,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
17738,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
17739,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
17740,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
17741,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
17742,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
17743,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17744,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
17745,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
17746,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17747,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17748,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
17749,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17750,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17751,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
17752,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
17753,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
17754,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
17755,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Water
17756,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
17757,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
17758,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
17759,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
17760,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17761,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
17762,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
17763,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
17764,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
17765,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
17766,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
17767,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
17768,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
17769,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
17770,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
17771,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
17772,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17773,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
17774,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
17775,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
17776,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
17777,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
17778,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
17779,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
17780,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
17781,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
17782,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
17783,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
17784,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
17785,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
17786,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
17787,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
17788,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
17789,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
17790,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
17791,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
17792,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
17793,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
17794,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
17795,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
17796,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
17797,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
17798,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
17799,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
17800,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
17801,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
17802,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
17803,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
17804,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
17805,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
17806,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
17807,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
17808,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
17809,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
17810,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
17811,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
17812,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
17813,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
17814,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
17815,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
17816,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
17817,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Wetland
17818,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
17819,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Forest,Grassland
17820,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Grassland
17821,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
17822,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Water
17823,Forest,Water,Cropland,Water,Non_Wetland,Forest,NULL,Forest
17824,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
17825,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
17826,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
17827,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
17828,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
17829,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
17830,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
17831,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
17832,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
17833,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
17834,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Wetland
17835,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
17836,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
17837,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
17838,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
17839,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
17840,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
17841,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
17842,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
17843,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
17844,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
17845,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
17846,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
17847,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
17848,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
17849,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
17850,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
17851,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
17852,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
17853,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
17854,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
17855,Forest,Water,Wetland,Water,Wetland,Shrubland,NULL,Forest
17856,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
17857,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Water
17858,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
17859,Forest,Water,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
17860,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
17861,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
17862,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
17863,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
17864,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
17865,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
17866,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
17867,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
17868,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
17869,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
17870,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
17871,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
17872,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
17873,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
17874,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Forest,Water
17875,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
17876,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
17877,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
17878,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
17879,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
17880,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
17881,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
17882,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
17883,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
17884,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
17885,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
17886,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
17887,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
17888,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
17889,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
17890,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
17891,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Water
17892,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17893,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17894,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
17895,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
17896,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
17897,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
17898,Forest,Water,Water,NULL,Water,NULL,Shrubland,Forest
17899,Forest,Water,Water,NULL,Water,NULL,Water,Forest
17900,Forest,Water,Water,NULL,Water,NULL,Forest,Water
17901,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
17902,Forest,Water,Water,NULL,Water,Shrubland,NULL,Water
17903,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
17904,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
17905,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Water
17906,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
17907,Forest,Water,Water,NULL,Water,Shrubland,Water,Grassland
17908,Forest,Water,Water,NULL,Water,Shrubland,Water,Water
17909,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
17910,Forest,Water,Water,NULL,Water,Shrubland,Forest,Grassland
17911,Forest,Water,Water,NULL,Water,Shrubland,Forest,Water
17912,Forest,Water,Water,NULL,Water,Shrubland,Forest,Forest
17913,Forest,Water,Water,NULL,Water,Grassland,Water,Water
17914,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Water
17915,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Forest
17916,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
17917,Forest,Water,Water,NULL,Water,Wetland,Water,NULL
17918,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
17919,Forest,Water,Water,NULL,Water,Wetland,Water,Water
17920,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
17921,Forest,Water,Water,NULL,Water,Bareland,NULL,Forest
17922,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Water
17923,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Forest
17924,Forest,Water,Water,NULL,Water,Bareland,Wetland,Wetland
17925,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
17926,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
17927,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
17928,Forest,Water,Water,NULL,Water,Bareland,Water,Wetland
17929,Forest,Water,Water,NULL,Water,Bareland,Water,Bareland
17930,Forest,Water,Water,NULL,Water,Bareland,Water,Water
17931,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
17932,Forest,Water,Water,NULL,Water,Bareland,Forest,Wetland
17933,Forest,Water,Water,NULL,Water,Bareland,Forest,Bareland
17934,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
17935,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
17936,Forest,Water,Water,NULL,Water,Water,NULL,Forest
17937,Forest,Water,Water,NULL,Water,Water,Shrubland,Water
17938,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
17939,Forest,Water,Water,NULL,Water,Water,Grassland,Water
17940,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
17941,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
17942,Forest,Water,Water,NULL,Water,Water,Water,Water
17943,Forest,Water,Water,NULL,Water,Water,Water,Forest
17944,Forest,Water,Water,NULL,Water,Water,Forest,Water
17945,Forest,Water,Water,NULL,Water,Water,Forest,Forest
17946,Forest,Water,Water,NULL,Water,Forest,NULL,Water
17947,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
17948,Forest,Water,Water,NULL,Water,Forest,Shrubland,Grassland
17949,Forest,Water,Water,NULL,Water,Forest,Shrubland,Water
17950,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
17951,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
17952,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
17953,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
17954,Forest,Water,Water,NULL,Water,Forest,Water,Grassland
17955,Forest,Water,Water,NULL,Water,Forest,Water,Water
17956,Forest,Water,Water,NULL,Water,Forest,Water,Forest
17957,Forest,Water,Water,NULL,Water,Forest,Forest,Water
17958,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
17959,Forest,Water,Water,Non_Water,Water,Shrubland,Grassland,Water
17960,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
17961,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Forest
17962,Forest,Water,Water,Non_Water,Water,Shrubland,Forest,Forest
17963,Forest,Water,Water,Non_Water,Water,Wetland,Shrubland,Forest
17964,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
17965,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Water
17966,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
17967,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Water
17968,Forest,Water,Water,Non_Water,Water,Bareland,Water,Bareland
17969,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
17970,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
17971,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Forest
17972,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Forest
17973,Forest,Water,Water,Non_Water,Water,Water,Water,NULL
17974,Forest,Water,Water,Non_Water,Water,Water,Water,Water
17975,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
17976,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
17977,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
17978,Forest,Water,Water,Non_Water,Water,Forest,NULL,Water
17979,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
17980,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
17981,Forest,Water,Water,Non_Water,Water,Forest,Water,Grassland
17982,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
17983,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
17984,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
17985,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
17986,Forest,Water,Water,Water,Water,NULL,Forest,Forest
17987,Forest,Water,Water,Water,Water,Shrubland,NULL,Grassland
17988,Forest,Water,Water,Water,Water,Shrubland,Shrubland,NULL
17989,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
17990,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Water
17991,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Forest
17992,Forest,Water,Water,Water,Water,Shrubland,Water,NULL
17993,Forest,Water,Water,Water,Water,Shrubland,Water,Grassland
17994,Forest,Water,Water,Water,Water,Shrubland,Water,Water
17995,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
17996,Forest,Water,Water,Water,Water,Shrubland,Forest,Water
17997,Forest,Water,Water,Water,Water,Wetland,Shrubland,Forest
17998,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
17999,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
18000,Forest,Water,Water,Water,Water,Wetland,Water,Water
18001,Forest,Water,Water,Water,Water,Bareland,Shrubland,Wetland
18002,Forest,Water,Water,Water,Water,Bareland,Shrubland,Water
18003,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
18004,Forest,Water,Water,Water,Water,Bareland,Water,Wetland
18005,Forest,Water,Water,Water,Water,Bareland,Water,Water
18006,Forest,Water,Water,Water,Water,Bareland,Forest,Water
18007,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
18008,Forest,Water,Water,Water,Water,Water,Shrubland,Water
18009,Forest,Water,Water,Water,Water,Water,Shrubland,Forest
18010,Forest,Water,Water,Water,Water,Water,Water,Grassland
18011,Forest,Water,Water,Water,Water,Water,Water,Wetland
18012,Forest,Water,Water,Water,Water,Water,Water,Water
18013,Forest,Water,Water,Water,Water,Water,Water,Forest
18014,Forest,Water,Water,Water,Water,Water,Forest,Water
18015,Forest,Water,Water,Water,Water,Water,Forest,Forest
18016,Forest,Water,Water,Water,Water,Forest,Shrubland,NULL
18017,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
18018,Forest,Water,Water,Water,Water,Forest,Water,Grassland
18019,Forest,Water,Water,Water,Water,Forest,Water,Bareland
18020,Forest,Water,Water,Water,Water,Forest,Water,Water
18021,Forest,Water,Water,Water,Water,Forest,Water,Forest
18022,Forest,Water,Water,Water,Water,Forest,Forest,Wetland
18023,Forest,Water,Water,Water,Water,Forest,Forest,Water
18024,Forest,Water,Water,Water,Water,Forest,Forest,Forest
18025,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
18026,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
18027,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
18028,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
18029,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
18030,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
