Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MQP_M_R
17164,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
17165,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
17166,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
17167,Forest,Forest,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
17168,Forest,Forest,Wetland,Water,Wetland,Shrubland,Grassland,Forest
17169,Forest,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Forest
17170,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Grassland
17171,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Forest
17172,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,Grassland
17173,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,Forest
17174,Forest,Forest,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
17175,Forest,Forest,Wetland,Water,Wetland,Grassland,Shrubland,Forest
17176,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
17177,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
17178,Forest,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
17179,Forest,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
17180,Forest,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Water
17181,Forest,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Forest
17182,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
17183,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
17184,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
17185,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
17186,Forest,Forest,Wetland,Water,Wetland,Bareland,Shrubland,Forest
17187,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
17188,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
17189,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
17190,Forest,Forest,Wetland,Water,Wetland,Water,Shrubland,Forest
17191,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
17192,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
17193,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
17194,Forest,Forest,Wetland,Water,Wetland,Forest,Shrubland,Grassland
17195,Forest,Forest,Wetland,Water,Wetland,Forest,Shrubland,Forest
17196,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Grassland
17197,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
17198,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Grassland
17199,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
17200,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Grassland
17201,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
17202,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17203,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17204,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Wetland,Forest
17205,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Forest,Grassland
17206,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Forest,Forest
17207,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
17208,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Shrubland,Forest
17209,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
17210,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
17211,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Shrubland,Forest
17212,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Wetland,Forest
17213,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Water,Forest
17214,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
17215,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
17216,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17217,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17218,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17219,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
17220,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17221,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17222,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Built-up,NULL
17223,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
17224,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Water
17225,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
17226,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
17227,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,NULL
17228,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
17229,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
17230,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17231,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
17232,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Built-up,NULL
17233,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Grassland
17234,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
17235,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
17236,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
17237,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
17238,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
17239,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
17240,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
17241,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
17242,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Forest
17243,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
17244,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
17245,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
17246,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
17247,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
17248,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
17249,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
17250,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,NULL
17251,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
17252,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
17253,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
17254,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,Grassland,Forest
17255,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,Water,Forest
17256,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Shrubland,Grassland
17257,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Shrubland,Forest
17258,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Shrubland,Forest
17259,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
17260,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
17261,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
17262,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
17263,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
17264,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17265,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17266,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
17267,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17268,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
17269,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17270,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
17271,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Forest
17272,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
17273,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
17274,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
17275,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
17276,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
17277,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
17278,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
17279,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Water,Forest
17280,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
17281,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
17282,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
17283,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
17284,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17285,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
17286,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
17287,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
17288,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
17289,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
17290,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
17291,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
17292,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
17293,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
17294,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
17295,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Built-up
17296,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
17297,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
17298,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
17299,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
17300,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17301,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
17302,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
17303,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
17304,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
17305,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
17306,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
17307,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
17308,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
17309,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
17310,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
17311,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
17312,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
17313,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
17314,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
17315,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
17316,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
17317,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
17318,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,NULL
17319,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
17320,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
17321,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
17322,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
17323,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
17324,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
17325,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
17326,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
17327,Forest,Forest,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
17328,Forest,Forest,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
17329,Forest,Forest,Built-up,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
17330,Forest,Forest,Built-up,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
17331,Forest,Forest,Built-up,Non_Water,Non_Wetland,Shrubland,Water,Grassland
17332,Forest,Forest,Built-up,Non_Water,Non_Wetland,Shrubland,Water,Forest
17333,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
17334,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
17335,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,NULL
17336,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
17337,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
17338,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
17339,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Shrubland,Forest
17340,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Grassland
17341,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
17342,Forest,Forest,Built-up,Water,Non_Wetland,Shrubland,Shrubland,Forest
17343,Forest,Forest,Built-up,Water,Non_Wetland,Shrubland,Water,Forest
17344,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Forest
17345,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Shrubland,Grassland
17346,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Forest
17347,Forest,Forest,Water,NULL,Water,Shrubland,Shrubland,Forest
17348,Forest,Forest,Water,NULL,Water,Shrubland,Grassland,Forest
17349,Forest,Forest,Water,NULL,Water,Shrubland,Water,Water
17350,Forest,Forest,Water,NULL,Water,Shrubland,Water,Forest
17351,Forest,Forest,Water,NULL,Water,Shrubland,Forest,Water
17352,Forest,Forest,Water,NULL,Water,Shrubland,Forest,Forest
17353,Forest,Forest,Water,NULL,Water,Wetland,Forest,Water
17354,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Forest
17355,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
17356,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
17357,Forest,Forest,Water,NULL,Water,Forest,Water,Grassland
17358,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
17359,Forest,Forest,Water,NULL,Water,Forest,Forest,Grassland
17360,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
17361,Forest,Forest,Water,Non_Water,Water,Shrubland,Shrubland,NULL
17362,Forest,Forest,Water,Non_Water,Water,Shrubland,Shrubland,Forest
17363,Forest,Forest,Water,Non_Water,Water,Shrubland,Grassland,Forest
17364,Forest,Forest,Water,Non_Water,Water,Shrubland,Water,Grassland
17365,Forest,Forest,Water,Non_Water,Water,Shrubland,Water,Wetland
17366,Forest,Forest,Water,Non_Water,Water,Shrubland,Water,Forest
17367,Forest,Forest,Water,Non_Water,Water,Shrubland,Forest,Forest
17368,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Grassland
17369,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
17370,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
17371,Forest,Forest,Water,Non_Water,Water,Bareland,Shrubland,Grassland
17372,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
17373,Forest,Forest,Water,Non_Water,Water,Forest,Shrubland,NULL
17374,Forest,Forest,Water,Non_Water,Water,Forest,Shrubland,Forest
17375,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
17376,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
17377,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
17378,Forest,Forest,Water,Water,Water,Shrubland,Shrubland,Grassland
17379,Forest,Forest,Water,Water,Water,Shrubland,Shrubland,Forest
17380,Forest,Forest,Water,Water,Water,Shrubland,Grassland,Forest
17381,Forest,Forest,Water,Water,Water,Shrubland,Wetland,Forest
17382,Forest,Forest,Water,Water,Water,Shrubland,Water,NULL
17383,Forest,Forest,Water,Water,Water,Shrubland,Water,Grassland
17384,Forest,Forest,Water,Water,Water,Shrubland,Water,Forest
17385,Forest,Forest,Water,Water,Water,Shrubland,Forest,Forest
17386,Forest,Forest,Water,Water,Water,Wetland,Shrubland,Forest
17387,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
17388,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
17389,Forest,Forest,Water,Water,Water,Bareland,Water,Bareland
17390,Forest,Forest,Water,Water,Water,Water,Forest,Water
17391,Forest,Forest,Water,Water,Water,Forest,Shrubland,Forest
17392,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
17393,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
17394,Forest,Forest,Water,Water,Water,Forest,Water,Grassland
17395,Forest,Forest,Water,Water,Water,Forest,Water,Forest
17396,Forest,Forest,Water,Water,Water,Forest,Forest,Grassland
17397,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
17398,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
17399,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
17400,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
17401,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
17402,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
17403,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
17404,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
17405,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
17406,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
17407,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
17408,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
17409,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
17410,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
17411,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
17412,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
17413,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
17414,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
17415,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
17416,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
17417,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
17418,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
17419,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
17420,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
17421,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17422,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17423,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
17424,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
17425,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
17426,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
17427,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
17428,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17429,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
17430,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17431,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
17432,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
17433,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
17434,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
17435,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
17436,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
17437,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
17438,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
17439,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
17440,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
17441,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
17442,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
17443,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
17444,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
17445,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
17446,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
17447,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
17448,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
17449,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
17450,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
17451,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
17452,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
17453,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
17454,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
17455,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
17456,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
17457,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17458,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
17459,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
17460,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
17461,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
17462,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
17463,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
17464,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
17465,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
17466,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
17467,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
17468,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
17469,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
17470,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
17471,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
17472,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
17473,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
17474,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
17475,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
17476,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
17477,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
