Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KQV_M_R
9099,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9100,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
9101,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
9102,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
9103,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9104,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
9105,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
9106,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
9107,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
9108,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest,Forest
9109,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
9110,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Water
9111,Forest,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
9112,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
9113,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9114,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
9115,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
9116,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9117,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9118,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9119,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9120,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
9121,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9122,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
9123,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9124,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
9125,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9126,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
9127,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9128,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
9129,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
9130,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
9131,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
9132,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
9133,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
9134,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
9135,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9136,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9137,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9138,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9139,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9140,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
9141,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
9142,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9143,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9144,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
9145,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9146,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
9147,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
9148,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9149,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
9150,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
9151,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9152,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9153,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
9154,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
9155,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
9156,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
9157,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
9158,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
9159,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
9160,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
9161,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
9162,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
9163,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
9164,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
9165,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
9166,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
9167,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
9168,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Built-up,Built-up
9169,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Water,Forest
9170,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Forest,Grassland
9171,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
9172,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Water
9173,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
9174,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
9175,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9176,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
9177,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
9178,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
9179,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
9180,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
9181,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
9182,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
9183,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9184,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
9185,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
9186,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9187,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
9188,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
9189,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9190,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9191,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
9192,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9193,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
9194,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
9195,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
9196,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
9197,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
9198,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
9199,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
9200,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
9201,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
9202,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
9203,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
9204,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
9205,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
9206,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
9207,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9208,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9209,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9210,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9211,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9212,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
9213,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
9214,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
9215,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9216,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9217,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9218,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9219,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9220,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9221,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
9222,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
9223,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9224,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
9225,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
9226,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
9227,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
9228,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9229,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
9230,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
9231,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
9232,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9233,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
9234,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
9235,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
9236,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9237,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9238,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9239,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
9240,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
9241,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
9242,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
9243,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
9244,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
9245,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
9246,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
9247,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9248,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
9249,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
9250,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
9251,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
9252,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9253,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
9254,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9255,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
9256,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
9257,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Bareland
9258,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
9259,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
9260,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
9261,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Forest
9262,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
9263,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
9264,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
9265,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
9266,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
9267,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
9268,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9269,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
9270,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Built-up
9271,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
9272,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
9273,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Built-up
9274,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
9275,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
9276,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Built-up
9277,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Water
9278,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
9279,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
9280,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
9281,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9282,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
9283,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Forest
9284,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Grassland
9285,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Built-up,Forest
9286,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
9287,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
9288,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
9289,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9290,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
9291,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9292,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
9293,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9294,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9295,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9296,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9297,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
9298,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9299,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
9300,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
9301,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
9302,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
9303,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
9304,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
9305,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
9306,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
9307,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
9308,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
9309,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
9310,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9311,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
9312,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
9313,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
9314,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
9315,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9316,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
9317,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
9318,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
9319,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
9320,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
9321,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
9322,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
9323,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
9324,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
9325,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
9326,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
9327,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
9328,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
9329,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
9330,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
9331,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9332,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
9333,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
9334,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
9335,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9336,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9337,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9338,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9339,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9340,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9341,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9342,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
9343,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9344,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
9345,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
9346,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
9347,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
9348,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
9349,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
9350,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
9351,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
9352,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9353,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
9354,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
9355,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
9356,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
9357,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
9358,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9359,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
9360,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
9361,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9362,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9363,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
9364,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
9365,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
9366,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,NULL,Forest
9367,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
9368,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
9369,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,Forest
9370,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
9371,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
9372,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
9373,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
9374,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
9375,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
9376,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
9377,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
9378,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Water,Forest
9379,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
9380,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
9381,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
9382,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
9383,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
9384,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
9385,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
9386,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
9387,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
9388,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
9389,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
9390,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
9391,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Built-up,Built-up
9392,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
9393,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Forest
9394,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
9395,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Built-up,Forest
9396,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Water,Forest
9397,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
9398,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Water,Forest
9399,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
9400,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9401,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
9402,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9403,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
9404,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
9405,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
9406,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
9407,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
9408,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
9409,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
9410,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
9411,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Water
9412,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
9413,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
9414,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
9415,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
9416,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
9417,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
