Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRR_M_R
18980,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Wetland
18981,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
18982,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
18983,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
18984,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
18985,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
18986,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
18987,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
18988,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
18989,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
18990,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
18991,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
18992,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
18993,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
18994,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
18995,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
18996,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
18997,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
18998,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
18999,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
19000,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
19001,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
19002,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
19003,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Wetland
19004,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
19005,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
19006,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
19007,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
19008,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
19009,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
19010,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
19011,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
19012,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
19013,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
19014,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
19015,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
19016,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
19017,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
19018,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
19019,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
19020,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
19021,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
19022,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
19023,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
19024,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
19025,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
19026,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
19027,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
19028,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
19029,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
19030,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
19031,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
19032,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19033,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
19034,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
19035,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
19036,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
19037,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
19038,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
19039,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
19040,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
19041,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
19042,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
19043,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
19044,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
19045,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
19046,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
19047,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
19048,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
19049,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
19050,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
19051,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
19052,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
19053,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Wetland
19054,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
19055,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
19056,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
19057,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
19058,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
19059,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
19060,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
19061,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
19062,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
19063,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
19064,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
19065,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
19066,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
19067,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
19068,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
19069,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
19070,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
19071,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
19072,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
19073,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
19074,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
19075,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
19076,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
19077,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
19078,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
19079,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
19080,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
19081,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
19082,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
19083,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
19084,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
19085,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Wetland
19086,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
19087,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
19088,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
19089,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Water
19090,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
19091,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
19092,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
19093,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
19094,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
19095,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
19096,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
19097,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
19098,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
19099,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
19100,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
19101,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
19102,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
19103,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
19104,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
19105,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
19106,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
19107,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
19108,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
19109,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
19110,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
19111,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
19112,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
19113,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
19114,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
19115,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Wetland
19116,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
19117,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
19118,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
19119,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
19120,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
19121,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
19122,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
19123,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
19124,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
19125,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
19126,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
19127,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
19128,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
19129,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
19130,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
19131,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
19132,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
19133,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
19134,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
19135,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
19136,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
19137,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
19138,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
19139,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
19140,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
19141,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
19142,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
19143,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
19144,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
19145,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Built-up,Wetland
19146,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
19147,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
19148,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
19149,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
19150,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
19151,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
19152,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
19153,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
19154,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
19155,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
19156,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
19157,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
19158,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Wetland
19159,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
19160,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
19161,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
19162,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
19163,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
19164,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
19165,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
19166,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
19167,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
19168,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
19169,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
19170,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
19171,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
19172,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Wetland
19173,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
19174,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
19175,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
19176,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
19177,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
19178,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
19179,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
19180,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
19181,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
19182,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
19183,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
19184,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
19185,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
19186,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
19187,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
19188,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
19189,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
19190,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
19191,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
19192,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
19193,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
19194,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
19195,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
19196,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19197,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
19198,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
19199,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
19200,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
19201,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
19202,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
19203,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
19204,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Wetland
19205,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
19206,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
19207,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
19208,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
19209,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
19210,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
19211,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
19212,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
19213,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
19214,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Wetland,Wetland
19215,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
19216,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
19217,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
19218,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
19219,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
19220,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
19221,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
19222,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Water
19223,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
19224,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
19225,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Cropland
19226,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Wetland
19227,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Water
19228,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
19229,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
19230,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
19231,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
19232,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
19233,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
19234,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
19235,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
19236,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Wetland,Wetland
19237,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
19238,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Cropland
19239,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland,Grassland,Cropland
19240,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
19241,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
19242,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
19243,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
19244,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
19245,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
19246,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Wetland
19247,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
19248,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
19249,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Cropland
19250,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
19251,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
19252,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Forest
19253,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
19254,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Wetland
19255,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Forest
19256,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
19257,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
19258,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
19259,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
19260,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
19261,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
19262,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Cropland
19263,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
19264,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
19265,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
19266,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
19267,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
19268,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
19269,Forest,Cropland,Wetland,NULL,Wetland,Forest,NULL,Forest
19270,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
19271,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
19272,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
19273,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
19274,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
19275,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
19276,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
19277,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
19278,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
19279,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
19280,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
19281,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Forest
19282,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
19283,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
19284,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
19285,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
19286,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
19287,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
19288,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
19289,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
19290,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
19291,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
19292,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
