Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUK_M_R
14639,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
14640,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
14641,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
14642,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
14643,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
14644,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
14645,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14646,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
14647,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
14648,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14649,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
14650,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,NULL
14651,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
14652,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Cropland
14653,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
14654,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
14655,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14656,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
14657,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
14658,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14659,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
14660,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
14661,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
14662,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
14663,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
14664,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
14665,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
14666,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
14667,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
14668,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14669,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
14670,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14671,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14672,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14673,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
14674,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14675,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
14676,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14677,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
14678,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
14679,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
14680,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
14681,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
14682,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
14683,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
14684,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
14685,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14686,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14687,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14688,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
14689,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
14690,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14691,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14692,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
14693,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
14694,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14695,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
14696,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14697,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
14698,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
14699,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
14700,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
14701,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
14702,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
14703,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
14704,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
14705,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
14706,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14707,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14708,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
14709,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
14710,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
14711,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
14712,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
14713,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
14714,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
14715,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
14716,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
14717,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
14718,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14719,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
14720,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
14721,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14722,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
14723,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
14724,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Shrubland,Cropland
14725,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,NULL
14726,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
14727,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
14728,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
14729,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
14730,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
14731,Forest,Cropland,Wetland,NULL,Wetland,NULL,Shrubland,Forest
14732,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
14733,Forest,Cropland,Wetland,NULL,Wetland,NULL,Built-up,Wetland
14734,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
14735,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
14736,Forest,Cropland,Wetland,NULL,Wetland,Forest,NULL,Forest
14737,Forest,Cropland,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
14738,Forest,Cropland,Wetland,NULL,Wetland,Forest,Shrubland,Forest
14739,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Built-up,Wetland
14740,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
14741,Forest,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
14742,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
14743,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14744,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14745,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
14746,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
14747,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
14748,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
14749,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
14750,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
14751,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
14752,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
14753,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
14754,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
14755,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
14756,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14757,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14758,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14759,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
14760,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
14761,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
14762,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
14763,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
14764,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14765,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
14766,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
14767,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
14768,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
14769,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
14770,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
14771,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
14772,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
14773,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
14774,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
14775,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
14776,Forest,Cropland,Water,NULL,Water,Shrubland,Shrubland,NULL
14777,Forest,Cropland,Water,NULL,Water,Forest,NULL,Grassland
14778,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
14779,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
14780,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
14781,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
14782,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
14783,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
14784,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
14785,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
14786,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
14787,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
14788,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
14789,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
14790,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
14791,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
14792,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
14793,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
14794,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
14795,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
14796,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
14797,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14798,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14799,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14800,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
14801,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14802,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
14803,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
14804,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
14805,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
14806,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
14807,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
14808,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
14809,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
14810,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
14811,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
14812,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
14813,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
14814,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14815,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14816,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
14817,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
14818,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
14819,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
14820,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
14821,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
14822,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
14823,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
14824,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
14825,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
14826,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
14827,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
14828,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
14829,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
14830,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
14831,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
14832,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
14833,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
14834,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
14835,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
14836,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
14837,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
14838,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
14839,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
14840,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
14841,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
14842,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
14843,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Forest
14844,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
14845,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
14846,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
14847,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
14848,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
14849,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14850,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14851,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
14852,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
14853,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
14854,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
14855,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
14856,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,NULL
14857,Forest,Cropland,Forest,Water,Non_Wetland,Forest,Water,Forest
14858,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
14859,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
14860,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
14861,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
14862,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
14863,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14864,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14865,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
14866,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
14867,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
14868,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
14869,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
14870,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
14871,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
14872,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
14873,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14874,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14875,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
14876,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14877,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
14878,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
14879,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
14880,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Water,Forest
14881,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
14882,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
14883,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Water,Forest
14884,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
14885,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14886,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
14887,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
14888,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
14889,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14890,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
14891,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14892,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14893,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
14894,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
14895,Forest,Wetland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
14896,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Shrubland,NULL
14897,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
14898,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
14899,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14900,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
14901,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14902,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
14903,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14904,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
14905,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
14906,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
14907,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
14908,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14909,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
14910,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
14911,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
14912,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
14913,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
14914,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
14915,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
14916,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
14917,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,Shrubland,Cropland
14918,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
14919,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
14920,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
14921,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
14922,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,Water,Forest
14923,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
14924,Forest,Wetland,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
14925,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
14926,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
14927,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
14928,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
14929,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,NULL
14930,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Cropland
14931,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
14932,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
14933,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,NULL
14934,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Cropland
14935,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
14936,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
14937,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
14938,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
14939,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest,Water
14940,Forest,Wetland,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
14941,Forest,Wetland,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
14942,Forest,Wetland,Wetland,Water,Wetland,Grassland,NULL,Cropland
14943,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
14944,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Cropland
14945,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,Water,Water
14946,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,Forest,Water
14947,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14948,Forest,Wetland,Water,NULL,Water,NULL,Shrubland,Water
