Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFJ_M_R
18322,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
18323,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
18324,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
18325,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
18326,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
18327,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
18328,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
18329,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
18330,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
18331,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18332,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
18333,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
18334,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
18335,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
18336,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
18337,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
18338,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
18339,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
18340,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
18341,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
18342,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
18343,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
18344,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
18345,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
18346,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
18347,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
18348,Forest,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Water
18349,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
18350,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
18351,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
18352,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
18353,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
18354,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
18355,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
18356,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
18357,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Bareland
18358,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
18359,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
18360,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
18361,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Water
18362,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
18363,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Water
18364,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
18365,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
18366,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
18367,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
18368,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
18369,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
18370,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
18371,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
18372,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
18373,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
18374,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
18375,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18376,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
18377,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
18378,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
18379,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
18380,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
18381,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
18382,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
18383,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
18384,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
18385,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
18386,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
18387,Forest,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
18388,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
18389,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest,Forest
18390,Forest,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
18391,Forest,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
18392,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Built-up,Forest
18393,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
18394,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Wetland
18395,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
18396,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Water
18397,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Forest
18398,Forest,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
18399,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Water
18400,Forest,Water,Cropland,Water,Non_Wetland,Water,Forest,Forest
18401,Forest,Water,Cropland,Water,Non_Wetland,Forest,NULL,Forest
18402,Forest,Water,Cropland,Water,Non_Wetland,Forest,Shrubland,Water
18403,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Water
18404,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
18405,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
18406,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
18407,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
18408,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
18409,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
18410,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
18411,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
18412,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
18413,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
18414,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,Grassland
18415,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,Forest
18416,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
18417,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Water
18418,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
18419,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
18420,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
18421,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
18422,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
18423,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Wetland
18424,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
18425,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
18426,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
18427,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
18428,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
18429,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
18430,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,NULL
18431,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Water
18432,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
18433,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
18434,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
18435,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
18436,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
18437,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
18438,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
18439,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
18440,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
18441,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
18442,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
18443,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
18444,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
18445,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Built-up,Wetland
18446,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Cropland
18447,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
18448,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
18449,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
18450,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
18451,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
18452,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
18453,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
18454,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
18455,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
18456,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
18457,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
18458,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
18459,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
18460,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
18461,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
18462,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
18463,Forest,Water,Wetland,Water,Wetland,Shrubland,NULL,Forest
18464,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
18465,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Water
18466,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
18467,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Forest
18468,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Wetland
18469,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
18470,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
18471,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
18472,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
18473,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
18474,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Wetland
18475,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Water
18476,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
18477,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
18478,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
18479,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
18480,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
18481,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
18482,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
18483,Forest,Water,Wetland,Water,Wetland,Forest,Built-up,Forest
18484,Forest,Water,Wetland,Water,Wetland,Forest,Water,Cropland
18485,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
18486,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
18487,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
18488,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Shrubland,Water
18489,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
18490,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
18491,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Water
18492,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
18493,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
18494,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
18495,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
18496,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
18497,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
18498,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
18499,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
18500,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
18501,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
18502,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
18503,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
18504,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
18505,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
18506,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
18507,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Grassland
18508,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
18509,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
18510,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
18511,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
18512,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
18513,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
18514,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18515,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
18516,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Water
18517,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
18518,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Water
18519,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
18520,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
18521,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
18522,Forest,Water,Built-up,Water,Non_Wetland,Forest,Water,Forest
18523,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
18524,Forest,Water,Water,NULL,Water,NULL,NULL,Water
18525,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
18526,Forest,Water,Water,NULL,Water,NULL,Shrubland,Forest
18527,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
18528,Forest,Water,Water,NULL,Water,NULL,Water,Grassland
18529,Forest,Water,Water,NULL,Water,NULL,Water,Water
18530,Forest,Water,Water,NULL,Water,NULL,Water,Forest
18531,Forest,Water,Water,NULL,Water,NULL,Forest,Grassland
18532,Forest,Water,Water,NULL,Water,NULL,Forest,Bareland
18533,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
18534,Forest,Water,Water,NULL,Water,Shrubland,NULL,Grassland
18535,Forest,Water,Water,NULL,Water,Shrubland,NULL,Water
18536,Forest,Water,Water,NULL,Water,Shrubland,NULL,Forest
18537,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
18538,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Wetland
18539,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Water
18540,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
18541,Forest,Water,Water,NULL,Water,Shrubland,Grassland,Forest
18542,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Forest
18543,Forest,Water,Water,NULL,Water,Shrubland,Water,Grassland
18544,Forest,Water,Water,NULL,Water,Shrubland,Water,Water
18545,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
18546,Forest,Water,Water,NULL,Water,Shrubland,Forest,Forest
18547,Forest,Water,Water,NULL,Water,Grassland,NULL,Grassland
18548,Forest,Water,Water,NULL,Water,Grassland,Bareland,Water
18549,Forest,Water,Water,NULL,Water,Bareland,NULL,Grassland
18550,Forest,Water,Water,NULL,Water,Bareland,NULL,Bareland
18551,Forest,Water,Water,NULL,Water,Bareland,NULL,Water
18552,Forest,Water,Water,NULL,Water,Bareland,NULL,Forest
18553,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Grassland
18554,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Wetland
18555,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Bareland
18556,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Water
18557,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Forest
18558,Forest,Water,Water,NULL,Water,Bareland,Grassland,Grassland
18559,Forest,Water,Water,NULL,Water,Bareland,Grassland,Wetland
18560,Forest,Water,Water,NULL,Water,Bareland,Grassland,Bareland
18561,Forest,Water,Water,NULL,Water,Bareland,Grassland,Water
18562,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
18563,Forest,Water,Water,NULL,Water,Bareland,Wetland,Wetland
18564,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
18565,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
18566,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
18567,Forest,Water,Water,NULL,Water,Bareland,Water,Wetland
18568,Forest,Water,Water,NULL,Water,Bareland,Water,Bareland
18569,Forest,Water,Water,NULL,Water,Bareland,Water,Water
18570,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
18571,Forest,Water,Water,NULL,Water,Bareland,Forest,Grassland
18572,Forest,Water,Water,NULL,Water,Bareland,Forest,Wetland
18573,Forest,Water,Water,NULL,Water,Bareland,Forest,Bareland
18574,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
18575,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
18576,Forest,Water,Water,NULL,Water,Water,NULL,Grassland
18577,Forest,Water,Water,NULL,Water,Water,NULL,Water
18578,Forest,Water,Water,NULL,Water,Water,NULL,Forest
18579,Forest,Water,Water,NULL,Water,Water,Shrubland,Grassland
18580,Forest,Water,Water,NULL,Water,Water,Shrubland,Water
18581,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
18582,Forest,Water,Water,NULL,Water,Water,Water,Water
18583,Forest,Water,Water,NULL,Water,Water,Water,Forest
18584,Forest,Water,Water,NULL,Water,Water,Forest,Grassland
18585,Forest,Water,Water,NULL,Water,Water,Forest,Wetland
18586,Forest,Water,Water,NULL,Water,Water,Forest,Water
18587,Forest,Water,Water,NULL,Water,Water,Forest,Forest
18588,Forest,Water,Water,NULL,Water,Forest,NULL,Grassland
18589,Forest,Water,Water,NULL,Water,Forest,NULL,Wetland
18590,Forest,Water,Water,NULL,Water,Forest,NULL,Water
18591,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
18592,Forest,Water,Water,NULL,Water,Forest,Shrubland,Water
18593,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
18594,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
18595,Forest,Water,Water,NULL,Water,Forest,Water,Water
18596,Forest,Water,Water,NULL,Water,Forest,Water,Forest
18597,Forest,Water,Water,NULL,Water,Forest,Forest,Grassland
18598,Forest,Water,Water,NULL,Water,Forest,Forest,Wetland
18599,Forest,Water,Water,NULL,Water,Forest,Forest,Water
18600,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
18601,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
18602,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
18603,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
18604,Forest,Water,Water,Non_Water,Water,NULL,Built-up,Wetland
18605,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
18606,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
18607,Forest,Water,Water,Non_Water,Water,Shrubland,NULL,Forest
18608,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
18609,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
18610,Forest,Water,Water,Non_Water,Water,Shrubland,Forest,Forest
18611,Forest,Water,Water,Non_Water,Water,Bareland,NULL,Water
18612,Forest,Water,Water,Non_Water,Water,Bareland,NULL,Forest
18613,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Water
18614,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Forest
18615,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Wetland
18616,Forest,Water,Water,Non_Water,Water,Bareland,Water,Wetland
18617,Forest,Water,Water,Non_Water,Water,Bareland,Water,Bareland
18618,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
18619,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
18620,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Wetland
18621,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Water
18622,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Forest
18623,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Grassland
18624,Forest,Water,Water,Non_Water,Water,Water,Water,Water
18625,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
18626,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
18627,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
18628,Forest,Water,Water,Non_Water,Water,Forest,NULL,Grassland
18629,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
18630,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Water
18631,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
18632,Forest,Water,Water,Non_Water,Water,Forest,Built-up,Wetland
18633,Forest,Water,Water,Non_Water,Water,Forest,Water,Wetland
18634,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
18635,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
18636,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
18637,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
18638,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
18639,Forest,Water,Water,Water,Water,NULL,Water,Grassland
18640,Forest,Water,Water,Water,Water,NULL,Forest,Forest
18641,Forest,Water,Water,Water,Water,Shrubland,NULL,Grassland
18642,Forest,Water,Water,Water,Water,Shrubland,NULL,Forest
18643,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
18644,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Water
18645,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Forest
18646,Forest,Water,Water,Water,Water,Shrubland,Water,Grassland
18647,Forest,Water,Water,Water,Water,Shrubland,Water,Water
18648,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
18649,Forest,Water,Water,Water,Water,Bareland,NULL,Grassland
18650,Forest,Water,Water,Water,Water,Bareland,NULL,Water
18651,Forest,Water,Water,Water,Water,Bareland,Shrubland,Water
18652,Forest,Water,Water,Water,Water,Bareland,Shrubland,Forest
18653,Forest,Water,Water,Water,Water,Bareland,Grassland,Wetland
18654,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
18655,Forest,Water,Water,Water,Water,Bareland,Water,Wetland
18656,Forest,Water,Water,Water,Water,Bareland,Water,Water
18657,Forest,Water,Water,Water,Water,Bareland,Water,Forest
18658,Forest,Water,Water,Water,Water,Bareland,Forest,Grassland
18659,Forest,Water,Water,Water,Water,Bareland,Forest,Water
18660,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
18661,Forest,Water,Water,Water,Water,Water,NULL,Water
18662,Forest,Water,Water,Water,Water,Water,Shrubland,Water
18663,Forest,Water,Water,Water,Water,Water,Shrubland,Forest
18664,Forest,Water,Water,Water,Water,Water,Wetland,Water
18665,Forest,Water,Water,Water,Water,Water,Water,Grassland
18666,Forest,Water,Water,Water,Water,Water,Water,Wetland
18667,Forest,Water,Water,Water,Water,Water,Water,Water
18668,Forest,Water,Water,Water,Water,Water,Water,Forest
18669,Forest,Water,Water,Water,Water,Water,Forest,Grassland
18670,Forest,Water,Water,Water,Water,Water,Forest,Water
