Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGK_M_R
18765,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Wetland
18766,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Water
18767,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
18768,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
18769,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
18770,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
18771,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
18772,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
18773,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
18774,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
18775,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
18776,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Water,Water
18777,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
18778,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Forest,Water
18779,Forest,Forest,NULL,Water,Non_Wetland,Grassland,NULL,Forest
18780,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
18781,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Shrubland,Forest
18782,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
18783,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
18784,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Shrubland,Forest
18785,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
18786,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Grassland
18787,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Wetland
18788,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Grassland
18789,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
18790,Forest,Forest,NULL,Water,Non_Wetland,Water,Shrubland,NULL
18791,Forest,Forest,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
18792,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
18793,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
18794,Forest,Forest,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
18795,Forest,Forest,NULL,Water,Non_Wetland,Forest,Bareland,Forest
18796,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
18797,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Water
18798,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
18799,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
18800,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
18801,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
18802,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
18803,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
18804,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
18805,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18806,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
18807,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
18808,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
18809,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
18810,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
18811,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
18812,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
18813,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
18814,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
18815,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
18816,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
18817,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
18818,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
18819,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
18820,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
18821,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
18822,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
18823,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
18824,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
18825,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
18826,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
18827,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
18828,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
18829,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
18830,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
18831,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
18832,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18833,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
18834,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
18835,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
18836,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
18837,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18838,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18839,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
18840,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
18841,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
18842,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
18843,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
18844,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18845,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
18846,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18847,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
18848,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
18849,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
18850,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
18851,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
18852,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
18853,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
18854,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
18855,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
18856,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
18857,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
18858,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
18859,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
18860,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
18861,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
18862,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
18863,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
18864,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
18865,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
18866,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
18867,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
18868,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
18869,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
18870,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
18871,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
18872,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
18873,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
18874,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
18875,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
18876,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
18877,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
18878,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
18879,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
18880,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
18881,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18882,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
18883,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
18884,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
18885,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
18886,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
18887,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
18888,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18889,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
18890,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
18891,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
18892,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
18893,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
18894,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
18895,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
18896,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
18897,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
18898,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
18899,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
18900,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
18901,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
18902,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
18903,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
18904,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
18905,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
18906,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
18907,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
18908,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
18909,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
18910,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
18911,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
18912,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
18913,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
18914,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
18915,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
18916,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
18917,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
18918,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
18919,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
18920,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
18921,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
18922,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
18923,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
18924,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
18925,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
18926,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
18927,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
18928,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
18929,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
18930,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
18931,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
18932,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
18933,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
18934,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
18935,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
18936,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
18937,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
18938,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
18939,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
18940,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
18941,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
18942,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
18943,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
18944,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
18945,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
18946,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18947,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
18948,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
18949,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
18950,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
18951,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
18952,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
18953,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
18954,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
18955,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
18956,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
18957,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
18958,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
18959,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
18960,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
18961,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
18962,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
18963,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
18964,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
18965,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
18966,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
18967,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
18968,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
18969,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
18970,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
18971,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
18972,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
18973,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
18974,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
18975,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
18976,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
18977,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
18978,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
18979,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
18980,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
18981,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
18982,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
18983,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
18984,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
18985,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
18986,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
18987,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
18988,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Water
18989,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
18990,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
18991,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
18992,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
18993,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
18994,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
18995,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
18996,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
18997,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
18998,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
18999,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
19000,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
19001,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
19002,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
19003,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
19004,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
19005,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Built-up
19006,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
19007,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
19008,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
19009,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
19010,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
19011,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
19012,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
19013,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
19014,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
19015,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
19016,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
19017,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
19018,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
19019,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
19020,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
19021,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
19022,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
19023,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
19024,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
19025,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
19026,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
19027,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
19028,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
19029,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
19030,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
19031,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Built-up
19032,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
19033,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
19034,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
19035,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
19036,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
19037,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
19038,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
19039,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
19040,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
19041,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
19042,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
19043,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
19044,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
19045,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19046,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
19047,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
19048,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
19049,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
19050,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
19051,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
19052,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
19053,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
19054,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
19055,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
19056,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
19057,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
19058,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
19059,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
19060,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
19061,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
19062,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
19063,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
19064,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
19065,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
19066,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
19067,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
19068,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
19069,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
19070,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
19071,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
19072,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
19073,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Shrubland,NULL
19074,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
19075,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
19076,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
19077,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
