Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQR_M_R
3572,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3573,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3574,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3575,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
3576,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
3577,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
3578,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3579,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
3580,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3581,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
3582,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3583,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Grassland
3584,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
3585,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3586,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
3587,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3588,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
3589,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3590,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
3591,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
3592,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3593,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3594,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3595,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3596,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3597,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3598,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
3599,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3600,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
3601,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3602,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Bareland,Grassland
3603,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Bareland,Forest
3604,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3605,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Water
3606,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3607,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
3608,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
3609,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
3610,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Water
3611,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
3612,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
3613,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
3614,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Grassland,Forest
3615,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
3616,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
3617,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
3618,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
3619,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3620,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
3621,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
3622,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
3623,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
3624,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
3625,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
3626,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3627,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3628,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
3629,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3630,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
3631,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
3632,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
3633,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3634,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
3635,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
3636,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
3637,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3638,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3639,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3640,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
3641,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3642,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3643,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
3644,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3645,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3646,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
3647,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Water
3648,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3649,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
3650,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
3651,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
3652,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
3653,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
3654,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
3655,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
3656,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3657,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3658,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Bareland,Forest
3659,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Forest
3660,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
3661,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Forest
3662,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
3663,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
3664,Forest,Forest,Water,NULL,Water,NULL,Water,Water
3665,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
3666,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
3667,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
3668,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
3669,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
3670,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
3671,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
3672,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
3673,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Water
3674,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
3675,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Grassland
3676,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
3677,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
3678,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
3679,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
3680,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
3681,Forest,Forest,Water,NULL,Water,Water,Bareland,Forest
3682,Forest,Forest,Water,NULL,Water,Water,Water,Water
3683,Forest,Forest,Water,NULL,Water,Water,Water,Forest
3684,Forest,Forest,Water,NULL,Water,Water,Forest,Water
3685,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
3686,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
3687,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
3688,Forest,Forest,Water,NULL,Water,Forest,Water,Water
3689,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
3690,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
3691,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
3692,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
3693,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
3694,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
3695,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
3696,Forest,Forest,Water,Non_Water,Water,Wetland,Bareland,Grassland
3697,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
3698,Forest,Forest,Water,Non_Water,Water,Bareland,Bareland,Grassland
3699,Forest,Forest,Water,Non_Water,Water,Bareland,Bareland,Forest
3700,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
3701,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
3702,Forest,Forest,Water,Non_Water,Water,Water,Bareland,Grassland
3703,Forest,Forest,Water,Non_Water,Water,Water,Bareland,Forest
3704,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
3705,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
3706,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
3707,Forest,Forest,Water,Non_Water,Water,Forest,Bareland,Grassland
3708,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
3709,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
3710,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
3711,Forest,Forest,Water,Water,Water,NULL,Water,Water
3712,Forest,Forest,Water,Water,Water,NULL,Water,Forest
3713,Forest,Forest,Water,Water,Water,NULL,Forest,Water
3714,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
3715,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
3716,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
3717,Forest,Forest,Water,Water,Water,Grassland,Forest,Water
3718,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
3719,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
3720,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
3721,Forest,Forest,Water,Water,Water,Bareland,Bareland,Water
3722,Forest,Forest,Water,Water,Water,Bareland,Water,Water
3723,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
3724,Forest,Forest,Water,Water,Water,Water,Wetland,Water
3725,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
3726,Forest,Forest,Water,Water,Water,Water,Bareland,Grassland
3727,Forest,Forest,Water,Water,Water,Water,Water,Water
3728,Forest,Forest,Water,Water,Water,Water,Water,Forest
3729,Forest,Forest,Water,Water,Water,Water,Forest,Water
3730,Forest,Forest,Water,Water,Water,Water,Forest,Forest
3731,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
3732,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
3733,Forest,Forest,Water,Water,Water,Forest,Water,Water
3734,Forest,Forest,Water,Water,Water,Forest,Water,Forest
3735,Forest,Forest,Water,Water,Water,Forest,Forest,Water
3736,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
3737,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3738,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3739,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3740,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
3741,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3742,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3743,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3744,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3745,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
3746,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
3747,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3748,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3749,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
3750,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3751,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3752,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3753,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3754,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3755,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3756,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3757,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3758,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3759,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3760,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
3761,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
3762,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3763,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3764,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3765,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3766,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3767,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3768,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3769,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3770,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3771,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3772,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3773,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3774,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3775,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
3776,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3777,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
3778,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3779,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
3780,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3781,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3782,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3783,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3784,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
3785,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3786,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
3787,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3788,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
3789,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3790,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3791,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3792,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3793,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3794,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3795,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
3796,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
3797,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3798,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3799,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3800,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
3801,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3802,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3803,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3804,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3805,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
3806,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3807,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3808,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
3809,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
3810,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3811,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
3812,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3813,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3814,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3815,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3816,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
3817,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3818,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
3819,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3820,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
3821,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,NULL
3822,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3823,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
3824,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3825,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
3826,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3827,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
3828,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
3829,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3830,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
3831,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
3832,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3833,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
3834,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3835,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3836,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3837,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3838,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
3839,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
3840,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
3841,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3842,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
3843,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
3844,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3845,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
3846,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
3847,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
3848,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3849,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
3850,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3851,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
3852,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3853,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
3854,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Water
3855,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3856,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
3857,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3858,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3859,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3860,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3861,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3862,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
3863,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
3864,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3865,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
3866,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3867,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3868,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3869,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3870,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3871,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3872,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
3873,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3874,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
3875,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
3876,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3877,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3878,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Bareland,Water
3879,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
3880,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
3881,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3882,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Water
3883,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3884,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
3885,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Bareland,Grassland
3886,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
3887,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Water
3888,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
3889,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3890,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
3891,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3892,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Water
3893,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
3894,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Water
3895,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
3896,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3897,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
3898,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
3899,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Forest,Forest
3900,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
3901,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Water,Forest
3902,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
3903,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Forest,Forest
